15.21,43.56,1012.92,56.61,467
29.65,74.9,1003.22,71.09,433.32
25.23,69.34,1009.51,82.87,445.92
16.41,44.92,1024.27,84.16,462.12
25.47,59.92,1010.08,77.18,439.84
25.18,57.5,1015.07,60.76,449.01
21.22,59.15,1014.68,59.71,450.96
11.02,44.58,1016.4,83.57,481.85
10.06,42.02,999.37,98.65,477.82
23.51,48.98,1014.63,41.56,454.06
13.41,49.83,1008.83,87.14,466.38
7.7,40.35,1011.72,92.88,484.57
24.69,71.73,1010.13,70.54,436.78
27.94,69.84,1003.11,70.47,428.67
31.43,69.89,1014.8,56.22,426.15
27.94,63.07,1010.75,38.57,441
8.68,39.61,1021.54,77.98,486.31
28.74,71.14,1011.53,48.6,430.12
25.15,71.14,1011.68,70.33,434.99
24.03,62.44,1010.96,79.88,430.66
27.37,63.31,1012.89,60.11,439.15
28.6,61.86,1011.86,62.13,439.74
11.37,39.16,1016.54,87.05,480.54
17.68,45.17,1017.5,77.57,461.96
21.12,63.91,1009.33,96.14,447.64
14.26,42.32,1016,77.43,463.71
20.27,63.09,1016.6,90.7,446.75
12.35,40.8,1027.35,72.69,476.88
21.37,81.56,1006.57,81.56,434.38
27.45,64.34,1007.12,65.87,440
18.4,43.69,1016.59,52.44,462.05
27.08,62.91,1011.9,62.58,442.91
27.78,73.56,1007.05,95.32,436.5
6.05,38.68,1017.46,66.13,483.5
29.64,54.2,1013,39.56,438.12
23.95,60.37,1004.96,79.48,440.9
10.51,39.04,1023.95,85.35,479.15
6.03,41.14,1028.04,87.46,479.61
27.47,66.86,1006.1,70.2,437.45
18.53,63.91,1010.26,97.8,440.64
31.07,73.5,1010.58,43.66,432.06
32.07,70.94,1006.91,49.9,432.33
14.84,42.03,1017.47,79.27,466.2
19.2,58.71,1009.8,84.62,448.17
22.35,63.47,1013.21,82.52,440.11
32.21,70.94,1006.76,47.56,430.06
32.29,64.96,1002.13,42.61,430.58
11.39,43.72,1010.91,98.83,467.8
10.1,41.58,1021.26,94.06,468.19
24.6,67.69,1008.67,67.69,440.22
29.15,69.48,1008.68,55.78,430.54
26.04,52.84,1005.68,65.18,439.36
16,37.87,1020.24,78.41,461.33
24.39,51.86,1014.92,59.98,447.7
12.75,44.2,1017.59,81.22,471.03
15.14,49.64,1023.78,75,463.58
19.82,41.67,1012.92,51.92,456.87
16.73,39.64,1008.94,74.91,464.46
18.27,65.94,1013.09,84.72,450.33
15.18,43.67,1011.59,92.58,467.74
26.71,76.86,1002.86,74.5,437.31
30.66,73.77,1003.13,78.09,430
5.89,39.48,1005.11,59.83,484.91
29.8,64.69,1006.6,54.43,437.85
9.84,40.72,1022.21,77.79,477.52
21.75,49.82,1015.01,78.33,455.28
14.22,39.39,1014.16,80.22,470.98
8.51,42.32,1015.08,84.89,476.6
14.57,37.86,1022.44,68.82,463.58
26.91,71.64,1004.59,83.54,438.73
29.77,69.48,1009.8,52.6,432.69
24.05,72.24,1011.32,88.94,437.81
26.91,70.02,1010.75,59.48,445.31
27.88,63.87,1017.79,40,443.24
11.77,39.39,1012.9,85.8,478.51
13.83,43.22,1010.62,70.8,464.39
20.28,48.78,1017.4,82.51,451.59
16,40.66,1016.12,89.23,457.12
24.51,51.95,1005.57,63.53,449.73
20.21,65.06,1016.46,73.36,451.46
7.76,39.61,1021.63,80.67,488.32
17.79,40.12,1012.74,79.03,459.13
27.08,66.05,1017.91,59.1,441.16
20.02,67.32,1012.05,76.34,445.31
14.63,41.23,998.96,86.4,466.36
27.47,69.98,1008.53,58.72,431.11
24.09,63.94,1017.59,51.02,442.92
21.41,54.2,1011.37,82.28,448.11
24.8,68.3,1018.01,80.41,436.17
7.65,40.67,1020.14,72.37,491.1
31.85,73.21,1000.98,72.2,435.94
22.43,69.84,1006.94,75.54,436.19
11.02,40.81,1016.31,78.13,474.01
6.93,38.68,1017.61,61.28,482.37
20.88,56.85,1010.91,84.28,440.08
30.68,71.25,999.98,68.99,433.47
24.14,63.21,1012.28,89.08,440.74
21.53,58.05,1012.9,87.57,447.93
15.02,42.07,1017.89,83.68,460.82
22.63,58.96,1013.62,56.67,451.41
10.19,37.14,1012.74,73.48,475.01
23.16,69.94,1004.92,68.68,438.48
18.86,51.43,1010.27,86,446.91
27.36,48.6,1003.18,54.93,436.06
9.07,36.3,1015.26,56.81,479.98
15.15,41.35,1006.3,86.16,468.64
26.84,71.94,1006.6,79.12,427.2
26.57,44.57,1007.76,50.39,445.49
9.81,44.45,1021.19,90.55,471.32
14.26,44.47,1028.81,72.19,465.77
32.57,78.92,1011.6,66.47,430.12
12.05,48.04,1009.14,100.13,464.14
22.85,47.43,1008.13,66.36,448.15
14.09,43.99,1021.02,94.39,468.09
29.83,68.67,1005.33,71.15,434.28
18.02,49.78,1003.86,100.09,451.41
10.59,41.54,1019.94,72.52,478.74
14.46,45.87,1009.21,84.09,464.5
18.55,41.85,1015.24,62.47,467.51
18.13,49.39,1021.29,82.52,458.53
14.67,71.14,1019.84,77.72,458.8
12.1,44.77,1019.1,75.85,463.11
31.74,72.58,1007.26,59.58,425.12
15.67,38.62,1015.76,66.29,463.17
15.56,40.12,1013.72,89.78,461.21
22.97,64.15,1021,70.61,450.07
9.41,40.43,1025.68,79.49,492.88
26.63,43.77,1011.33,49.3,440.95
11.22,43.13,1017.24,80.9,473.93
29.07,72.51,1009.24,58.38,439.8
9.86,43.56,1015.13,74.89,481.87
30.85,70.94,1007.47,54.79,431.77
26.56,65.59,1012.6,64.25,443.66
5.78,45.87,1012.65,88.8,483.27
16.65,46.18,1010.6,95.69,465.6
13.25,49.83,1008.76,88.21,453.8
12.07,43.71,1025.53,85.62,472.32
22.17,65.61,1014.71,70.91,449.91
19.68,68.28,1002.62,71.57,452.47
28.37,72.86,1004.81,53.52,441.37
23.67,72.24,1011.22,90.45,435.94
17.34,47.03,1013.36,98.13,463.89
20.57,63.78,1016.76,74,449.93
14.02,43.34,1016.06,85.8,466.38
26.05,44.89,1009.83,56.36,443.18
19.31,67.71,1005.31,77.15,446.23
14.01,39,1016.73,79.23,466.7
14.02,41.78,1011.26,48.62,465.87
12.36,45.09,1013.05,88.4,467.2
16.46,48.6,1006.08,89,449.58
22.8,69.23,1011.8,76.95,439.3
22.68,58.82,1010.11,82.8,443.86
26.67,59.44,1012.01,58.83,441.29
25.95,63.47,1011.77,66.22,445.5
30.45,43.21,1011.35,63.59,438.68
23.14,63.94,1017.49,53.19,446.57
13.43,43.69,1016.21,73.01,475.36
15.22,41.35,1003.12,95.45,464.56
9.84,40.22,1009.5,85.38,479.65
11.72,40.92,1023.35,88.55,465.88
28.75,64.69,1007.1,60.37,437.94
13.21,40.56,1018.12,64.49,475.86
12.66,40.35,1011.37,82.77,473.11
23.41,74.99,1007.22,84.55,442.51
24.42,63.31,1012.64,71.8,438.39
25.38,63.87,1018.7,52.48,442.13
10.74,40.05,1015.45,87.33,477.93
25.64,63.87,1017.14,49.25,444.34
11.2,41.38,1021.65,61.89,476.87
29.19,67.51,1011.48,55.55,446.97
34.14,74.34,1000.19,43.56,434.23
24.21,70.98,1007.02,95.57,441.78
26.82,69.23,1013.28,50.86,436.36
17.67,50.88,1015.64,90.55,456.16
11.61,52.75,1020.94,77.56,464.68
21.17,58.46,1017.71,83.98,446.66
25.57,65.46,1014.81,38.58,444.46
19.49,46.63,1013.11,88.01,451.31
11.64,41.39,1017.36,83.4,479.53
32.09,69.4,1003.1,56.91,430.62
27.98,71.98,1005.58,81,428.44
14.93,39.39,1014.31,80.68,468.88
22.74,61.02,1009.56,79.41,445.56
15.46,37.64,1014.57,87.53,462.96
20.21,54.9,1016.82,66.56,454.23
20.88,57.85,1012.39,85.47,450.87
18.9,56.03,1020.77,71.83,457.66
26.31,63.77,1014.15,69.36,440.1
26.33,61.41,1011.9,52.1,452.79
17.29,44.63,1019.6,41.98,460.66
6.49,39.33,1010.85,91.85,489.22
23.92,66.54,1009.93,62.37,441.9
24.4,62.26,1011.62,70.1,439.06
17.94,37.2,1012.64,68.11,467.65
32.31,62.04,1010.41,39.39,450.13
22.35,58.59,1013.99,79.78,444.04
16.88,43.67,1011.43,73.98,463.81
21.59,61.87,1011.18,57.21,446.58
15.83,45.01,1013.39,81.9,460.22
13.32,43.22,1009.45,75.3,466.83
34.33,69.05,1000.89,37.9,430.56
30.82,70.36,1006.47,58.79,439.16
14.32,44.6,1013.85,68.13,466.36
27.17,73.5,1010.36,73.29,435.22
10.74,40.92,1021.74,94.97,466.77
21.85,69.94,1010.89,79.4,443
32.31,77.95,1010.15,62.17,430.15
21.75,59.8,1016.65,72.94,453.17
29.25,71.94,1007.18,63.62,427.49
6.24,35.77,1019.24,70.7,483.36
26.08,57.32,1012.2,47.06,441.32
13.51,44.9,1019.29,77.24,464.86
18.03,53.16,1013.1,81.42,457.73
9.77,41.44,1017.69,78.26,481.74
29.52,77.24,1008.55,76.24,433.82
13.67,44.92,1023.6,85.35,467.71
14.04,40.2,1013.29,89.54,465.25
17.99,50.16,1009.98,100.09,451.38
6.16,39.48,1004.85,59.68,484.55
27.17,61.02,1011.38,65.32,437.06
13.9,44,1025.1,87.17,466.24
13.85,45.08,1024.86,83.85,468.35
13.72,45.09,1012.95,87.41,466.24
10.58,42.34,1022.32,94.01,474.91
19.26,65.61,1015.03,85.74,451.85
28.14,43.21,1011.82,69.32,436.53
12.15,38.78,1013.34,95.05,474.15
29.17,74.34,1004.51,82.02,433.03
21.91,63.76,1009.85,76.8,445.04
22.49,62.52,1016.57,63.69,451.87
18.03,53.16,1013.06,82.03,458.04
13.57,41.4,1021.27,72.55,464.23
15.72,56.89,1013.35,85.06,456.33
13.72,41.62,1011.14,75.79,455.52
18.75,63.09,1018.19,87.84,450.98
12.19,40.23,1017.45,82.07,474.91
17.23,40.12,1013.52,81.55,456.2
23.97,44.57,1007.35,62.71,448.17
8.46,39.42,1025.05,69.36,474.42
25.12,66.56,1009.22,65.62,436.56
8.03,37.8,1020.47,60.67,481.51
20.08,44.6,1014.91,36.27,461.07
26.9,59.14,1016.18,70.88,436.16
21.87,61.45,1011.13,92.22,445.21
19.53,50.32,1009.71,94.46,449.59
32.14,75.08,1005.35,49.92,439.22
30.3,73.9,1006.72,55.13,440.79
23.96,65.34,1015.52,56.82,449.23
13.74,38.73,1004.34,82.82,470.06
20.3,56.53,1020.27,76.49,454.12
18.12,43.69,1016.91,52.95,464.68
29.12,66.51,1015.69,37.9,432.88
21.52,46.21,1010.62,67.62,449.08
19.77,54.42,1011.73,89.26,458.21
11.6,40.27,1008.55,72.12,473.89
22.49,56.9,1007.65,63.34,449.64
10.63,42.28,1008.37,92.68,474.97
10.16,39.3,1019.71,81.21,480.74
8.53,40.77,1009.85,90.95,481.03
22.64,58.66,1011.68,60.97,449.79
22.5,58.79,1017.48,73.02,443.35
34.65,74.67,1016.03,26.67,427.69
14,40.8,1026.17,54.82,474.87
7.82,38.91,1015.58,90.11,479.15
24.15,71.73,1009.76,85.16,436.55
23.95,51.86,1014.24,68.28,449.81
16.79,49.25,1021.21,68.8,458.42
15.75,39,1015.91,69.58,460.73
10.8,41.74,1020.24,78.62,479.32
19.31,43.56,1013.65,41.54,463.35
9.15,39.61,1018.11,75.29,474.88
23.57,61.47,1009.27,84.17,435.82
5.52,42.85,1012.77,93.82,478.98
10.17,41.46,1020.01,84.86,482.36
12.27,43.8,1023.21,57,468.55
18.45,42.44,1013.45,63.52,459.79
10.05,41.58,1021.35,95.19,469.03
22.72,58.82,1012.54,77.72,448.67
29.53,71.97,1008.6,79.25,434.96
14.56,53.82,1016.37,64.46,463.64
25.16,54.2,1012.69,58.02,441.99
31.08,59.57,1010.76,60.49,442.88
26.97,71.58,1010.13,75.16,433.88
28.08,59.14,1016.16,58.08,438.83
9.84,36.66,1026.7,70.02,477.62
23.25,72.99,1009.17,89.85,438.51
19.95,50.66,1013.21,81.98,458.72
18.26,69.94,1004.1,97.39,443.59
20.6,45.38,1014.93,75.78,460.24
19.92,48.98,1014.32,64.99,455.57
17.83,66.86,1011.65,77.31,456.56
23.71,68.63,1014.54,46.04,449.41
26.42,59.39,1013.95,66.03,438.54
14.57,39.28,1015.1,76.94,469.27
20.37,60.08,1017.44,76.33,454.47
10.4,40.43,1025.46,75.09,492.09
28.67,66.25,1007.96,76.36,434.73
26.85,63.56,1013.25,52.84,444.39
11.72,40.55,1021.54,85.13,470.8
10.06,43.22,1014.1,85.7,473
23.13,72.24,1010.92,92.3,437.67
9.64,36.66,1027.1,70.11,479.08
24.94,74.33,1014.3,75.34,435.21
29.07,51.43,1006.22,61.58,438.79
9.03,37.14,1012.79,76.27,478.95
17.33,41.35,999.51,68.36,460.46
10.55,41.92,1030,91.23,470.95
26.88,61.5,1009.17,61.26,440.13
20.08,58.12,1015.53,80.84,455.85
25.89,59.22,1013.4,80.17,445.75
13.35,41.16,1011.32,89.12,474.57
14.86,44.85,1016.19,67.43,468.87
31.12,67.69,1005.3,50.46,425.21
13.9,42.86,1030.82,71.89,473.76
14.55,41.7,1018.58,80.8,454.14
27.78,60.07,1014.66,53.74,439.43
14.88,42.28,1007.26,71.3,466.73
31.38,72.29,1008.73,73.27,430.58
21,70.02,1010.22,95.11,447.29
30.76,69.14,1007.63,71.24,431.67
7.78,39.18,1024.62,85.15,484.65
15.04,38.01,1022.46,78.29,468.12
28.08,73.17,1011.19,73.1,430.8
28.82,71.43,1011.51,58.58,443.68
14.73,36.99,1007.32,90.84,468.23
21.99,51.19,1009.19,82.58,446.93
20.76,70.72,1009.73,89.04,448.85
26.88,74.78,1010.42,64.81,440.84
26.76,70.98,1007.64,90.51,437.83
6.91,39.37,1019.58,71.02,488.2
18.71,53.16,1013.26,82.64,455.7
28.9,68.12,1011.87,46.56,438.53
9.95,43.56,1014.85,82.62,477.88
11.28,40.55,1006.23,97.78,475.14
5.57,42.85,1013.55,92.14,488.85
23.25,71.29,1008.05,71.36,442.21
9.46,41.4,1026.78,87.58,480.82
7.64,39.85,1012.78,88.09,481.53
23.47,59.22,1013.44,83.33,442.13
21.36,45.61,1013.43,83.64,456.85
20.19,66.86,1012.97,64.7,454.84
24.94,67.69,1008.86,68.97,439.08
14.81,42.03,1017.43,72.54,470.41
9.45,43.5,1018.89,84.29,476.1
8.66,36.25,1028.22,86.96,479.66
29.78,69.71,1008.96,67.46,434.33
27.92,74.99,1005.47,75.13,431.76
11.02,39.96,1025.64,93.58,467.41
14.14,39.59,1010.84,96.02,465.23
19.94,61.87,1009.7,66.6,445.97
26.2,71.73,1009.99,74.99,434.08
18.62,61.27,1019.26,73.35,455.75
20.01,59.87,1019,84.12,448.39
14.79,39.54,1007.25,82.54,469.23
24.25,74.93,1013.07,69.31,445.44
18.74,45.09,1014.24,41.54,456.25
22.38,49.3,1003.56,83.83,441
17.35,52.72,1026.31,58.01,463.65
9.06,39.66,1019.64,76.98,479.53
9.78,41.93,1023.18,75.05,484.03
27.33,52.84,1005.88,56.16,438.97
16.55,46.18,1009.97,96.54,455.8
20.35,56.53,1020.23,70.05,456.04
25.33,71.73,1009.78,77.78,435.23
8.58,38.38,1021.03,84.37,482.26
30.08,67.25,1017.57,47.77,432.1
20.42,60.77,1017.65,87.07,447.85
15.23,37.87,1020.17,85.02,464.02
9.63,43.02,1012.4,68.41,480.21
10.53,37.5,1008.55,99.91,472.32
23.38,54.42,1013.95,73.02,451.87
11.8,41.2,1017.18,82.71,475.19
22.69,59.44,1012.97,83.47,446.43
9.52,41.26,1020.55,89.73,475.44
13.82,44.84,1023.72,95.24,467.95
21.92,49.02,1009.29,88.56,443.31
12.36,37.73,1021.36,65.45,470.39
24.78,50.16,1004.56,70.22,448.51
11.2,35.76,1019.24,64.59,473.33
8.13,71.14,1018.94,86.7,471.99
15.19,41.43,1011.34,89.67,470.41
18.36,51.43,1010.57,90.17,459.8
32,58.9,1003.48,51.38,437.81
25.47,60.75,1007.27,65.91,438.42
19.65,42.23,1013.04,75.9,461.16
21.89,74.93,1016.11,77.88,448.47
13.9,39.59,1011.84,94.74,465
14.01,45.08,1023.28,82.49,464.79
8.6,40.77,1011.8,89.45,480.82
19.96,39.53,1006.16,62.77,460.49
30.96,71.77,1006.26,52.76,425.66
23.07,49.02,1009.07,84.1,444.22
9.52,39.61,1021.18,73.78,478.79
14.1,41.04,1026.11,74.25,465.89
15.52,58.59,1014.12,91.22,457.74
24.8,64.63,1020.69,55.74,447.82
23.89,50.16,1004.88,73.94,444.99
21.64,44.05,1007.73,74.79,447.96
23.76,61.5,1009.15,68.52,441.16
17.1,48.98,1016.48,85.63,454.43
14.29,46.18,1017.01,87.29,464.73
25.42,66.05,1016.74,68.92,442.6
19.22,62.1,1019.43,79.19,451.8
26.27,71.98,1005.72,86.15,427.65
17.84,52.08,1006.65,100.09,450.67
30.8,73.17,1010.51,51.93,432.24
21.81,63.77,1014.28,83.66,444.52
21.94,58.79,1010.3,88.21,447.52
28.88,54.89,1007.16,46.6,440.99
19.47,43.43,1011.66,69.93,451.38
26.45,54.5,1014.96,65.55,450.76
21.92,48.14,1013.44,67.8,449.65
20.77,51.3,1013.89,88.72,450.97
30.93,71.85,1008.63,58.47,427.82
7.17,39.4,1011.48,90.38,484.33
11.5,40.78,1023.91,86.31,467.74
13.5,41.44,1015.72,68.36,471.34
10.06,39.61,1018.22,70.22,471.86
26.19,49.3,1003.69,65.88,440.13
30.24,68.3,1016.21,48.25,431.82
9.11,36.66,1026.47,74.79,480.74
22.22,59.14,1017.32,83.41,442.31
29.13,47.93,1002.5,49.1,435.61
15.36,41.35,1002.4,91.67,465.01
8.58,40.72,1022.04,87.55,480.96
11.38,39.22,1018.62,57.14,473.71
22.66,63.73,1013.24,83.95,444.41
27.98,74.87,1010.02,66.44,435.32
28.32,68.12,1011.62,46.75,433.59
11.6,39.1,1009.81,100.09,460.7
26.29,56.85,1012.68,60.33,439.86
23.16,57.76,1017.74,63.79,451.79
25.96,68.08,1011.34,71.57,432.82
28.19,68.08,1013.41,43.93,436.43
21.57,66.49,1014.76,68.19,455.18
11.75,41.2,1012.7,89.86,475.35
18,52.08,1003.07,100.09,450.85
29.14,67.45,1015.51,46.47,433.34
12.11,41.17,1019.46,62.59,475.53
12.79,41.62,1010.52,81.83,466.91
10.25,41.26,1007.44,98.08,476.03
19.87,48.14,1016.94,81.56,451.14
23.59,47.43,1006.64,48.92,447.36
21.6,62.52,1017.23,67.87,453.28
5.33,39.33,1009.61,94.97,491.17
28.85,68.12,1012.05,46.31,436.15
33.6,74.33,1012.31,35.66,428.62
22.31,51.19,1009.38,79.72,444.74
31.18,69.04,1008.19,49.72,441.26
20.98,43.77,1010.67,62.73,449.88
20.8,50.9,1012.07,73.16,457
25.79,63.9,1014.39,60.49,442.7
18.41,44.9,1008.97,73.81,453.12
27.52,66.25,1008.21,78.8,438.51
18.59,43.14,1011.92,52.63,464.48
25.67,58.59,1013,62.34,451.03
23.66,61.86,1013.33,83.09,444.27
32.13,74.34,1003.34,56.39,436.3
25.48,65.12,1016.12,53.66,447.85
30.75,71.25,1000.07,65.47,431.93
14.38,45.09,1012.95,86.1,464.27
22.94,58.05,1012.27,80.12,433.77
26.88,73.56,1004.85,94.36,430.63
25.54,49.16,1003.64,47.4,443.55
24.38,58.2,1016.93,51.61,444.36
26.33,60.06,1005.86,41.57,450.16
11.48,44.6,1018.29,90.76,470.39
26.9,66.48,1004.47,54.71,432.95
26.89,56.85,1012.27,43.84,436.44
9.54,41.17,1019.79,65.61,481.18
26.31,66.48,1005.93,63.9,432.89
22.81,58.96,1013.5,55.66,452.89
28.01,64.69,1007.61,58.45,440.23
29.53,70.94,1007.22,70.68,432.43
17.1,62.1,1020.39,93.63,453.4
8.33,39.72,1020.24,82.84,479.12
20.76,62.52,1015.63,81.04,451.69
25.42,67.25,1017.92,68.61,439.43
17.57,44.06,1015.43,72.75,459.73
27.32,76.09,1007.77,74.64,443.13
27.84,68.08,1013.34,46.19,436.37
5.62,41.38,1020.91,86.21,490.83
8.48,40.05,1015.89,90.25,483.5
25.88,69.13,1002.44,85.67,426.14
20.36,66.05,1015.86,87.19,450.23
26.36,54.5,1015.35,66.87,451.81
21.44,50.78,1008.87,87.56,443.3
9.07,40.67,1014.41,70.39,484.5
14.12,41.39,1018.73,76.51,472.88
7.64,38.18,1017.65,78.51,484.45
22.36,58.79,1016.69,73.6,445.76
14.7,44.9,1021.87,83.9,468.69
14.1,39.16,1008.19,74.05,464.07
27.19,64.96,1006.71,73.99,428.79
11.09,41.58,1020.99,91.09,464.81
21.46,50.59,1016.75,67.14,453.67
22.79,44.57,1007.31,69.36,448.91
29.83,71.43,1011.93,55.8,439.34
15.03,42.44,1014.25,94.52,464.91
24.96,60.27,1018.68,69.97,442.67
27.26,66.56,1007.83,60.95,434.88
34.29,68.51,1009.58,32.25,427.62
13.66,45,1021.97,79.04,473.12
10.31,40.67,1017.61,69.61,485.25
14.4,41.26,1021.41,73.11,462.78
18.32,66.51,1015.18,81.5,459.89
21.3,48.92,1010.92,65.09,447.89
13.99,36.71,1013.43,83.13,473.2
13.69,41.74,1021.19,60.86,471.84
23.49,49.3,1003.35,77.96,442.76
22.49,69.84,1006.78,73.76,437.57
24.01,65.46,1014.17,43.02,443.81
15.23,44.9,1007.75,81.34,456.07
19.66,42.18,1001.51,95.75,454.46
24.73,65.34,1015.42,52.8,446.92
26.95,48.41,1008.53,62.94,436.54
13.63,43.22,1012.71,72.85,464.62
14.24,39.52,1018.22,77.19,468.51
18.94,47.83,1005.18,78.59,455.19
29.7,67.17,1007.31,66.56,438.04
27.13,59.54,1004.33,73.27,438.32
22.32,59.8,1016.82,64.18,451.21
17.74,58.33,1013.55,81.8,446.01
10.74,43.67,1011.75,80.1,477.32
27.44,58.9,1003.86,66.74,442.19
24.78,58.46,1016.82,67.5,442.42
19.79,64.45,1016.14,73.54,451.37
13.24,39.85,1012.64,59.99,477.22
22.57,62.4,1009.77,86.05,444.69
3,39.64,1011,80.14,485.2
14.05,39.59,1011.2,94.54,464.63
26.12,63.94,1017.97,44.81,441.46
26.16,70.04,1009.63,73.22,432.56
21.82,50.66,1013.74,73.6,455.2
11.23,43.67,1012.57,72.1,475.41
33.7,68.27,1007.16,50.41,427.4
26.51,70.32,1010.3,57.4,431.82
18.98,38.52,1018.85,63.16,454.6
27.97,66.17,1010.81,63.73,441.7
15.04,41.35,1004.29,99.1,467.96
10.36,37.83,1005.87,98.56,472.62
18.34,44.63,1000.76,89.27,455.22
23.23,71.77,1005.01,88.1,432.8
22.95,70.98,1005.36,93.76,438.83
31.35,70.8,1010.11,66.37,432.19
18.5,51.43,1010.82,92.04,459.42
25.6,56.9,1006.35,81.58,437.82
16.09,50.59,1015.69,84.41,463.64
25.34,65.61,1014.61,57.51,442.82
25.33,73.21,1002.19,97.24,433.43
14.17,41.67,1013.4,72.77,471.42
12.02,40.66,1017.27,96.72,464.5
30.55,68.24,1009.43,63.84,426.8
18.95,46.21,1013.47,81.22,457.58
13.86,37.85,1011.4,89.7,469.94
27.19,71.58,1010.85,76.1,436.77
18.11,52.08,1002.51,100.09,449.99
32.98,71.32,1003.67,49.78,433.56
21.99,58.96,1014.09,61.3,453.38
23.3,52.84,1003.97,72.16,439.49
14.66,42.07,1018.14,84.68,462.77
8.91,40.69,1015.11,89.65,481.59
23.61,63.94,1012.9,87.06,441.57
24.26,66.44,1011.33,55.32,445.63
11.53,41.14,1025.63,88.54,469.04
6.41,40.81,1026.57,93.51,484.49
26.92,73.17,1011.42,76.94,431.29
22.2,44.05,1007.34,75.13,445.32
9.2,39.99,1011.73,85.95,484.04
11.19,40.64,1020.57,84.49,472.86
21.93,58.96,1014.23,58.58,453.42
20.2,64.45,1009.03,61.77,452.33
27.89,73.21,1001.32,85.88,431.59
12.91,41.16,1011.9,89.19,472.71
23,60.37,1005.34,83.73,437.6
24.24,68.3,1018.03,81.51,437.12
17.69,44.34,1019.31,61.12,464.13
22.76,44.05,1006.95,74.07,450.31
26.04,74.67,1016.68,81.2,433.55
23.04,59.43,1010.23,68.99,442.99
27.23,71.77,1006.59,77.94,427.39
17.18,40.55,1000.47,72.03,461.73
11.28,42.44,1014.62,99.78,473.36
8.35,42.85,1010.46,90.13,483.63
31.37,76.86,997.34,62.94,431.03
18.14,67.71,1003.82,95.69,442.45
22.02,69.45,1013.84,75.75,440.26
27.04,73.67,1006.82,77.45,431.1
26.79,77.95,1009.9,80.22,437.91
20.12,69.45,1013.23,88.48,442.89
22.18,65.46,1016.74,54.02,447.92
22.98,69.84,1005.55,84.1,437.49
25.66,70.02,1010.89,68.14,442.2
24.74,63.87,1016.91,55.65,447.02
21.05,58.33,1013.14,66.34,447.66
5.85,41.55,1001.95,99.41,484.47
22.9,67.25,1017.74,74.53,438.62
33.73,69.88,1007.21,42.93,434.83
7.76,42.28,1008.52,83.31,483.8
19.99,40.79,1003.15,87.55,455.28
12.57,39.18,1023.09,77.28,471.87
20.57,44.78,1008.89,38.78,465.69
31.37,74.87,1009.22,56.58,436.16
13.4,40.89,1010.67,91.66,472.36
8.97,36.24,1013.21,90.77,477.89
17.15,43.69,1017.05,63.36,463.88
12.04,41.58,1018.02,88.91,464.45
15.93,40.89,1011.57,74.55,468.8
29.08,70.83,1007.98,51.95,430.91
11.75,35.76,1018.99,57.92,473.01
21.39,52.3,1009.52,88.67,447.77
13.89,44.84,1023.66,92.97,466.74
21.09,46.63,1013.03,74.8,453.34
3.68,39.64,1011.31,84.05,490.02
23.49,42.8,1013.96,65.31,459.9
12.85,40,1015.89,68.85,463.74
29.45,68.84,1011.64,59.7,438.41
14.93,41.79,1008.88,81.48,456.75
20.99,67.07,1005.17,82.41,442.02
11.67,36.18,1016.03,61.44,472.76
12.53,43.56,1014.8,74.05,469.23
9.39,39.66,1019.22,75.33,482.16
12.25,48.79,1017.44,88.91,469.52
16.37,44,1024.61,78.26,460.14
18.76,56.53,1020.04,86.62,452.5
9.08,36.71,1025.07,81.32,479.02
27.17,61.25,1013.03,70.43,435.9
10.06,37.83,1005.49,99.46,473.51
26.05,65.27,1013.69,56.46,440.75
18.12,63.09,1019.32,89.21,449.65
21.39,63.9,1013.44,70.95,449.38
9.96,41.55,1002.59,65.86,475.91
8.22,41.03,1021.76,82.97,485.5
12.35,44.2,1017.81,82.49,471.65
30.51,60.75,1009.86,51,435.57
15.89,43.96,1014.02,75.24,467.35
25.21,75.6,1017.19,69.84,445.84
18.41,65.94,1010.23,84.71,452.66
21.45,60.84,1017.86,82.8,444.99
16.52,53.16,1014.68,76.82,457.81
16.17,38.01,1022.19,70.99,462.54
21.9,57.76,1017.45,66.89,449.95
21.84,60.29,1017.23,66.89,454.4
22.56,62.26,1012.11,63.16,445.33
18.07,44.92,1024.72,69.15,457.53
8.82,43.56,1014.95,81.54,482.71
10.33,44.92,1025.34,85.67,476.99
8.8,41.26,1008.08,96.52,479.74
27.46,61.86,1012.39,66.09,439.72
9.43,41.4,1028.03,84.98,474.16
24.01,46.93,1013.3,52.24,448.35
26.13,47.93,1002.81,66.19,441.28
24.26,47.93,1003.87,70.44,439.16
21.49,61.27,1019.81,63.21,450.07
25.41,66.49,1014.06,51.09,449.2
24.79,75.6,1017.07,68.23,440.05
23.68,49.02,1007.53,86.05,440.68
18.87,60.07,1015.15,70.91,453.27
24.56,60.27,1017.63,74.5,440.31
19.05,53.16,1013.22,82.8,455.76
11.04,41.74,1022.6,77.51,477.2
6.3,39.33,1010.63,94.26,489.95
31.87,67.32,1013.65,36.69,435.47
23.39,64.63,1020.45,58.22,449.27
24.66,69.94,1006.56,60.91,432.68
26.64,73.56,1004.98,93.31,432.93
12.32,41.62,1012.16,88.37,455.71
15.17,54.3,1017.38,72.11,464.39
24.47,75.23,1012.43,75.25,441.07
16.57,63.31,1016.19,81.02,454.78
