448,-20,-0.18,0.09,0.08,-0.1,-6,7
-247,-10,0.54,0.42,0.96,-1,-20,-15
73,-18,-0.11,0.08,0.56,-1,-21,10
-25,-17,-0.3,0.12,0.86,-1,-14,-2
-124,-5,0.06,0.1,1,-1.3,-9,-6
159,-55,0.34,0.22,0.88,0.4,-18,-5
477,-28,0.07,0.08,0.15,2.5,-4,-18
-160,2,-0.1,0.01,1.03,-0.7,-12,-4
-211,-4,0.51,0.26,0.83,1.3,-11,-25
203,12,-0.27,-0.1,0.28,-0.5,-6,12
-138,3,0.11,-0.1,0.62,1.4,-12,6
11,6,0.41,0.11,0.55,0.3,-12,-7
-110,-36,0.3,-0.08,0.57,-0.7,-9,10
-12,-33,-0.04,-0.02,0.88,0.5,-13,-7
306,-6,-0.08,0.04,0.23,-1.4,-10,4
-150,-22,-0.01,0.17,0.89,1.3,-13,-11
-322,-48,-0.48,-0.05,0.76,0.4,-7,5
-103,-24,-0.11,-0.01,0.59,-0.7,-7,2
39,-30,0.23,0.06,1.13,0.3,-20,11
80,-5,-0.03,-0.07,0.42,-0.3,-15,17
102,-52,-0.57,0.19,0.46,0.1,-19,4
241,-24,0.17,-0.01,0.65,-0.6,-6,2
13,16,0.29,0.03,0.5,-0.1,-6,-3
274,-17,0.21,0,0.27,0.4,-11,5
93,-26,-0.26,0.27,0.77,0.6,-16,-11
-377,-9,0.17,0.15,0.91,1.2,-11,-12
-256,-14,-0.3,-0.06,0.7,-0.6,-6,7
-393,-41,-0.26,0.09,0.92,1.1,-19,0
149,-56,0.44,0.04,0.76,0.6,-12,4
11,-9,0.4,-0.04,0.47,-2,-9,7
-283,-42,-0.65,-0.01,1.42,-0.8,-19,7
186,29,0.42,0.14,0.39,-0.9,-14,-7
72,-51,0.63,-0.04,0.41,0.1,-19,20
-252,-47,-0.2,0.12,0.91,2.7,-8,-11
-128,-58,0.13,-0.15,0.55,-0.4,-6,19
-114,-35,0.03,0.04,0.6,1.9,-5,-4
-26,16,0.04,0.13,0.6,0.5,-8,-13
-204,32,0.25,0.12,0.74,0.4,-13,-7
512,-8,0.12,-0.04,-0.02,-0.7,-7,5
-6,15,-0.48,0.19,0.78,-0.4,-19,-2
-74,17,-0.39,-0.12,0.55,0.1,-11,10
669,30,-0.48,0.07,-0.04,-0.7,-9,-6
417,-64,-0.15,-0.12,0.09,-0.8,-8,14
109,-45,-0.14,-0.11,0.36,-1,-7,11
-343,-35,-0.27,-0.08,0.79,0,-6,2
-236,-17,0.08,0.16,0.97,0.7,-5,-15
9,-2,0.1,0.33,0.95,1.2,-14,-21
-54,24,0.18,0.09,0.61,-0.7,-13,-3
-20,20,0,0.11,0.57,1.5,-5,-12
263,2,0.12,0.03,0.26,-0.6,-6,7
236,22,0.47,0.2,0.37,-1.4,-12,-18
178,-32,0.66,0.28,0.93,0.1,-18,-8
248,12,0.16,-0.05,0.24,0.5,-5,6
58,13,0.2,0.1,0.74,0.2,-7,-9
193,-41,0.23,-0.05,0.33,-1.8,-15,14
-768,-11,0.14,-0.12,1.15,0,-6,8
-110,-8,0.27,0.1,0.69,1.5,-7,-9
-561,-37,-0.25,-0.12,1.04,0.9,-9,1
178,-28,0.34,-0.08,0.33,-0.5,-8,10
-662,-81,-0.46,-0.38,1.02,1.4,-9,25
-561,-3,-0.36,-0.13,1.07,0.6,-11,-14
-135,-5,-0.29,0.07,0.63,-0.5,-18,5
-226,-34,-0.42,0.01,0.71,-0.4,-11,5
432,-36,-0.16,-0.08,0.05,1.9,-13,22
-38,-1,0.04,0.26,1.04,-0.9,-14,-14
142,19,0.32,0.05,0.4,1.9,-11,0
-290,-65,0.09,0.02,0.85,0.5,-15,1
253,-55,0.35,-0.02,0.29,-0.7,-12,7
-364,-38,-0.29,-0.02,1.13,-0.3,-15,11
-418,-6,-0.29,0.08,0.91,1.3,-12,-4
-51,-37,0.4,0.11,0.57,0,-7,-6
-61,18,0.12,0.08,0.55,-0.3,-7,-8
173,34,0.59,0.33,0.8,0.1,-18,-14
-82,-51,0.05,0.01,0.55,1.2,-12,14
163,-53,0.17,0.12,1.11,0.2,-13,1
13,17,0.16,0.13,0.51,-0.6,-7,-9
-186,-26,0.38,0.05,0.76,-1.8,-12,0
-354,-26,-0.28,0.08,0.98,-0.9,-15,3
116,-4,0.48,0.16,0.49,-0.8,-14,-7
78,10,-0.24,-0.08,0.41,0.6,-5,9
597,21,-0.26,-0.03,-0.08,-0.5,-6,4
-176,-2,-0.41,-0.12,0.61,1.1,-8,18
447,-46,0.43,0.04,1.01,-0.9,-12,2
56,-6,-0.15,0.13,0.53,-0.4,-11,-13
-351,-20,0.02,0.09,0.85,-0.3,-6,-9
-253,9,0.16,0.06,0.74,-0.8,-10,-4
-27,-2,0.23,0.16,0.59,-1.7,-12,-12
-89,4,0.11,0.25,0.7,0.3,-10,-26
-145,12,0.12,0.16,0.73,-1.6,-20,4
163,-16,-0.04,-0.18,0.28,-2.1,-12,24
-469,-9,-0.46,-0.03,0.93,0.7,-7,4
-406,-13,0.47,0.05,0.89,1.3,-11,4
-178,-16,0.35,0.09,0.71,-0.7,-12,-5
-158,-17,-0.24,0.36,1.46,-0.5,-20,-9
333,-23,-0.3,0.1,0.21,-2.7,-18,4
42,20,0.12,0.01,0.46,0.4,-8,2
652,3,0.24,-0.06,-0.11,0.6,-5,6
-75,-29,0.43,0.07,0.65,0,-11,-2
-100,-28,-0.35,0.02,0.61,0.2,-13,5
-87,-48,-0.29,-0.15,0.52,1.7,-6,16
-5,-31,0.23,0.04,0.56,-1.9,-16,6
-336,13,0.07,-0.06,0.76,0.9,-5,15
-30,-30,-0.04,-0.03,0.52,-1.7,-8,4
269,-3,0.1,0.26,0.29,-1.6,-15,-3
-120,-16,0.34,0.08,0.64,-0.4,-11,-5
103,-11,0.38,0.02,0.42,0.3,-12,4
200,-6,-0.17,-0.04,0.32,0.2,-6,5
25,-10,0.3,0.02,0.5,-0.6,-8,1
-323,-4,0.23,-0.26,1.81,0.4,-6,-2
-584,5,-0.09,-0.16,1.02,0.2,-10,6
-336,-31,-0.27,-0.07,0.82,0.4,-7,9
-365,-12,-0.12,-0.02,0.82,0.5,-6,5
558,11,0.75,0.11,0.05,0.2,-13,-8
-275,-22,-0.32,-0.02,0.77,0.7,-6,4
-48,-62,0.36,-0.08,0.74,0.6,-11,15
-24,-12,0.1,-0.03,0.5,1.8,-6,3
131,4,-0.28,0.03,0.53,-0.4,-8,-4
26,-49,-0.19,0.12,0.53,-1,-12,-6
97,14,-0.04,0.19,0.56,-0.2,-19,-2
145,27,-0.12,0.21,0.47,0.8,-12,-18
205,-25,-0.05,-0.08,0.25,-1,-8,10
367,-46,0.19,0,0.13,-0.7,-7,5
289,-8,-0.53,0.06,0.25,0.9,-11,5
-358,8,0.05,0.04,0.89,0.1,-6,-3
-107,-41,0.14,-0.12,0.64,1.4,-13,12
-17,11,-0.02,0.13,0.57,-0.4,-10,-11
-550,-79,-0.18,-0.18,0.99,0.7,-10,13
197,-76,-0.34,0.24,0.86,-0.7,-19,-3
554,-4,-0.23,0.24,0.07,-0.5,-10,-5
-106,-36,-0.03,-0.05,0.6,0.9,-7,6
-102,-18,-0.06,0.01,0.63,1.2,-6,-1
15,-14,0.15,0.12,0.53,1.5,-9,-10
445,22,0.66,0.15,0.17,1.1,-12,-12
-169,-12,-0.12,-0.22,0.57,-0.6,-6,25
266,-34,0.28,0.12,0.31,0.9,-11,-7
42,37,0.03,0.03,0.52,-1.4,-17,16
-13,-25,0.27,0.27,1.08,-1.8,-18,-15
-119,-37,0.12,0.06,0.63,0.3,-7,-6
-223,42,0.66,0.19,0.87,1.2,-15,-13
-137,-20,-0.09,0.06,0.68,1.3,-5,-7
-23,32,-0.38,0.15,0.74,-0.3,-7,-14
36,19,0.05,0.12,0.5,0.6,-9,-11
229,-54,-0.07,0.05,0.34,1.5,-14,7
-7,26,0.3,0.25,0.63,0.3,-13,-25
7,-5,0.08,0.03,0.66,1.6,-6,-2
-623,-21,-0.23,0.05,1.16,0.6,-8,-11
-61,-22,-0.08,0.24,0.8,2,-14,-16
194,-22,-0.32,-0.02,0.35,-0.4,-6,1
211,26,0.21,0.3,0.47,-0.6,-16,-18
-510,-38,0.3,-0.02,1.23,-0.5,-6,3
78,11,0.08,0.09,0.48,2,-10,-6
-69,-23,0.57,0.05,0.83,0.4,-9,-3
184,-28,0.08,-0.05,0.31,-0.7,-14,12
-130,8,-0.22,0.04,0.65,1.6,-4,-5
-52,-52,-0.51,0.02,0.55,-0.8,-9,3
13,-16,0.24,0.12,0.83,-0.7,-15,-3
411,50,0.39,0.08,0.14,-0.6,-11,-2
548,36,0.14,0.31,0.11,0.6,-11,-19
138,-3,-0.26,0.08,0.42,1.4,-7,-6
136,7,0.03,0.09,0.63,1.1,-7,-7
-139,-72,0.06,-0.04,0.76,0.5,-6,4
-129,-23,-0.28,0.02,0.62,0.7,-5,-2
-701,37,0.06,-0.02,1.15,0.5,-10,2
-818,-11,-0.3,-0.11,1.21,1.4,-5,4
-183,-29,0.49,-0.02,0.66,-0.6,-11,9
167,-6,0.36,0.26,0.59,-0.8,-20,-11
-112,-34,-0.05,0.14,0.67,1.7,-11,-15
-335,-44,-0.54,-0.1,0.79,1.4,-11,11
31,-7,-0.28,0.05,0.9,-0.2,-11,1
77,3,0.33,0.14,0.96,-1.7,-15,-3
-298,-13,-0.07,0.05,0.8,0.5,-10,-2
-112,-11,0.06,0.15,1.13,0.1,-19,1
-347,-4,0.35,0.14,0.9,-1,-13,-10
3,-58,-0.28,0.35,1.58,-0.7,-19,-6
-51,-6,0.34,0.06,0.67,-0.7,-9,-5
-167,57,0.19,0.13,0.7,0.4,-9,-13
-168,8,-0.38,-0.02,0.69,0.6,-5,-7
-143,3,-0.21,-0.09,0.56,0.5,-5,11
-41,39,0.22,0.09,0.6,-0.4,-6,-8
214,-19,-0.07,-0.02,0.32,0.4,-8,4
-201,-14,-0.08,-0.03,0.68,1.6,-17,8
-112,5,-0.06,0.08,0.6,0.1,-9,-7
219,-11,0.21,-0.14,0.51,0.8,-7,13
285,-41,-0.05,0.02,0.31,-0.6,-12,4
-669,43,-0.52,-0.1,1.08,0.5,-9,4
-329,-22,-0.33,0.11,0.87,0.7,-10,-9
-78,-15,-0.31,0.16,0.61,-1.2,-16,-8
-453,-29,0.02,0.13,0.96,-0.7,-16,-3
-116,-8,-0.02,-0.04,0.85,-1.1,-7,8
3,4,-0.27,0.11,0.56,1.9,-5,-12
-128,-10,0.05,0.04,0.66,-1.8,-8,-1
79,-9,0.02,-0.02,0.43,0.5,-6,3
-334,34,0.34,0.36,1.02,-0.3,-20,-19
69,-52,0.25,0.18,0.55,0.3,-14,-4
-94,-9,-0.18,-0.03,0.57,-0.5,-7,4
-35,29,0.35,0.14,0.7,0.4,-8,-14
-128,-17,-0.26,-0.16,0.56,-0.3,-6,8
-24,-40,-0.19,-0.08,0.5,-0.6,-6,9
-53,-58,0.67,0.03,0.82,1,-12,11
-99,-12,-0.05,0.09,1.42,-0.6,-7,-6
-215,-28,0.46,0.02,1.13,0,-8,1
389,-12,-0.47,0.2,0.57,-0.5,-12,-12
95,-28,-0.02,0.3,1.07,1.7,-8,-8
113,13,0.35,0.06,0.43,0.2,-13,-3
113,-36,-0.24,0.12,0.49,0.6,-17,4
115,10,0.06,0.01,0.36,-0.4,-7,3
-11,-40,-0.18,0.03,0.74,-0.4,-13,4
3,-19,-0.14,-0.01,0.48,-0.6,-8,4
-180,-19,0.37,-0.02,0.66,-1.9,-12,11
-31,1,-0.26,-0.08,0.47,1.7,-4,11
-247,-80,0.34,0.01,0.76,0.6,-6,0
-156,-34,-0.16,-0.01,0.65,-0.6,-8,3
-191,-5,-0.1,0.07,0.96,0.5,-14,-12
303,-12,0.29,0.02,0.25,-1.7,-16,8
13,-20,-0.11,-0.02,0.49,-1.6,-8,1
-270,-41,0.17,0.03,0.74,1.4,-12,4
98,-46,-0.46,-0.08,0.39,0.5,-11,13
-173,-6,0.02,0,0.65,-1,-11,4
-547,9,0.35,0.11,1.19,-0.3,-13,-7
481,-26,0.19,0.11,0.17,1.6,-16,2
110,2,0.1,-0.04,0.36,-1,-7,5
-97,-30,0.12,0.15,0.74,0.4,-16,-5
-211,-1,0.05,0.03,0.72,0.9,-5,-3
126,-9,0.63,0.16,0.44,1.8,-14,1
102,17,-0.38,0.03,0.52,-1,-7,-2
-316,-15,-0.03,0.01,0.8,0.9,-6,6
-438,-39,0.19,0.05,1.29,0.6,-12,9
-501,-54,-0.7,-0.04,0.94,-0.1,-8,7
225,-19,-0.27,0.06,0.31,0.4,-19,9
221,-3,0.31,0.22,0.46,1.3,-11,-32
73,-5,-0.2,0.1,0.48,-0.6,-14,-3
43,16,-0.34,0.33,0.62,-0.2,-10,-33
-182,-25,-0.23,0.28,1.39,-0.3,-20,-8
234,-27,0.3,0.07,0.31,1.4,-18,7
240,-25,0.71,0,0.28,0,-11,4
615,-7,0.69,0.14,0.01,-0.1,-14,-7
-294,-28,0.1,0.15,0.81,0.8,-12,-4
253,-37,0.29,0.08,0.21,-0.4,-7,16
-93,-28,-0.19,0.21,0.66,0.7,-18,-6
-534,-15,-0.08,0,0.99,1.5,-11,5
302,-17,0.16,0.09,0.29,-1.1,-8,-7
-59,47,-0.04,0.07,0.61,-0.7,-9,-7
-325,27,0.25,0.19,1.14,0.4,-6,-18
-195,-34,0.28,0.08,1.07,0.4,-9,-6
-249,8,-0.16,-0.07,0.74,-0.8,-8,1
-314,-9,0.19,0.13,0.92,1.7,-16,-3
45,-21,-0.07,0.24,0.55,-0.4,-19,-8
45,-6,0.37,0.03,0.47,0.7,-5,-3
-92,-13,0.07,0,0.6,1.6,-8,3
-66,-4,0.15,0.22,0.7,-0.2,-18,-8
116,-12,-0.2,0.15,0.6,-2.4,-18,-2
-164,31,-0.28,0.26,1.79,-0.4,-10,-16
121,1,0.18,0.13,0.67,-0.8,-15,-4
241,21,0.25,0.09,0.32,0.5,-5,-8
-291,-9,-0.02,0.04,0.79,-2.4,-12,2
-188,1,0.19,0.07,0.69,0.6,-7,-6
593,-12,-0.39,0.1,0.38,1.4,-12,-8
-308,-48,-0.37,0.07,0.84,0.7,-14,-15
-98,16,0.25,0.12,0.62,-0.5,-6,-12
-131,-20,-0.49,-0.03,0.61,-1.5,-11,5
89,-41,-0.03,-0.1,0.38,-0.9,-12,16
384,-9,-0.31,0.17,0.28,-1.4,-13,4
-66,-26,0.8,0.13,0.92,0.1,-15,5
231,34,0.25,0.11,0.36,-0.7,-14,-8
-198,-12,0.13,0.17,1.1,-1.4,-16,-4
-181,-12,0.18,0.22,0.78,-0.5,-13,-17
210,-44,-0.27,-0.11,0.24,-1.3,-8,14
-551,32,-0.3,0.12,1.04,-0.4,-10,-9
73,18,0.07,0.54,1.59,-0.5,-20,-19
-124,-36,0.16,0.05,0.62,0.4,-15,4
-113,-31,0.44,0.03,0.65,0.2,-14,0
518,-6,0.14,-0.14,-0.01,0.5,-6,16
-186,-24,-0.18,0.01,0.69,-0.8,-9,3
50,-1,-0.15,0.14,0.52,1,-10,-13
-414,-17,0.33,0.01,0.91,-0.8,-13,-3
351,-49,0.24,-0.13,0.15,2.1,-4,14
-100,5,-0.13,0.12,0.86,-0.6,-8,-10
-2,-6,0.22,0.2,1.69,-1.2,-12,-4
79,-41,-0.05,-0.06,0.39,1.6,-5,7
-285,-49,-0.35,-0.2,0.83,-0.4,-16,17
-122,-11,0.03,-0.09,0.57,0.2,-6,6
19,-9,-0.11,-0.29,1.82,-1,-9,15
379,27,0.24,0.14,0.2,-0.5,-8,-13
-53,26,0.37,0.08,0.6,0.3,-6,-11
-58,-27,-0.17,0.09,0.62,1.5,-6,-9
1,-35,0.21,0.09,0.6,0.4,-11,-6
-261,11,0.22,0.04,0.78,1.4,-12,2
16,15,-0.21,0.02,0.48,-0.6,-7,-2
176,-11,0.46,0.12,0.4,0.4,-12,-9
297,41,-0.05,0.07,0.27,-0.3,-7,-7
302,-7,0.26,0.03,0.22,-0.6,-7,-1
390,6,1.06,0.22,0.48,-0.4,-18,-5
385,-8,0.23,0.27,0.23,-0.7,-10,-12
-116,56,-0.01,-0.07,0.63,1.6,-4,-9
477,-19,0.18,0.11,0.16,1,-18,3
-319,-17,-0.44,-0.06,0.77,1.9,-11,8
270,-7,0,0.03,0.23,-0.4,-9,8
-245,-8,0.09,-0.02,0.72,0.5,-5,1
-142,-71,-0.22,0.2,0.86,-0.3,-16,-9
9,0,-0.48,-0.01,0.54,-1.5,-7,2
-17,-4,-0.17,0.03,0.51,-0.6,-8,-2
14,-16,0.19,0.03,0.5,0.4,-9,-2
-257,0,0.25,0.35,1.49,-0.6,-17,-18
98,-17,-0.71,0.15,0.45,0.6,-9,-3
312,27,0.21,0.16,0.3,-0.7,-11,-16
51,0,0.65,0.24,0.57,-0.8,-12,-22
-253,-55,-0.29,-0.06,0.71,2,-6,7
-124,-40,0.18,0.14,0.89,-1.8,-19,6
235,-64,-0.34,0,0.34,0.6,-11,5
-552,-14,-0.2,0.04,1.01,0.6,-5,-5
-208,-20,0.28,0.12,1.19,-0.2,-12,-5
-24,-18,0.12,0.18,0.85,-1.8,-18,-3
-180,6,0.24,0.25,0.77,-0.3,-13,-14
-251,2,-0.06,0.4,1.62,0.6,-18,-15
-220,-10,-0.18,0.05,0.75,1.6,-11,0
-419,-39,-0.45,-0.02,0.86,-0.3,-6,7
25,-24,-0.09,-0.08,0.66,-0.6,-7,10
-188,22,-0.35,0.15,0.76,1,-6,-16
1,-11,0.22,0.14,0.56,0.4,-10,-12
49,-26,0.23,0.06,0.74,-0.6,-17,7
150,-19,0.2,-0.05,0.33,0.4,-6,6
281,-29,-0.16,-0.04,0.22,-0.6,-8,7
143,-35,-0.36,0.23,0.51,1,-17,2
37,-15,-0.15,-0.08,0.96,-0.7,-7,8
509,-23,0.17,-0.14,-0.04,0.7,-9,19
-335,3,-0.13,0.03,0.82,1.7,-8,0
418,-17,0.05,-0.03,0.24,-0.7,-14,10
-58,-62,-0.43,-0.16,1.57,0.2,-12,16
209,-14,-0.25,0.03,0.32,-1.8,-13,4
-223,-62,0.33,0.04,0.76,1.1,-9,-11
-42,-28,0.19,0.09,0.8,2,-7,-3
316,-12,-0.2,0.02,0.19,0.8,-9,7
-169,-15,-0.54,-0.11,0.7,-0.2,-11,10
-28,-9,-0.79,0.29,0.92,0,-19,-2
-562,13,0.29,-0.04,1.01,-0.6,-15,8
-62,16,-0.17,0.11,0.6,-0.7,-7,-12
-60,67,0.33,0.02,0.55,0.4,-8,1
-366,-1,0.36,0.04,0.88,0.5,-6,-4
269,-14,-0.17,-0.02,0.3,-0.9,-12,8
-226,-25,0.18,-0.07,0.69,-0.7,-8,9
-72,-52,-0.3,-0.07,0.52,-0.2,-12,19
191,4,0.14,0.09,0.37,-0.8,-8,-8
5,-37,0.19,-0.02,0.5,0,-10,6
118,7,0.34,0.19,0.48,1.4,-15,-11
6,-53,-0.27,-0.04,0.45,0.6,-5,4
-27,-15,-0.19,-0.09,1.04,-0.5,-6,8
-177,13,-0.3,-0.1,0.79,-0.7,-11,5
-64,-19,0.18,0.1,1.26,-0.4,-14,2
-120,-3,-0.17,0.05,0.65,1.7,-4,-7
-19,9,0.12,0.09,0.53,0.3,-6,-10
343,-22,0.54,0.06,0.21,-0.9,-11,-5
-270,17,0.1,0.21,0.85,0.7,-12,-16
-97,-10,0.02,0.19,1.16,0.1,-19,-7
-209,-17,0.32,0.03,0.68,1.2,-12,9
-98,-40,0.01,-0.04,0.59,1.4,-5,5
-52,-21,-0.07,-0.09,0.52,0.8,-10,13
-20,-21,0.09,0.12,0.62,0.3,-19,4
-85,-15,0.28,0.1,0.62,-0.7,-21,8
-251,-77,0.38,0.02,0.76,0.3,-7,2
-53,-10,0.17,0.13,0.59,-0.4,-15,-5
-11,-57,-0.05,-0.16,0.44,-0.4,-7,18
-146,-10,-0.15,0.02,0.88,1.1,-12,4
190,-12,0.07,0.15,0.55,-0.5,-19,3
36,-6,-0.2,0.14,0.7,-0.5,-6,-14
-128,-2,-0.31,-0.06,0.61,0.4,-10,11
-45,-11,-0.55,-0.03,0.74,-0.4,-11,7
44,-47,-0.28,-0.06,0.53,0.7,-5,7
34,-29,-0.23,0.23,1.48,-1.7,-15,-8
-21,-12,0.2,0.03,0.55,-0.5,-10,2
21,16,0.27,0.18,0.56,-0.8,-9,-17
348,-17,0.06,0.08,0.18,0.7,-5,1
167,-59,0.29,-0.07,0.56,-0.7,-12,12
-206,1,-0.45,0.06,0.74,0.3,-18,-9
761,13,-0.14,0.03,-0.17,0.5,-15,3
-95,1,-0.16,0.15,0.66,-0.5,-15,-6
302,-50,0.35,0,0.25,0.3,-8,3
-83,-27,-0.34,0.21,1.47,-0.8,-13,-10
228,-19,-0.16,0.04,0.33,0.6,-10,-2
13,5,0.14,0.09,1.04,0.3,-14,-2
125,-1,0.53,0.19,0.45,-1.3,-11,-11
-692,-46,-0.25,0.09,1.2,-0.3,-10,-7
27,16,-0.1,0.1,0.66,0.8,-6,-10
315,-21,-0.1,-0.04,0.2,-1.1,-13,11
24,26,0.31,0.01,0.49,-0.6,-6,0
-361,-37,-0.24,-0.12,0.8,1.5,-8,7
17,36,0.2,0.19,0.67,0.5,-9,-18
-106,-50,-0.32,-0.07,0.57,-0.6,-8,10
86,16,0.06,0.05,0.45,0.5,-6,-5
-298,2,0.06,0.05,0.78,0.4,-6,-2
25,36,0.22,0.16,0.51,-0.7,-7,-16
-268,-3,0.08,0.01,0.76,-2.1,-9,-8
-64,4,-0.13,0.33,0.7,-0.2,-20,-17
-15,-36,-0.41,-0.19,0.51,-0.7,-14,6
-234,-38,-0.49,0.08,1.08,-0.4,-11,-3
-344,-12,-0.48,0,0.87,1.2,-15,10
516,-51,0.37,-0.09,0.08,1.6,-12,14
-143,-32,-0.3,0.07,0.87,1,-17,1
23,-50,-0.79,-0.06,0.75,-0.2,-15,11
232,49,0.51,0.19,0.35,1.1,-17,-9
120,-34,0.29,-0.01,0.4,0.6,-9,4
-31,-22,-0.57,0.01,0.6,-1,-16,9
-45,-35,0.24,0.03,0.61,0.5,-10,1
-311,36,0.3,0.1,0.82,-2,-16,2
164,-77,0.27,0.09,0.45,0.8,-11,-5
239,-28,0.24,-0.08,0.27,1.4,-10,14
-176,-5,-0.22,0.08,0.8,-1.7,-20,11
-180,-6,-0.29,0.11,1.35,0.5,-6,-9
276,-5,0.3,-0.01,0.28,0.3,-6,-2
243,-59,-0.75,0.1,0.52,-0.8,-12,-5
-212,-7,-0.31,-0.09,0.67,0.5,-5,9
-301,-24,0.27,0.11,1.21,-1.9,-16,1
-307,-17,0.44,0.02,0.84,1.2,-9,9
-75,21,-0.34,0.15,0.87,0.9,-15,-5
-250,-32,0.48,-0.12,0.81,0.5,-14,7
166,-35,0.08,0.18,0.74,0.3,-18,-3
-41,2,-0.17,-0.02,0.71,-0.6,-8,2
-110,-19,0.52,0.23,0.67,1.2,-14,-5
478,-35,0.27,0.02,0.03,-0.6,-6,8
-651,-3,-0.25,0.04,1.11,-0.5,-6,-3
-240,-39,-0.28,0.02,0.77,0.1,-7,5
9,20,-0.04,-0.03,0.47,-0.6,-9,6
25,11,0.22,0.09,0.52,-0.7,-14,-2
-180,-47,0.04,-0.12,1.05,-0.6,-11,7
316,-14,-0.21,0.03,0.25,1.9,-8,-2
-268,-46,-0.16,0,0.98,-0.6,-16,8
11,19,0.27,0.09,0.81,2.4,-14,-8
-196,-37,-0.24,0.06,0.78,1.6,-13,2
-475,-63,0.69,0.04,0.93,0.5,-16,14
-60,-42,-0.36,-0.09,0.54,0.8,-5,7
-38,-4,0.26,0.19,0.92,0.9,-11,-13
-142,-16,0.23,0.15,0.69,1.5,-9,-14
11,-45,0.01,-0.07,0.69,-0.6,-15,20
-258,11,0.09,0.14,0.88,0.4,-6,-15
-177,-16,0.05,0.03,0.96,1.1,-6,-3
-189,-14,0.11,-0.09,0.63,0.5,-7,8
131,-45,0.2,-0.09,0.35,0.5,-15,19
-129,58,-0.16,0.12,0.66,0.5,-11,-10
-78,-5,-0.62,0.07,0.72,0.8,-13,-10
1,15,-0.02,0.02,0.51,0,-13,4
164,15,0.38,0.02,0.36,-0.6,-7,-2
65,-11,0.22,-0.1,0.42,-2.1,-14,18
-305,-8,-0.18,0.05,0.82,-0.5,-10,-11
-215,21,-0.39,0.18,0.77,-0.7,-14,-13
352,-18,-0.36,0,0.59,-0.6,-16,11
-297,42,0.37,0.12,0.81,-0.7,-9,-11
-97,9,-0.2,-0.06,0.56,-0.6,-6,6
622,-16,-0.19,0.18,0.45,0.6,-11,-3
-356,-30,0.09,0.03,0.82,-0.7,-7,2
116,-14,0.08,0.22,0.52,-0.9,-20,-5
-145,28,0.01,0.33,0.89,0.8,-14,-24
-86,-12,-0.32,0.1,0.66,0.8,-9,-8
-73,18,-0.13,0.04,0.56,1.6,-4,-5
-94,-8,0.43,0.15,0.65,0.9,-15,-4
-297,4,0.45,0.11,0.79,-1.3,-11,1
561,-59,-0.25,-0.09,-0.05,1.6,-6,9
-127,-9,0.23,0.27,0.73,0.7,-10,-26
-109,-21,-0.47,0.09,0.62,0.4,-10,-7
-163,-47,0.23,-0.37,0.5,0.3,-12,45
233,14,0.31,0.08,0.35,0.4,-10,-6
-107,-28,0.49,-0.11,0.57,-0.8,-14,12
-197,-10,-0.14,0.06,0.87,1.1,-12,-1
-262,13,-0.02,0.21,0.81,-1,-20,-5
173,-38,-0.26,-0.02,0.61,0.3,-12,7
-387,-70,-0.22,-0.1,1.06,0.6,-7,10
-351,-10,0.1,0,0.86,-0.3,-10,0
85,-18,0.13,0.01,0.48,0.4,-7,1
108,-23,-0.12,0.2,0.5,-0.7,-17,-8
-212,-23,0.07,0.04,0.73,0.5,-7,-4
299,-52,0.42,-0.11,0.19,-0.4,-6,12
-152,-53,0.12,-0.12,1.23,-0.7,-9,14
-363,-15,0.31,0.22,0.94,-1.7,-14,-16
-53,-13,-0.07,0.02,0.58,-2.3,-15,12
81,-14,0.01,0.01,0.58,-1.6,-9,5
367,-12,0.47,0.12,0.22,-0.5,-11,-10
-96,-17,-0.04,0.05,0.59,-0.6,-10,-2
37,13,-0.16,0.14,0.77,-1.5,-17,1
108,19,0.09,0.1,0.45,1.5,-6,-12
-21,-55,0.2,0.09,1.45,0.6,-17,-4
-165,23,0.09,0.4,0.95,0.3,-20,-21
-157,-47,0.15,0.19,1.33,-0.9,-21,9
350,-65,-0.14,-0.12,0.15,1.7,-4,12
300,8,-0.5,0,0.29,0.5,-7,-4
480,-15,0.1,0.02,0.14,-0.3,-10,3
-383,-17,-0.36,0.13,1.02,-0.4,-14,0
-165,-43,-0.21,0,0.66,1.3,-12,6
568,6,0.17,-0.04,-0.01,0.8,-9,6
-128,19,-0.36,0.02,0.64,0.7,-5,-3
-300,-25,-0.35,-0.02,0.75,0.5,-6,2
277,-14,0.3,0.11,0.27,0.4,-15,2
-266,-1,-0.05,0.12,0.86,1,-12,-3
301,-16,0.28,-0.02,0.23,-1.7,-8,6
143,26,0.37,0.07,0.42,0.9,-6,-7
99,-41,0.1,-0.08,0.44,1.6,-12,14
-44,-33,0.09,-0.03,0.5,-0.7,-8,8
-237,-1,0.33,0.11,0.78,0.2,-11,-9
-199,-4,0.25,0.12,0.74,1.4,-15,-4
-132,-11,0.28,0.22,0.72,1.7,-5,-24
36,19,-0.02,0.1,0.52,-0.1,-12,-2
-374,-4,0.11,-0.04,0.86,-1.6,-16,4
-54,-10,-0.12,0.13,0.62,1.9,-9,-12
-69,-37,0.49,0.22,1.05,1.4,-17,-6
274,11,0.11,0.11,0.29,-1.3,-15,-2
-86,-35,-0.46,0.08,1.11,0.4,-15,3
