0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
476.6722,560.8078,91.182,19.7974,313.9559,566.0,566.0,171.7302,50.3583,202.1284,31.8095,566.0,350.2154,51.4912,36.7888,550.5215,566.0,133.9258,279.6861,11.4818,566.0,404.6884,254.3303,0.0,194.7523,170.8492,555.9582,547.5099,0.0,379.7967,492.5502,31.9227,88821.1199,100995.7377,89043.0662,94865.5062,86915.6155,98110.6205,99067.2172,98062.3572,91070.4304,93928.4755,86867.1337,97436.5818,102234.4759,92412.9638,89954.4528,106062.2744,1515848.029
70.8624,74.4803,118.8633,475.0286,535.299,5.5182,188.3922,482.5264,39.111999999999995,451.2756,565.6854,540.5018,451.4142,247.4236,12.4854,151.5243,54.4452,480.5254,15.9772,366.0225,565.6854,562.8355,46.2255,491.7357,5.1323,433.1232,6.359,373.6746,13.1956,441.2438,417.7772,543.1099,80515.4765,81059.3808,94774.2199,92337.616,92618.3027,83414.2593,95332.0525,92389.8954,91524.06,90835.73800000001,106437.9136,99925.6899,99729.386,87600.5501,89136.6745,83552.6177,1461183.833
517.8511,347.6977,485.0378,224.9819,494.3641,140.1862,66.3289,391.8982,78.6383,234.3812,315.994,180.0247,150.6947,326.4793,293.02099999999996,319.587,258.7661,48.4677,219.5352,77.0933,69.2598,412.2961,68.0804,349.3007,0.0,566.0,345.7107,566.0,307.6956,566.0,148.3362,254.1551,94465.4214,102933.6953,95142.2304,92191.9972,105626.1426,86740.6252,88740.1748,88336.0257,99380.58099999999,84087.3995,82225.88,80912.7107,83538.7996,93460.3964,89210.1579,86862.8214,1453855.0590000001
60.016000000000005,499.8025,11.5075,51.3429,388.0053,39.147,559.7908,566.0,382.7169,6.1038,518.134,197.5383,548.8818,248.8455,441.139,324.3381,479.4616,298.0757,0.0,186.798,566.0,537.8052,0.0,378.6788,126.1459,370.8445,566.0,84.3583,148.1523,342.3927,503.7093,48.3403,86396.2606,97958.0804,98978.6683,90766.8787,83961.6934,84117.6739,106676.4972,95995.6777,94578.5996,89062.1898,93820.2219,90853.3633,103012.3572,90847.2191,92752.2916,101522.0011,1501299.674
542.0618,566.0,0.0,260.2926,0.0,262.091,223.8488,125.4714,0.0,0.0,354.6882,566.0,566.0,0.0,96.3625,0.0,265.8665,328.0262,0.0,381.6574,134.8643,566.0,0.0,472.7565,566.0,460.4193,433.3946,74.6414,181.7195,238.5717,0.0,396.63199999999995,99961.1543,95559.6269,93527.6584,88456.7892,94584.0971,92145.0961,103609.8965,85242.9963,86119.8951,81644.3085,92791.5071,106416.6424,101558.6192,92008.1329,97166.791,87920.1219,1498713.333
495.1674,84.3647,162.436,292.2296,224.7862,316.4757,0.0,27.3218,326.3142,383.1765,566.0,501.6159,172.3561,84.9827,507.5557,460.1174,536.7677,521.1332,475.5515,302.881,328.665,248.0966,358.4351,447.3346,112.329,129.7864,566.0,349.0097,201.804,403.1171,446.6956,425.5507,86121.1363,75853.4418,81581.9745,90423.9461,82398.8411,100158.9496,84239.9994,74425.9922,98282.6744,102862.6017,92833.7813,100321.6688,93827.2463,82304.6896,93427.9358,86683.4219,1425748.301
429.6857,193.8697,149.7055,566.0,394.9346,371.6388,0.0,279.4572,192.331,566.0,318.9652,120.7419,18.1504,228.4466,566.0,79.7747,566.0,104.9297,478.1898,548.0872,460.2213,264.7266,0.0,226.1942,416.0954,204.9711,72.0377,557.9386,192.192,150.1187,313.0885,296.9055,86788.1408,94259.5306,82493.1225,96049.20800000001,93705.8956,90275.2759,102636.5921,86733.7052,86427.8609,104427.2353,105774.2279,86478.9287,88630.445,91596.7127,98903.5703,86230.2556,1481410.707
566.0,180.9764,566.0,566.0,176.6328,521.3706,0.0,240.5619,363.0553,455.8684,86.56700000000001,0.0,0.0,322.6744,0.0,446.6315,162.0172,315.4249,462.5374,566.0,0.0,254.0431,265.9692,0.0,435.4988,566.0,566.0,360.6685,0.0,566.0,566.0,134.9771,103499.4267,94077.2221,99922.69300000001,95795.5924,95522.7094,97696.6701,93252.4866,104142.3452,93605.9053,86272.5367,85167.6323,87605.0588,95962.8206,84974.1763,83500.6961,98939.6261,1499937.5980000002
530.3427,211.9812,31.362,566.0,374.6913,538.9386,26.6943,224.3578,342.6827,566.0,225.9024,17.6107,36.5646,561.0386,556.9725,78.3473,566.0,130.3075,550.8439,442.7787,374.8653,0.0,42.0841,2.0668,548.3239,183.4017,295.9189,492.7625,371.5568,124.804,292.5865,301.1103,95044.6391,94565.0055,83942.5615,97246.3803,90479.4433,106756.51800000001,95019.7569,101717.7841,88616.7317,98345.4833,90987.7955,88255.7017,84503.5727,104531.0834,98920.7585,88344.6634,1507277.879
384.2515,163.292,67.6423,391.5374,426.7542,250.5555,0.0,373.61800000000005,498.3175,522.7105,62.8478,0.0,0.0,469.22900000000004,566.0,0.0,358.7406,73.7964,398.6609,485.44300000000004,163.7553,0.0,103.3041,92.2036,181.9231,441.6013,157.8465,439.7989,14.625,117.8788,195.1261,305.0332,92366.0633,90038.1797,85562.1756,88213.5452,78934.4622,105028.9961,85130.7202,95667.3077,86775.1818,95534.2884,82308.9108,81386.3644,96438.502,103104.5806,98742.4158,88778.5358,1454010.23
565.6854,251.1087,419.7095,502.77099999999996,402.7326,384.6227,291.9354,477.1521,112.1701,174.673,565.6854,401.5319,82.2692,453.2652,504.2474,75.6968,138.1401,106.905,132.6361,200.7381,493.9623,439.663,66.965,119.7568,388.1462,170.1291,484.0791,25.4582,85.8655,472.1536,400.7273,200.2078,102124.7497,82468.4642,83203.328,88490.606,72535.8769,80066.6129,93455.2063,95595.7963,86972.2355,83263.7903,93496.7473,107038.4416,89665.1827,82886.8506,96543.0799,83169.1411,1420976.1090000002
566.0,147.9919,289.6031,440.4875,310.4275,35.1358,275.6609,255.5509,336.5267,0.0,566.0,0.0,93.9056,354.9988,129.4141,262.2509,448.916,285.8399,93.4486,0.0,154.9102,566.0,332.5534,258.8731,449.5745,476.7616,102.3038,0.0,360.8215,183.1462,461.5822,416.2313,97962.3635,85936.6097,99839.168,105649.4632,86989.4611,87284.3661,91715.4352,95089.9669,87122.3604,84946.1197,103678.7729,99267.9251,83623.3982,92013.6549,81032.8135,85846.9994,1467998.878
83.7023,556.9824,85.7487,215.7367,194.8725,80.9101,365.7334,20.4666,12.6554,371.8386,313.39599999999996,519.4429,73.1468,396.9965,284.1261,416.5053,448.6117,555.9625,0.0,23.5723,177.9227,544.3172,435.5683,224.68400000000003,296.9871,274.96,528.2831,190.9032,78.5182,13.195,340.3577,82.9453,86052.2746,96272.6198,98097.9483,97232.2377,90113.6768,86900.7218,92359.612,87753.7188,85956.5232,94657.3988,90224.3225,99745.9446,89380.3796,108494.1726,91345.7951,100163.5128,1494750.8590000002
519.8661,56.7828,551.9783,497.1571,507.5536,25.4095,527.4851,206.8327,45.5532,249.5534,19.1045,300.0769,299.1073,120.48899999999999,520.8259,83.1126,556.4792,284.8357,0.0,316.1203,189.305,554.3273,442.3924,268.9122,413.5611,554.5186,39.3583,42.753,392.9833,98.1208,107.8136,21.5188,95021.29,86352.9997,106574.2699,98050.7534,99420.3913,87322.4119,96377.8014,91538.579,86508.24900000001,88909.97300000001,87789.2517,99489.9991,88158.5618,87484.2182,103085.1308,98593.7717,1500677.6519999998
150.9665,39.0404,0.0,394.35900000000004,566.0,5.5189,566.0,0.0,545.3054,146.6532,400.1859,474.7582,234.5897,302.1388,374.0717,300.3109,11.7488,566.0,341.4185,397.471,349.1243,291.4132,551.9533,56.9178,61.2692,566.0,140.0488,546.8115,158.9303,412.6716,189.446,505.6532,103399.1137,83692.584,84366.3288,94293.0667,99775.5682,94026.3098,95485.5697,94350.9063,106473.0026,85270.4012,101700.4206,87440.1461,90505.3773,86996.6973,93273.9342,86793.0478,1487842.4740000002
1.3295,382.6733,437.4078,387.7653,244.6193,0.0,249.9954,470.3923,85.8608,11.8838,566.0,516.8512,91.9553,475.6004,338.2067,487.96,128.7231,38.0289,408.8963,202.9491,566.0,566.0,416.0134,226.1376,446.0242,1.8953,11.7575,566.0,233.80200000000002,137.6132,66.0266,510.8829,92195.1027,102127.9325,98397.1437,86805.3665,88296.0548,87883.3482,89829.01,94746.1866,86411.9787,98211.8209,106530.8845,92584.2185,89261.1559,98981.9157,89408.6225,95405.7303,1497076.4719999998
468.0246,525.3528,145.1053,476.365,210.2313,538.7342,499.9524,99.2373,113.4933,38.7248,351.3684,4.4555,261.1838,485.0556,146.6764,410.3178,202.5327,243.5279,27.4808,553.3919,45.7926,432.7721,325.5347,92.3717,329.37,204.6289,530.3562,530.3987,445.9654,56.2014,228.9896,165.8372,93232.0254,96308.3273,94862.2777,93062.6535,98884.5461,94918.1118,94759.0944,87487.2616,85166.2922,87302.4249,84100.7905,87344.7433,85992.2826,106688.3314,86301.5654,94826.7565,1471237.4840000002
318.1679,566.0,157.6908,566.0,427.6825,566.0,7.1686,11.8653,530.5953,536.7832,221.7063,34.5482,0.4943,515.7011,47.0452,0.0,528.0744,176.5425,334.0864,96.8034,239.0013,313.5983,394.6076,229.30599999999998,0.0,445.2722,0.0,148.4955,0.6771,545.2518,566.0,516.0931,88218.1263,100351.1646,89232.7974,102705.5458,92573.34,98464.8247,86906.5824,90180.3216,107507.3846,96677.14300000001,101489.7625,94105.8951,97524.541,96155.4477,84002.2626,86255.7915,1512350.9309999999
490.1505,272.2032,559.6885,388.2293,304.0305,0.0,62.8812,112.3222,556.4719,430.7127,141.5837,526.9708,549.0038,470.6914,24.4748,184.9619,480.0422,34.663000000000004,43.3799,562.8698,439.4839,166.782,543.8672,487.4155,550.9135,162.0257,431.5044,162.8796,100.7029,327.46299999999997,16.6807,393.5932,97503.9045,99163.9955,107326.2596,84562.0301,90573.701,93680.7653,82553.4853,82121.459,94987.105,88589.2262,79908.0893,97153.168,100528.246,98346.0214,98552.5356,89886.6734,1485436.665
152.0614,0.0,312.1027,376.9146,479.3893,566.0,0.0,203.9724,566.0,566.0,35.5045,367.3492,0.0,236.0909,162.1443,253.8801,49.1649,0.0,355.0473,519.7342,0.0,328.8824,111.3282,566.0,150.643,410.0363,222.0614,309.4547,566.0,17.3389,229.1335,187.6372,92810.1431,97563.0479,80094.2447,91483.5536,106957.5331,100402.4077,90155.7223,90103.7871,102830.8044,94548.3718,83301.6973,90118.4485,88664.4261,102078.3612,83040.666,94752.5788,1488905.794
566.0,134.6332,473.8506,31.8628,3.0666,145.1461,275.6523,498.3836,566.0,287.2817,566.0,358.1543,132.5274,404.89,405.2189,0.0,316.845,220.7765,73.4297,483.1324,566.0,85.9701,408.7467,23.4199,428.4417,566.0,105.6788,467.8616,17.4334,566.0,185.7419,0.0,98353.2964,90602.9863,92946.9586,86611.9498,86266.1251,89065.4813,90263.7346,107159.7182,96971.3264,87635.2323,99742.4719,91007.0743,99321.9226,92614.9969,95289.1018,95252.4142,1499104.791
566.0,139.6846,566.0,491.3183,556.2486,198.1104,557.9504,188.8508,80.1923,290.9601,49.6726,418.9637,258.5712,0.0,475.6137,100.0745,410.1697,236.8734,71.5186,359.3852,276.4791,566.0,472.3145,200.2353,491.8358,477.9442,71.3051,50.7655,335.3182,136.9556,54.2316,20.8341,95694.6243,80532.9716,103788.954,92189.3209,100235.5463,87378.6807,91464.8403,93229.4805,84146.2487,86276.0783,91258.8013,93099.5483,84446.6162,87711.8059,97088.9984,100109.5181,1468652.034
266.2577,0.0,142.3468,357.6593,566.0,47.8673,566.0,106.3929,475.9798,208.62099999999998,354.4728,378.9064,215.7415,411.6831,397.2179,95.8799,0.0,566.0,432.4816,435.0596,273.73400000000004,404.7211,566.0,135.8486,28.4512,429.9963,214.673,548.0673,108.6959,112.3778,174.3418,455.2676,102465.2635,88154.9567,82147.6848,97400.0528,98231.84,84454.0891,97318.8576,87028.2687,106231.8934,90474.5905,84920.7478,89505.2039,92780.0706,101663.8837,95195.0121,72606.5426,1470578.958
179.2186,15.4517,0.7227,458.2303,566.0,62.6697,556.722,30.7249,549.2319,0.0,402.2566,513.7903,40.1896,300.3076,317.695,296.2407,0.0,466.3641,387.7515,566.0,237.5507,245.4302,566.0,13.618,14.3465,544.8814,34.7397,424.9508,106.6878,268.2962,189.0155,502.0894,101191.2118,86256.9431,91041.7157,87999.2481,101089.3029,89983.95800000001,96513.8182,96286.7824,106730.5525,87996.59800000001,100701.8039,97539.4339,91695.0984,92863.2246,96194.3218,88598.3822,1512682.396
547.8268,0.0,122.3015,36.414,558.0533,97.5948,214.2429,59.7248,448.7385,525.7738,263.8022,301.5651,468.6306,532.9978,157.5493,452.3235,481.2853,439.9804,161.916,116.37799999999999,64.3725,211.2472,33.0532,469.8199,408.0887,150.0447,272.1066,322.5006,77.7806,0.0,371.305,521.0199,95861.8176,80981.6597,92393.1584,91647.6425,100568.663,81472.1576,97218.5074,83682.6641,94471.9166,96405.2141,91699.6651,89619.6233,92502.65199999999,107291.4353,83619.5681,86504.5327,1465940.878
292.6796,566.0,0.0,255.9384,261.3112,440.1131,351.1285,0.0,37.8215,268.8772,345.1901,566.0,38.6428,0.0,566.0,424.6221,566.0,115.6465,566.0,71.9116,0.0,291.0819,29.456999999999997,314.9398,489.9516,451.9536,463.8308,0.0,0.0,234.7518,566.0,0.0,89647.5472,99384.0856,86408.1398,84708.4545,94148.9425,97875.9182,89335.2077,92209.1213,86392.4831,88240.5753,94697.7025,106553.19699999999,94049.6067,95826.5974,97932.7716,101030.6153,1498440.966
233.0193,59.5669,0.0,395.7027,566.0,117.6131,566.0,0.0,566.0,47.6685,471.963,557.7206,178.00900000000001,330.1938,438.5647,310.0353,0.0,464.6779,299.5841,566.0,319.4806,458.4353,563.0354,43.272,0.0,566.0,101.7508,505.4526,122.9644,221.5849,228.1774,544.2876,101682.1178,81967.3384,92544.6391,85715.1115,97827.4053,88054.4497,94906.9541,95210.4495,106292.8212,84966.0348,102460.05300000001,99816.2517,94033.4238,89669.5385,98238.0714,84382.1075,1497766.767
338.0348,27.7245,217.6893,136.9616,566.0,35.236999999999995,24.1888,107.8365,463.5742,487.6223,252.2392,141.2617,566.0,461.0271,1.2968,386.2721,482.1692,566.0,84.7716,87.3376,68.4955,295.675,89.1972,491.5078,510.7511,161.6263,298.8128,381.9343,338.4442,214.6578,480.8057,512.6969,84845.1553,82151.005,99083.2825,92346.0322,106415.229,89892.4602,91596.1312,85974.2917,95219.6124,103044.4299,92389.3653,87505.0302,97590.2683,95994.0344,83072.3362,83750.7578,1470869.4219999998
36.0336,566.0,544.5012,236.858,544.1883,34.7928,31.2379,456.1268,173.06099999999998,68.1653,530.3331,116.9629,307.9991,500.2391,489.1696,68.2478,438.245,7.7221,206.5324,101.134,127.5914,286.2445,0.0,253.2072,0.0,555.4503,493.0176,470.3491,547.2902,551.4535,391.8249,122.4675,86450.2793,106186.1294,99535.9039,93533.3158,104089.0054,91408.20800000001,95921.4398,91246.2851,102574.3528,84845.8962,96994.6707,85482.2805,87372.5512,92724.1575,98121.0301,88950.394,1505435.9
443.286,556.6844,267.184,288.672,187.3719,345.9098,414.1516,140.3695,163.1151,0.0,471.9963,99.3302,24.314,515.8038,7.5485,400.8096,155.5402,315.6166,139.3085,411.95599999999996,44.1865,396.0166,439.3112,65.2999,478.8531,0.0,545.4884,566.0,519.2579,153.9312,144.5232,63.6482,91635.8573,97121.7292,87318.1089,80109.5005,99687.4358,88960.2704,93043.7138,84676.3631,85242.287,98190.8237,93101.07,86586.16,82213.4078,101866.4968,87260.3949,106507.9114,1463521.531
339.4113,162.6362,412.2693,249.8897,348.6869,147.5381,348.874,0.0,441.32300000000004,195.4338,41.3578,565.6854,339.4113,289.8894,0.0,200.5985,259.9032,495.8567,226.2742,565.6854,488.5256,205.7345,22.2429,351.8468,339.4113,108.1782,565.6854,223.4345,350.1848,167.9454,0.0,430.3743,82935.2844,83386.7429,95862.2362,86369.9657,92532.8354,86031.8832,107067.8284,86651.0019,92899.1536,95786.7766,83901.7662,103791.3598,84778.38,95772.31300000001,100677.4252,86700.8077,1465145.76
500.4612,278.6501,47.4147,417.3595,551.6987,401.1777,0.0,161.7803,368.1529,45.9872,520.4633,566.0,219.715,45.0236,284.9686,202.8888,26.0555,566.0,0.0,104.11,0.0,335.7075,486.5214,566.0,566.0,258.2053,376.2168,477.4664,412.2752,96.7738,90.1344,364.7463,94549.9606,84592.1399,99335.3564,98943.7852,106558.6771,95269.6744,85491.5403,83029.8309,91484.2234,93747.715,99467.6534,95935.7304,84254.2161,93786.3617,94499.3037,88941.5185,1489887.687
524.07,366.8536,156.8297,139.8374,364.8249,456.8333,154.9767,239.138,37.972,436.0968,454.8368,26.9362,512.3254,84.35600000000001,372.9537,99.9012,353.0676,111.7287,61.761,318.1652,337.5866,0.0,0.0,483.7261,427.7581,565.6854,503.1402,32.5754,54.2182,25.1144,192.0817,528.2688,97343.8036,96145.1526,86365.7962,90225.9251,92560.0364,103939.7457,101215.1664,87784.8678,86414.8841,92105.3128,95733.8953,83447.3469,101776.3086,85781.3143,94431.7104,82397.0062,1477668.2719999999
553.0498,276.3592,0.0,20.8102,495.9222,440.3925,85.2258,166.7798,107.2905,281.1951,499.6708,15.7296,486.7473,353.3311,386.1717,8.1174,317.3376,71.7816,555.1342,398.9506,491.4805,566.0,207.4219,25.7737,538.4609,475.7921,136.4447,0.7682,0.0,104.7506,566.0,235.8646,98749.4398,91631.8284,83010.6369,90286.7482,98477.6325,91103.6643,93529.7636,96023.6187,84487.9463,90204.5067,102207.7578,96150.1422,106478.7952,94560.3343,80490.7743,87557.0449,1484950.634
492.9897,158.9082,242.0316,497.5445,193.013,566.0,329.5391,141.2516,372.1496,246.9235,244.3012,0.0,44.1928,417.5514,467.8656,67.1226,566.0,252.4813,456.342,458.791,295.2751,0.0,162.1662,0.0,345.1568,0.0,94.5876,486.7692,337.8015,172.3707,226.1433,113.2228,93404.8484,84259.4397,86966.7511,95706.0784,82217.9253,106151.4798,87494.1,96724.1505,94213.5722,103734.2007,93845.9841,86303.6364,83000.6429,96891.6558,95480.5197,90198.0818,1476593.0669999998
169.4102,181.4229,58.7153,449.5493,566.0,97.6779,496.7751,0.0,566.0,0.5546,363.7372,566.0,109.8279,508.9493,322.3068,108.5698,4.4921,459.2816,474.5904,519.2584,374.0015,412.1214,460.73400000000004,28.4575,165.2568,562.9819,77.2184,566.0,134.6399,283.6609,0.0,496.7042,98319.7387,87681.2285,77184.141,88104.1367,97030.4947,89202.936,97685.5598,94753.373,103402.3361,84004.8465,98331.8429,94132.4182,91013.1359,99887.6015,107478.114,76350.8269,1484562.73
442.0786,313.8211,119.0613,0.0,566.0,535.5793,178.56400000000002,173.9661,98.8264,313.9677,465.8834,0.0,479.4777,431.3205,316.1285,92.4073,172.1583,150.1158,457.0345,249.8775,389.1843,302.5502,81.1311,0.0,566.0,500.6598,100.0092,70.104,25.7419,411.3297,566.0,345.4788,98418.7166,88332.276,84638.6598,90271.1326,96086.56199999999,98613.6603,91461.1456,102075.979,86536.5039,91470.66699999999,101856.6292,90285.6604,106933.2138,89855.0495,90231.3027,88578.8364,1495645.995
22.7314,406.7542,537.7209,274.5891,235.9263,0.0,179.4229,566.0,12.1066,0.0,562.0843,551.7818,35.7542,537.4437,227.4794,395.7832,124.4972,16.8635,393.6516,229.2973,561.1303,556.6853,376.3877,303.2279,481.4831,7.1038,8.8461,551.2523,237.0485,172.6409,12.7044,566.0,93044.4714,101440.2246,97059.0996,93140.0109,87803.33099999999,86055.3884,89520.8766,99396.6351,89281.5403,98418.4713,106681.8702,97525.2559,89441.6102,101059.3664,98944.2025,90145.5206,1518957.875
512.2528,177.0071,9.244,566.0,438.4376,557.2925,0.0,206.4837,351.9446,545.5736,199.7702,0.0,21.8101,566.0,527.2391,73.8359,566.0,159.5041,555.7688,438.2816,395.3571,26.3474,0.0,37.3377,535.7849,171.2003,306.6554,481.4147,418.9816,94.9351,286.8783,314.335,94407.4256,93270.9344,85777.8454,97213.7314,93301.0384,107532.5618,98600.031,99956.4198,88186.6312,100494.8012,91866.3768,85985.7334,87368.4895,101392.2187,99624.1968,87573.9445,1512552.38
350.914,320.4311,455.3914,125.5042,197.3921,566.0,566.0,307.3131,380.9617,127.6847,164.25400000000002,0.0,337.5974,566.0,0.0,183.9581,85.0245,210.7314,455.909,499.3899,80.2269,566.0,229.5499,121.5717,158.4604,108.9531,566.0,566.0,358.7694,139.8742,137.1889,370.0891,104725.304,82096.7146,94460.8402,89953.6005,94422.1679,95196.7602,98544.1112,84995.0326,88894.2283,85923.8394,87130.0046,84798.1544,93507.9542,106369.1605,86614.722,86616.0066,1464248.601
69.7971,445.8944,69.8558,28.6289,257.0787,116.7962,542.6352,566.0,445.1683,64.0684,495.0927,159.1293,444.8657,283.3484,468.37199999999996,459.0415,532.7203,394.3298,54.6099,189.7491,566.0,566.0,0.0,296.7128,154.5768,355.1218,566.0,9.599,232.517,191.5946,473.8141,37.4207,83045.2922,95407.0587,91825.6774,89826.3511,88580.9422,81184.0206,107201.5196,97310.5786,102272.8137,89378.1928,94502.5392,101503.1186,94179.2625,89485.2156,95081.2958,97597.97300000001,1498381.851
566.0,486.7871,566.0,308.6684,0.0,0.0,535.2472,387.2521,191.9032,203.2513,566.0,0.0,147.5206,201.8254,257.9665,0.0,0.0,488.6167,386.5079,322.0617,90.7011,377.9318,332.5752,566.0,163.7171,566.0,274.2946,0.0,0.0,104.0352,358.9284,566.0,106197.0362,93421.459,93613.7861,89872.1484,89386.1046,87325.0517,94651.7636,90641.1002,91302.2447,86937.9462,102601.5873,97588.6395,104304.9841,99036.3852,81318.0445,87293.3037,1495491.585
566.0,534.1058,2.766,554.6911,302.0993,503.7198,418.5014,44.0611,18.8779,7.2229,320.7838,28.0513,135.6172,542.1817,43.9894,534.6734,336.4015,199.3888,11.879000000000001,566.0,15.7374,430.6619,349.8907,135.3704,424.7859,173.0278,566.0,559.8086,560.2365,0.0,335.7479,78.9301,100268.5319,100415.7996,99654.5244,96041.1114,99698.975,94997.3657,93263.0797,95158.0754,88931.1204,85862.7493,90405.8819,84389.2005,85215.25099999999,107005.4911,90452.5762,102092.5132,1513852.247
493.5331,541.0664,0.0,31.5099,320.803,554.6961,539.4796,179.5298,54.1449,202.7849,20.3202,551.9888,397.5539,11.757,0.0,550.4571,566.0,154.47299999999998,305.0356,0.0,523.7441,347.1748,274.6215,7.2904,166.322,168.8348,550.0988,440.2538,0.0,384.3387,495.6385,0.0,95872.1243,100956.6078,92550.9684,96029.7779,89186.9861,96094.606,101070.4805,98511.644,89768.1506,93843.6625,83844.7724,95924.2008,101886.8026,87492.2501,88978.1732,106456.9675,1518468.175
136.3204,485.8594,131.7791,563.9826,252.114,514.1548,24.2701,52.2329,455.0353,566.0,181.6894,171.3556,18.3446,401.8691,176.3307,233.1843,42.7895,393.2391,375.6965,0.0,101.2797,219.5618,566.0,357.611,79.6464,386.9712,163.784,0.0,76.3861,511.1202,435.7246,499.1605,89451.6428,89020.9044,88625.022,106326.7961,91997.6038,99111.2711,88505.9341,85184.2345,101894.5144,97577.674,87849.8389,102209.2058,86988.1837,93883.2319,83450.0346,82836.8827,1474912.975
566.0,299.8173,171.3747,81.5379,446.093,402.1654,166.3872,180.2604,108.9283,200.465,281.3323,491.635,484.6945,83.79299999999999,165.8197,430.3483,96.3059,21.8967,141.8805,54.7118,566.0,429.5139,325.8896,208.08599999999998,307.6547,0.0,327.0235,357.7912,0.0,376.4551,566.0,1.9173,100020.3656,92206.3183,93327.145,90697.7105,92875.3926,89420.8132,83213.2403,91729.5643,82742.7125,94235.14,90688.2943,97747.5856,104893.89,79933.8465,89831.4995,94942.1266,1468505.645
356.4883,544.1053,78.7126,496.7217,271.8345,408.4452,369.1654,22.5405,97.241,73.1095,408.3987,0.0,235.7281,499.1802,50.11600000000001,462.0993,395.0957,244.472,158.6184,529.0407,132.6307,402.7094,332.39300000000003,130.7832,340.8794,25.4578,515.2301,556.6927,533.0664,0.0,294.3406,113.3994,83165.8118,100691.3394,89107.2729,92444.049,96403.9407,91415.1019,96350.8123,89082.3147,82937.5691,100388.1238,86165.9718,87196.5774,85015.9645,106148.7912,86545.5181,104911.7728,1477970.9309999999
322.1967,5.6661,10.7363,287.6505,477.1123,496.8556,186.4057,303.0888,267.1271,566.0,190.0708,84.9218,96.3445,426.9266,467.6406,324.818,383.5523,25.339000000000002,357.2655,525.4366,168.7504,0.0,0.0,57.5563,213.5184,334.6331,82.0949,358.1236,250.2959,0.0,476.7876,315.0082,88070.7881,92188.5697,80660.5117,87127.0447,99135.0523,105196.0003,97526.0396,93971.6716,91146.3552,97962.7983,87805.6885,82921.9966,86948.53199999999,97762.6267,93045.9556,91372.1061,1472841.737
458.5731,80.5371,46.1036,17.7049,566.0,48.9068,29.953000000000003,145.4663,377.8919,466.848,123.2739,281.7929,522.2665,345.1067,47.1596,350.6439,494.9274,420.9951,0.0,159.2781,78.9693,310.8798,71.5246,474.1767,356.534,123.8009,164.9695,392.9418,203.1111,0.0,560.8504,554.694,94877.8768,82750.8205,100352.5727,87852.4197,105684.7965,90779.4414,93886.2454,83194.2024,97801.0269,96372.52699999999,90535.5983,87793.2483,96975.9573,104341.2479,86996.7178,87902.2727,1488096.9719999998
355.3832,257.9091,404.5204,149.0794,565.6854,0.0,141.1908,0.0,509.5299,260.3026,253.1822,521.686,565.6854,213.9139,0.0,8.5207,352.0839,240.6173,0.0,565.6854,320.4251,56.956,159.4045,272.8818,500.5119,0.0,565.6854,422.414,387.4607,441.3129,130.7863,367.4907,87950.2089,96331.6655,106420.0426,82584.8033,103991.6895,99381.0668,96071.4082,88033.0273,92719.6253,100786.9894,86334.4171,86376.9057,97902.4103,83900.2255,90388.6136,84818.1483,1483991.247
220.5455,466.9883,353.903,328.3583,224.7129,483.1782,451.6374,372.5476,159.47899999999998,383.6046,315.4,248.6689,566.0,184.3816,565.6991,566.0,393.5845,320.9725,472.2373,92.6153,95.9357,566.0,385.1623,384.2989,268.2979,318.2099,0.0,542.2189,466.8328,566.0,318.4887,0.0,79438.1115,94198.9568,83241.5835,99445.8911,93679.9224,90354.1211,85024.12800000001,78033.9034,92322.429,87411.7435,102979.5241,84551.3028,93284.913,79441.2791,101145.2786,106657.4617,1451210.55
251.8517,566.0,72.0433,549.3713,446.9005,530.7619,53.3348,0.0,503.9513,487.0913,299.8881,79.3333,30.5421,463.4319,80.861,0.0,566.0,215.5871,355.2129,41.1266,148.4393,371.93300000000005,475.0073,276.8472,90.8876,441.5199,51.145,31.1764,85.3538,566.0,566.0,479.7604,88164.4008,97474.2378,89426.9183,107094.33300000001,92184.7237,97892.9821,87313.4926,92963.4057,98079.96800000001,95291.9737,97582.1221,97566.6436,88531.4954,96848.8872,82671.4869,80304.6073,1489391.678
321.4016,474.1237,40.426,345.4009,226.1804,172.2279,566.0,390.3771,343.5696,185.7035,484.1803,16.3582,566.0,0.0,93.4953,566.0,555.7444,455.0512,72.4494,1.0379,463.9439,329.5266,159.9196,264.3281,298.2701,535.7704,336.9759,0.0,61.23,344.9184,245.94400000000002,0.0,89413.8561,93965.5251,91622.9408,99429.1284,87524.6521,85731.5497,100222.1739,96926.3271,84735.5367,83571.2269,96610.21,100791.5451,100195.2565,84052.7692,89176.9038,107960.6594,1491930.261
