-117.19,34.07,40,2374,500,1772,455,2.189,72500
-122.73,38.44,28,1073,241,652,238,2.4,146200
-122.43,37.72,52,2206,478,1583,456,3.7105,250500
-122.33,37.55,33,2199,312,827,319,6.1349,500001
-121.97,37.52,26,3761,623,1776,613,4.5317,232600
-118.34,33.99,48,2225,433,1170,401,2.9643,140400
-122.27,37.55,15,1958,282,811,284,8.1221,483300
-121.18,39.26,14,811,161,352,121,3.5938,140300
-122.65,38.92,30,70,38,20,13,4.125,112500
-116.6,33.49,16,3730,827,1346,592,2.183,113500
-122.14,37.45,48,2074,297,700,279,8.7051,500001
-122.71,38.33,13,4011,936,2064,914,3.6953,157600
-117.69,33.66,5,4246,689,1933,722,6.9501,225700
-117.88,33.84,31,3301,712,1532,682,3.7303,223800
-121.45,38.63,28,1246,295,884,258,1.4397,51700
-117.9,33.76,26,2678,702,3262,685,3.6953,176800
-122.27,37.82,43,1868,456,1061,407,1.5045,93800
-116.99,32.78,29,1114,163,385,154,5.4333,222800
-118.16,33.78,14,1709,558,1939,520,1.9808,139100
-121.62,37.09,37,1593,303,1030,287,3.9306,260700
-118.46,34.16,38,1495,300,598,280,3.4698,265400
-118.44,34.03,37,975,189,489,202,4.2434,331000
-118.39,37.36,38,1813,410,902,396,2.3261,98400
-118.02,34.15,44,2419,437,1045,432,3.875,280800
-122.11,38.09,11,673,145,318,137,2.3929,122500
-117.07,33,4,6242,1258,2211,1116,4.25,281600
-117.28,33.18,14,676,118,384,126,6.2096,178100
-118.16,35.05,44,1297,307,776,278,2.5875,68900
-118.02,34.13,34,1966,319,980,297,7.7307,429000
-117.09,32.76,43,3889,711,1466,663,3.5529,223000
-118.41,34.15,46,1628,259,500,258,6.083,424000
-117.05,32.8,16,1561,378,574,350,3.0035,94600
-118.35,34.04,36,1956,601,1672,546,1.8685,150700
-117.13,32.8,33,2731,456,1263,445,4.5568,175300
-117.65,33.42,25,2174,428,603,352,3.3967,249400
-122.41,40.55,19,3753,761,1952,738,3.0954,86500
-118.34,33.9,36,1342,259,706,261,4.1776,236600
-118.02,34.15,44,2267,426,980,372,3.6,307400
-121.68,39.82,15,3996,748,1786,728,3.5189,141300
-119.54,36.51,36,49,7,28,2,4.625,162500
-118.38,34.21,38,1363,395,1798,405,2.3182,171200
-120.94,40.14,31,3127,664,1345,580,1.5774,58000
-119.7,34.36,35,1604,334,904,337,4.7411,336400
-117.92,33.75,8,2325,598,1511,565,3.3629,137500
-119.39,36.54,30,1408,326,1184,324,1.7165,59100
-118.36,33.92,46,1231,231,793,256,4.1023,226800
-117.13,32.75,31,2336,656,1186,609,2.5872,130600
-118.3,34.11,52,1954,245,645,237,6.9391,500001
-118.38,34.04,36,3005,771,2054,758,2.0437,309100
-120.5,37.31,36,2162,433,1048,451,2.6797,81800
-119.51,34.4,15,1112,256,411,245,2.0625,314300
-118.21,33.94,40,2227,594,2244,580,2.4459,143800
-121.79,38.66,15,6809,1052,3060,1060,5.3064,165000
-117.98,33.84,31,1252,225,714,226,4.6042,220700
-117.14,32.76,35,1785,493,965,506,2.0792,160000
-116.97,33.75,22,3740,965,2011,824,1.3039,77500
-122.28,38.3,23,526,152,245,130,2.0134,142500
-117.75,34.05,27,437,108,469,97,1.7206,107500
-118.39,33.82,30,3433,918,1526,828,4.5817,500001
-122.72,38.42,30,2099,406,1156,401,2.8036,152300
-122.23,40.57,18,1633,243,750,252,5.1585,150800
-120.38,37.97,47,1060,219,496,205,2.5781,104800
-121.49,38.58,52,569,405,509,367,0.9196,137500
-120.54,38.75,9,3006,540,1102,418,3.9812,136600
-124.16,41.74,15,2715,569,1532,530,2.1829,69500
-121.85,37.39,15,8748,1547,4784,1524,5.8322,276600
-116.23,33.72,32,4981,1326,3779,1186,1.7805,76900
-123.36,39.41,46,1748,362,808,330,2.9183,76900
-119.14,34.15,25,2202,390,1415,412,4.43,207700
-119.04,35.96,18,1187,308,1343,277,1.875,51700
-119.21,34.26,26,2406,411,1313,391,4.9079,234100
-118.35,34.1,16,2930,1038,1648,980,2.6458,372200
-118.5,34.03,44,2146,394,851,355,6.48,500001
-122.27,37.82,40,946,375,700,352,1.775,112500
-118.42,34.25,36,1430,331,1502,312,3.6292,145200
-117.28,34.16,26,2469,532,1068,501,1.9832,122100
-121.78,37.66,25,1947,418,900,354,3.8523,193000
-117.1,32.67,22,1690,541,1669,494,2.0213,110600
-117.87,34.06,25,3652,470,1525,484,10.1248,428500
-121.32,37.96,46,1832,365,975,373,2.0398,88100
-118.17,34.02,41,676,216,851,199,2.3077,140600
-121.29,38.02,12,2006,426,1849,396,2.5437,99000
-117.13,32.58,27,1417,373,814,348,2.3603,195300
-117.67,33.64,11,2722,554,1565,508,5.1645,164100
-117.17,32.75,52,1052,239,381,201,3.0726,289600
-117.33,34.41,13,3684,604,1767,585,3.7478,113500
-118.22,34.14,52,1388,271,735,239,3.7404,247700
-121.83,37.36,29,4045,885,3036,845,3.1982,171700
-119.32,36.22,5,2319,438,1283,423,3.6343,95400
-117.21,34.49,14,2125,348,1067,360,3.6333,116200
-117.84,33.84,23,4388,864,2526,846,4.5217,219400
-118.44,33.99,43,1432,308,782,303,4.3333,303900
-122.15,37.46,30,4198,1244,2678,1147,3.6712,308600
-120.41,34.86,15,978,187,407,182,4.375,158000
-119.79,36.84,22,1529,375,1543,395,1.7926,51700
-117.05,32.62,34,3928,686,2315,681,4.2851,144500
-121.98,37.25,19,755,93,267,99,15,500001
-124.3,41.8,19,2672,552,1298,478,1.9797,85800
-121.02,37.67,32,3951,797,1916,740,2.6722,111500
-117.77,33.71,5,4050,584,1986,598,7.5847,375700
-122.38,37.59,44,2089,348,837,317,4.6628,459200
-118.23,33.96,39,405,163,686,164,1.695,94800
-117.34,33.16,24,1006,277,610,246,2.25,187500
-118.06,34.11,36,2178,485,914,412,2.7656,239500
-121.87,37.29,18,1892,568,974,553,2.3715,228000
-121.28,37.96,28,1942,724,1618,638,0.9365,52500
-119.7,34.43,35,1402,369,654,385,2.6205,318800
-118.47,34.02,41,2136,549,986,557,2.7254,444400
-122.1,37.68,37,2116,503,1109,448,2.535,174000
-117.19,32.76,52,1294,175,434,180,5.7914,500001
-118.37,34.05,35,2457,552,1159,523,3.0862,345300
-122.24,37.86,52,1668,225,517,214,7.8521,500001
-122.33,38.29,14,3541,499,1577,459,5.3351,269900
-117.98,34.07,15,3543,888,3131,823,3.0184,139400
-118.37,33.93,46,1130,201,503,196,4.4861,246300
-117.14,32.75,20,1182,379,678,326,2.1937,162500
-114.59,33.61,34,4789,1175,3134,1056,2.1782,58400
-122.23,40.32,10,2336,426,1003,368,3.0833,81300
-117.96,34.14,9,907,207,619,194,3.9464,179600
-121.46,39.4,17,3659,735,1970,667,2.425,96200
-121.84,36.59,34,3852,733,1661,696,4.3269,221300
-121.34,38.69,16,2686,516,1553,529,3.7857,112700
-122.06,37.7,37,1893,310,821,315,4.6005,231600
-117.03,32.7,19,2304,572,2010,556,2.2866,109900
-121.35,38.65,20,2498,546,1185,506,3.2243,107900
-121.95,37.34,25,5236,1320,2529,1213,3.1702,256100
-117.09,32.66,38,833,206,570,182,1.8333,127100
-118.37,34.16,25,2450,618,1054,578,3.6375,262500
-121.23,37.99,38,523,80,226,72,5.5693,153100
-118.41,34.25,19,280,84,483,87,1.95,137500
-117.12,32.75,20,1406,413,850,412,2.3261,114600
-117.87,34.12,34,1004,220,772,217,3.8571,174500
-122.17,37.74,46,769,183,693,178,2.25,84200
-118.47,34,28,1259,302,668,280,4.2813,384400
-117.75,34.09,36,3094,556,1672,545,4.2143,146900
-117.82,33.67,17,2895,439,1588,450,6.276,290700
-118.41,33.88,40,925,254,371,227,5.2533,500001
-119.71,36.73,19,3972,585,1586,560,5.2608,151400
-120.79,37.76,14,3531,508,1505,497,5.5228,275300
-117.13,32.96,15,2267,292,1180,289,6.712,240200
-118.39,34.17,26,6429,1611,2806,1491,3.1929,265200
-121.93,37.28,10,3163,832,1537,797,4.1674,214000
-122.43,37.77,52,1567,482,654,425,2.6914,366700
-117.95,33.76,29,1829,366,1703,343,4.1295,188000
-119.3,38.26,19,3325,660,750,286,2.9509,114800
-120.46,34.74,15,2185,386,827,336,5.3765,223100
-118.19,34.05,35,1296,307,1423,276,2.7432,135200
-117.12,32.76,28,1605,501,936,460,2.5991,147500
-118.39,34.19,25,3794,989,2454,876,2.9982,204200
-122.2,37.76,37,2680,736,1925,667,1.4097,84600
-120.24,39.35,8,4195,725,291,115,3.4792,180800
-119.96,38.93,22,2731,632,1215,483,2.83,110500
-121.47,38.56,52,1532,408,782,369,1.8911,85900
-120.9,37.64,26,1762,418,855,308,1.6767,81300
-118.21,34.1,47,5077,1271,3348,1106,3.0377,186800
-121.33,38.04,10,1421,204,657,209,5.1878,153900
-118.16,34.69,35,3114,583,1974,545,3.9028,126800
-117.17,32.74,38,5054,1168,2366,1103,2.9422,289400
-119.06,34.23,23,3471,510,2002,555,5.2742,257500
-122.17,39.94,32,2352,477,1316,447,2.2292,57400
-118.47,34.27,17,1444,282,523,270,2.7353,192400
-121.81,38.84,37,352,65,238,67,2.8542,275000
-118.3,33.82,26,2080,560,2096,506,2.8106,184400
-118.42,34.16,25,2769,566,1201,545,3.6641,386100
-122.44,38.03,13,4284,1042,2146,937,4.1289,179200
-117.96,33.94,31,2397,518,1407,476,2.6641,185200
-121.16,39.18,14,1006,187,462,185,3.1042,152000
-122.34,40.58,7,4843,992,2223,932,3.0549,101700
-118.25,33.8,36,1697,394,1274,396,3.35,163100
-118.31,33.88,35,1939,412,1036,400,3.5556,238000
-122.03,38.24,16,1104,164,495,156,5.4074,157700
-119.74,36.85,3,10425,2121,4432,1778,3.9032,140800
-119.29,36.31,34,1439,253,607,223,3.0972,82800
-117.17,32.76,45,3149,639,1160,661,2.7266,354200
-122.49,37.73,39,1937,336,742,307,5.1991,369400
-117.75,34.05,35,1293,339,1494,312,1.6645,93300
-119.82,36.8,33,1670,256,528,250,2.9471,99500
-120.59,35.11,20,3098,571,1449,611,3.5744,197800
-117.43,33.55,8,446,62,188,68,9.4356,465600
-122.32,37.99,24,4865,968,2315,893,4.2852,173500
-117.53,33.97,34,1293,215,774,217,3.8906,141000
-118.18,33.9,32,778,227,933,209,2.7292,143800
-121.44,38.47,5,5666,1178,3139,1131,3.3608,108900
-122.06,37.34,13,2057,466,790,436,5.0081,288300
-122.1,37.69,30,3115,625,1444,568,3.7222,195800
-117.93,33.85,27,1962,544,1492,481,1.9621,118100
-117.11,32.67,52,204,74,248,57,1.7961,47500
-118.24,34.16,52,850,162,493,160,6.9408,298800
-117.95,34.07,37,1375,260,951,272,3.2083,195200
-121.49,38.53,42,1468,281,571,271,3.3906,124200
-122.1,37.66,37,901,191,599,206,3.7303,149700
-118.43,34.25,38,921,239,1023,241,3.4514,151900
-122.56,37.98,36,2649,542,1111,557,4.8056,345700
-118.37,33.93,46,442,88,255,94,4.4474,246900
-122.45,37.76,52,1457,292,621,315,4.6477,450000
-117.71,34.06,16,1458,295,912,331,3.625,160400
-117.9,34.11,23,4776,1316,4797,1187,2.1667,142600
-118.5,34.02,35,2914,934,1334,870,2.9934,350000
-122.32,37.95,35,1612,354,887,331,2.5769,146100
-118.14,34.02,42,1384,458,1825,455,1.4178,145500
-118.32,33.92,35,1281,219,710,184,4.8304,152800
-118.18,33.8,42,2301,621,2114,561,2.0579,132700
-116.91,32.81,22,4331,637,1952,654,5.4834,232000
-119.57,37.02,16,4199,794,2140,722,3.332,111800
-120.69,35.52,26,2758,571,1291,522,2.925,181400
-121.35,38.55,22,2607,411,1216,407,5.0427,126900
-118.34,34.02,50,1172,261,685,260,3.1442,130300
-118.09,34.57,4,9761,1683,4970,1535,4.5266,142900
-122.48,37.73,38,3195,828,2410,778,3.1359,350000
-122.27,37.48,26,3542,507,1392,524,8.5184,500001
-122.39,37.74,42,4110,846,2147,674,2.5694,201000
-121.91,36.62,30,724,167,325,155,3.3333,247900
-118.25,34.25,34,3150,518,1392,480,4.9355,336900
-118.21,34.06,30,511,153,1152,149,2.3611,156800
-118.97,35.37,41,2396,602,1781,543,1.8819,58000
-118.44,34.01,42,2061,396,907,393,6.0804,420000
-122.26,38.11,52,2573,639,1238,529,2.6708,109700
-118.15,33.98,17,3361,925,3264,914,2.2813,145600
-122.5,37.77,52,2433,454,1070,420,4.125,359500
-116.36,33.78,6,24121,4522,4176,2221,3.3799,239300
-118.16,34.2,43,1810,343,988,307,3.8203,176000
-117.01,32.78,20,2616,597,1532,579,2.9896,235600
-122.12,37.39,34,3561,497,1336,501,8.9172,500001
-121.81,37.39,34,2218,286,827,299,7.4559,456500
-118.95,35.41,21,3999,727,1889,688,3.875,99500
-117.24,32.75,36,1856,475,822,416,2.3042,220600
-124.15,40.8,47,1486,335,765,329,1.755,74100
-120.7,35.14,17,5805,1097,1919,932,3.5352,357800
-120.46,36.87,20,1287,310,954,269,1.3386,63000
-118.31,33.97,47,2066,422,1156,380,2.7917,125800
-119.95,36.96,18,1996,379,1327,356,2.6087,96000
-118.14,34.11,52,3367,545,1427,535,5.2292,444500
-116.51,33.96,16,4913,1395,2518,1132,1.4665,61100
-118.66,34.1,12,2560,365,907,366,10.076,500001
-117.98,34.01,27,2643,418,1344,381,5.7057,262100
-118.13,34.11,52,2568,345,1102,345,9.1373,500001
-124.09,40.88,50,921,187,420,187,2.2188,105800
-122.31,37.93,36,1526,256,696,263,3.5089,261900
-118.15,34.09,27,1935,460,1456,382,2.8062,192800
-122.45,37.71,52,1658,322,1086,326,3.8583,261600
-118.53,34.44,19,3013,507,1356,484,5.1163,233200
-121.94,37.29,22,2593,637,1249,623,3.75,212500
-118.49,34.04,31,4066,951,1532,868,4.8125,500001
-117.33,34.13,30,2335,363,1214,311,2.2449,93200
-119.19,34.17,27,2183,364,1458,388,4.4567,191100
-116.37,33.69,7,8806,1542,858,448,7.8005,318100
-115.55,32.78,5,2652,606,1767,536,2.8025,84300
-121.45,38.57,52,2006,412,825,384,3.2963,236100
-118.55,34.04,41,1482,239,617,242,8.8619,500001
-117.19,33.41,16,3031,554,1301,518,4.0882,296100
-122.62,38.54,24,2409,464,1006,403,4.5167,265200
-116.91,33.71,19,6807,1164,2703,1055,3.1591,189700
-118.28,33.95,41,835,208,707,192,1.4103,86200
-117.13,33.14,16,1649,278,993,277,4.8526,170700
-117.97,33.68,26,1616,292,700,241,5.5105,232100
-117.82,33.82,22,3173,372,1181,355,8.3637,500001
-118.32,33.98,44,1448,314,861,310,2.2396,108600
-118.3,33.94,36,3504,862,2521,836,2.5679,114900
-117.25,34.04,18,5761,1063,2763,1058,4.4472,161100
-118.1,34.16,44,2795,496,1235,469,4.2386,283700
-121.84,36.52,18,3165,533,1312,434,6.5234,357400
-118.22,33.92,43,1195,256,1251,262,3.4539,125000
-118.36,34.08,52,2373,601,1135,576,3.1765,225000
-118.52,34.18,34,2307,388,1168,427,4.2143,245400
-118.3,33.96,39,2802,618,1524,529,2.6518,136300
-117.05,32.67,16,2168,343,1589,338,5.4863,153800
-118.5,33.99,22,3484,975,1268,952,3.2609,500001
-118.06,34.04,28,1516,363,1011,344,2.6288,160300
-118.6,34.21,19,2581,857,2004,784,2.6159,182300
-121.98,38.32,45,19,5,7460,6,10.2264,137500
-121.98,37.22,46,10088,1910,3728,1781,5.2321,500001
-120.43,34.96,24,2739,414,1171,413,4.8155,162900
-119.75,34.5,26,3563,579,1479,575,5.9522,438400
-120.87,35.41,16,2168,444,782,374,3.0187,278100
-118.36,34.04,49,995,184,462,194,2.7917,242000
-118.36,33.96,37,2146,573,2009,592,3.6583,177300
-118.28,33.78,37,1212,304,1076,293,3.2115,160100
-117.88,33.73,36,2471,498,2594,475,3.75,170500
-121.27,38.44,19,2780,414,1320,404,5.8831,209900
-121.46,38.58,40,1394,397,689,353,1.7765,109800
-117.04,32.68,9,3087,609,1530,556,3.775,125000
-123.23,39.33,20,804,121,448,140,3.9632,147100
-120.45,34.96,11,1299,280,1158,223,2.5556,129200
-118.22,33.83,42,1370,299,1018,328,4.4474,160200
-122.77,38.39,35,2611,475,1293,463,2.75,197500
-118.83,34.33,6,6679,1164,3196,1157,5.4493,242600
-122.26,37.89,52,3706,531,1205,504,6.6828,370900
-121.42,37.74,45,818,144,340,138,4.8021,133500
-121.77,37.33,8,3088,474,1799,456,7.2707,355300
-119.02,35.36,47,1631,340,847,315,2.5062,73700
-118.37,34.04,43,1465,278,727,290,4.0781,289400
-118.18,33.91,41,1260,299,1535,322,3.0134,128100
-122.85,38.52,13,4808,848,2568,762,3.6583,183200
-118.56,34.14,23,9657,1189,3585,1162,10.4399,500001
-118.18,34.02,36,1138,296,1484,320,2.2813,150700
-118.03,34.1,31,2647,539,1473,520,3.94,223900
-122.04,37.33,22,4011,963,2206,879,4.5721,351200
-116.42,33.76,14,16921,2837,2524,1262,7.6281,341700
-121.26,37.96,43,527,133,367,152,2.5,63600
-122.26,37.52,34,483,131,291,157,3.0833,256300
-122.22,37.77,52,391,128,520,138,1.6471,95000
-117.02,32.64,5,260,41,157,42,6.5151,281700
-118.31,33.93,42,1173,201,602,186,5.5787,142000
-118.11,33.75,15,2569,812,785,477,5.4011,346400
-118.36,33.85,34,1086,197,509,158,6.1133,349300
-122.27,37.24,30,2762,593,1581,502,5.1002,319400
-117.96,33.8,30,729,131,488,139,4.7667,195200
-117.37,33.2,19,928,317,845,319,1.6318,187500
-121.06,37.73,5,2256,420,1246,397,4.9236,155900
-117.9,33.9,19,2176,414,1002,402,4.9743,193500
-122.27,37.87,52,3084,698,1424,694,2.7372,210200
-119.22,34.34,29,3128,672,1815,648,2.9821,175700
-118.13,33.93,34,2122,517,1578,488,3.1496,191900
-117.95,33.81,24,2749,498,1367,460,4.025,240700
-118.31,34.01,48,2544,532,1357,498,2.5263,121000
-119.21,36.3,18,1433,265,1092,276,1.9135,49400
-118.62,34.17,32,1491,355,756,296,3.0404,262800
-122.16,37.73,49,1699,408,768,385,2.8301,171600
-121.77,37.23,15,4713,769,2519,778,5.6958,253800
-118.88,34.19,16,7268,1729,3232,1653,3.3703,228700
-118.4,33.87,26,6712,1441,2803,1394,5.2276,434500
-118.05,33.85,25,2856,388,1212,362,6.1737,313100
-122.68,38.25,29,1315,240,650,228,3.8269,306000
-118.1,34.1,34,2578,645,1628,617,2.34,210900
-122.34,40.51,16,2247,502,1206,463,1.9946,119200
-117.76,33.54,28,2250,329,826,323,6.9257,466400
-121.49,38.58,52,2151,664,1146,603,1.4034,90300
-118.59,34.11,35,2396,472,1054,457,6.4504,407000
-118.44,34.22,41,1582,399,1159,378,2.825,168600
-121.85,37.33,19,2228,559,2845,551,2.6,172800
-118.02,33.81,34,3482,614,2227,641,5.1155,200900
-118.47,34.03,31,2642,681,1303,625,3.5987,340500
-117.39,34.1,12,7184,1516,4862,1235,2.4492,103800
-117.46,33.93,19,4780,861,3043,766,3.7431,132800
-121.62,39.14,41,2183,559,1202,506,1.6902,61500
-117.92,34.09,35,1810,318,1164,332,5.0123,165700
-118.17,33.77,36,2933,881,2077,838,2.2538,181300
-119.94,38.92,24,1258,216,235,96,4.6,136800
-122.2,37.35,17,3095,442,1173,424,13.2986,500001
-118.41,34.29,35,1008,204,1162,215,3.35,147600
-121.84,37.24,24,7991,1286,4017,1213,5.4741,238800
-118.29,33.93,41,896,198,605,168,2.2778,128100
-121.52,38.58,24,938,275,508,253,1.642,32500
-118.2,34.04,44,1582,544,1998,515,1.6888,125000
-121.35,38.03,16,3158,515,1596,528,4.1739,131300
-121.79,38,34,3090,593,1588,566,3.6118,124700
-117.07,32.71,39,2754,652,2263,619,2.2454,89600
-118.11,34,38,2573,484,1568,459,3.0208,193700
-121.9,37.36,47,1007,245,581,240,2.9545,237500
-117.51,33.95,12,9016,1486,4285,1457,4.9984,169100
-119.12,34.38,28,7200,1281,3793,1238,4.075,237900
-117.33,34.17,13,3616,665,2189,620,3.7949,106300
-119.17,34.17,32,1567,304,1482,308,3.5867,182100
-117.25,34.08,30,2981,605,1784,573,2.45,85800
-121.34,38.62,20,4021,864,1658,730,2.4537,153000
-115.46,33.19,33,1234,373,777,298,1,40000
-117.23,32.74,44,1404,229,513,217,4.1806,263800
-117.94,33.88,35,2159,343,833,335,5.3738,365100
-121.3,37.99,38,2375,494,1167,471,2.6673,87500
-122.68,38.44,36,1311,259,648,268,3.4545,161200
-121.51,38.49,21,4426,790,1856,761,4.1,158300
-117.48,34.09,32,3170,630,2612,580,3.6394,99200
-121.74,37.95,5,4980,774,2399,763,5.7104,186300
-118.3,33.86,35,2016,365,1083,369,5.1727,230200
-117.89,33.68,8,5278,1575,2389,1371,3.3409,181300
-123.81,39.31,23,2754,577,887,432,3.3654,225000
-121.01,37.63,41,2764,639,2122,600,1.9643,74900
-122.01,37.36,16,1105,354,499,324,4.2061,253600
-122.5,37.76,45,1673,377,1078,393,3.3393,272300
-119.73,36.52,20,1741,331,1466,289,2.5921,94200
-122.21,37.76,52,1420,314,1085,300,1.7546,80600
-117.23,32.75,5,1824,509,892,426,3.4286,137500
-122.24,37.76,52,2504,516,979,472,3.4762,244000
-117.71,33.51,12,4676,698,1543,598,6.379,500001
-118.12,33.87,21,3764,1081,1919,977,2.5057,156300
-119.11,36.29,18,1666,294,859,301,2.6065,93800
-118.42,34.23,34,1550,279,1011,288,4.5375,189000
-119.76,36.77,38,3804,814,2142,816,2.1439,60200
-118.99,35.35,27,1615,355,1380,332,1.6632,49800
-121.39,38.69,30,2897,506,1508,478,3.865,88400
-118.37,33.88,27,1688,331,811,327,4.5357,334200
-120.48,37.31,42,2361,512,1684,511,2.355,75600
-121.84,37.99,13,4545,952,2188,901,3.3625,126100
-121.96,37.31,31,3890,711,1898,717,5.2534,290900
-122.46,40.52,13,2085,322,1077,333,5.2149,146500
-117.98,33.85,23,2089,377,1085,362,4.765,181500
-117.15,33.7,2,6305,1265,2489,1152,3.1319,111500
-118.41,33.89,38,4166,828,1600,770,6.3861,500001
-120.24,37.21,31,2447,465,1313,352,3.3929,93800
-118.21,34.02,45,792,203,872,188,2.6875,129700
-122.34,37.95,39,1986,427,1041,385,3.2333,135100
-117.17,32.82,24,1623,417,911,397,2.7401,198100
-121.46,38.57,52,1625,419,614,383,2.0549,156700
-118.33,33.92,23,969,288,670,251,3.267,185400
-118.17,34.05,45,733,178,715,165,2.5962,124100
-117.25,33.22,19,2167,443,1654,435,3.5,135800
-117.68,34.08,21,5662,1185,3067,1055,3.3482,137300
-122.09,37.97,5,5303,779,2017,727,6.9961,294100
-121.23,36.33,23,2095,536,1858,457,3.0543,92400
-117.14,34.05,5,2634,359,1173,372,6.746,204100
-122.2,37.79,29,1640,376,939,340,2.8321,150000
-119.16,34.12,17,224,70,147,71,3.6167,280000
-121.24,38.66,14,3335,440,1329,429,6.2082,250300
-122.47,37.99,22,7274,1002,2468,957,7.494,439200
-117.96,33.86,35,2146,430,1230,429,3.7813,184900
-118.26,34.23,43,1428,325,836,302,4.5759,209200
-117.44,34.45,6,6068,1137,3094,947,3.5167,130900
-118.36,34.17,46,1268,240,661,239,4.0742,229100
-118.4,33.87,45,2093,497,842,472,6.3231,500001
-121.96,37.25,35,1018,169,484,174,6.1648,371900
-118.11,33.86,33,2389,410,1229,393,5.3889,234900
-121.83,37.38,15,4430,992,3278,1018,4.5533,209900
-117.91,33.9,27,829,114,383,133,9.3125,293500
-119.02,36.07,29,2610,597,1659,571,1.5911,60800
-122.18,39.93,35,1387,272,610,237,2.1759,59500
-122.46,37.69,35,1983,385,1577,414,4.0833,266700
-118.27,34.16,47,1453,356,787,345,3.0114,255500
-118.66,34.18,25,6612,857,2519,843,8.3912,419000
-118.22,34.19,36,2443,492,1115,493,3.9777,409800
-121.27,38.66,19,1891,266,678,255,6.1872,188700
-117.92,34.03,35,1341,233,898,216,4.1118,157300
-122.51,37.89,27,2674,565,1233,547,3.4485,458300
-121.79,38.67,30,2602,401,981,405,4.7222,167200
-118.19,33.99,35,1172,436,1741,408,2.4596,154700
-117.13,32.7,42,1210,292,945,258,0.8991,78900
-119.59,34.39,35,622,170,278,139,3.6969,335000
-120.84,35.32,15,2419,538,1279,522,3.4762,189600
-117.25,32.86,27,2530,469,594,326,7.2821,500001
-118.4,34.2,30,2392,655,1987,609,2.8424,226400
-121.71,39.41,22,1814,342,941,323,2.1728,59400
-118.66,34.02,23,8798,1465,2750,1208,8.7364,500001
-118.3,34.07,28,5221,2530,5840,2374,1.8829,300000
-117.71,34.07,31,1840,380,1187,357,3.8875,129200
-118.29,33.96,36,1717,417,902,368,1.4868,113200
-118.19,33.78,29,1013,392,1083,316,1.8438,162500
-122.45,37.66,35,2738,509,1545,493,5.3446,263300
-117.94,33.83,20,812,192,494,172,3.25,350000
-117.35,33.19,28,2823,476,1189,433,5.1733,198100
-117.8,33.72,16,2617,506,1317,511,4.821,201400
-118.37,33.98,39,303,69,131,73,4.3438,331800
-122,37.12,17,4413,672,1674,608,6.9772,383300
-116.48,33.94,10,3254,913,923,486,1.8,81000
-120.25,36.65,31,1177,221,744,223,2.4937,66000
-117.85,33.79,52,2102,403,898,365,3.6827,236800
-118.07,33.86,28,1789,352,1347,330,3.425,189700
-118.28,34,38,3335,921,3612,887,2.125,118800
-118.26,34.08,41,1396,360,1069,363,2.4375,203300
-118.34,34.86,11,7353,1482,3571,1308,2.8097,130000
-118.86,34.19,27,1931,261,736,244,6.7805,392900
-118.28,34,48,1514,376,1353,344,2.1607,96100
-118.37,34.03,39,213,44,138,52,2.125,196400
-121.27,38.67,15,1701,346,723,352,3.8906,128700
-121.94,37.71,15,6473,1027,2484,970,5.0143,271100
-117.51,34.14,21,2455,381,1094,327,4.6437,191700
-117.92,34.13,42,1762,398,1526,365,2.8643,132600
-122.46,37.77,52,3193,688,2099,681,3.9375,402900
-117.79,34.12,16,2426,426,1319,446,4.8125,224500
-118.08,34.09,32,3214,718,2316,751,3.7066,206800
-117.88,33.93,17,6100,861,2771,866,7.6486,306700
-117.8,33.92,16,5819,986,2306,914,4.6315,277500
-121.59,39.1,24,1107,261,768,205,1.7167,48800
-118.45,35.58,16,5396,1182,1802,807,1.8819,69700
-119.04,34.22,18,3117,583,2079,545,4.6458,222800
-119.19,34.21,34,3413,693,2223,651,3.8239,208200
-121.42,38.54,29,1407,265,556,235,3.0521,108000
-121.95,37.54,29,3517,645,1724,585,4.6641,248900
-117.01,32.77,34,3330,723,1592,656,2.6678,164200
-118.36,33.8,34,2629,369,966,375,10.1241,500001
-122.25,37.89,42,2863,460,1031,448,6.7138,368600
-121.68,39.11,19,1366,220,596,203,4.0625,141700
-117.92,33.88,52,1270,276,609,211,3.75,232500
-122.92,41.7,23,4017,792,1634,619,2.3571,62000
-121.33,38.04,15,2903,440,1325,423,4.5179,145600
-119.74,36.71,17,5872,1250,5034,1224,2.1905,61800
-117.14,33.39,17,2889,587,1931,510,3.8547,208300
-118.44,34.15,29,5474,1457,2352,1326,3.415,382500
-117.27,33.21,5,5764,996,3161,1012,4.4531,177500
-121.44,37.74,33,1875,363,970,381,3.5096,141700
-120.92,37.6,12,4485,805,2445,832,3.7611,123100
-122.7,38.35,16,1328,187,607,197,5.0366,257800
-122.41,38.16,37,1549,301,863,275,2.7457,254700
-118.29,34.08,49,649,315,987,329,1.6806,316700
-118.03,33.83,25,768,195,529,184,3.175,132800
-118.35,33.97,30,1548,330,757,349,3.8056,323800
-122.42,37.77,52,1925,568,867,515,2.879,450000
-122.36,37.58,52,3084,595,1324,571,5.0756,374200
-119.9,36.58,20,1935,363,1319,359,2.4814,74600
-117.93,34.05,32,3055,623,1902,565,4.2926,190700
-117.32,34.49,7,4584,1051,2049,918,1.6232,93400
-117.38,33.19,35,928,264,538,248,2.4583,197900
-118.27,34,43,1638,434,1213,390,1.3403,110800
