0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
8.21,24.0,51000.0,3090.0,9310.0,438.0,438.0,940.0,288.0,737.0,3.58,0.998,18.6,1.04,61.6,1.22,0.9620000000000001,0.9790000000000001
3.14,9.0,8380.0,1390.0,7090.0,60.3,60.3,577.0,288.0,578.0,1.39,0.998,7.45,1.02,12.0,0.237,0.9790000000000001,0.9940000000000001
1.14,3.0,7400.0,1360.0,6710.0,8.47,8.47,665.0,288.0,579.0,1.33,0.998,7.23,1.02,10.4,0.326,0.9570000000000001,0.9890000000000001
9.3,27.0,72800.0,3560.0,9760.0,645.0,645.0,1080.0,288.0,779.0,4.52,0.998,22.7,1.05,89.5,1.77,0.975,0.985
6.18,18.0,29800.0,2310.0,8830.0,246.0,246.0,780.0,288.0,670.0,2.5,0.998,13.2,1.03,34.5,0.684,0.9640000000000001,0.987
2.09,6.0,5500.0,1350.0,6770.0,22.8,22.8,565.0,288.0,563.0,1.28,0.998,6.86,1.02,21.7,0.228,0.996,0.9990000000000001
7.15,21.0,39000.0,2680.0,9130.0,332.0,332.0,812.0,288.0,687.0,2.97,0.998,15.4,1.04,43.0,0.852,0.98,0.997
2.09,6.0,6720.0,1380.0,6800.0,29.5,29.5,593.0,288.0,570.0,1.33,0.998,7.13,1.02,4.75,0.249,0.987,0.9940000000000001
2.09,6.0,3200.0,1350.0,6850.0,23.6,23.6,518.0,288.0,562.0,1.21,0.998,6.46,1.02,17.2,0.157,0.9570000000000001,0.996
1.14,3.0,1470.0,1360.0,6630.0,7.87,7.87,471.0,288.0,545.0,1.14,0.998,6.11,1.02,7.42,0.10300000000000001,1.0,0.995
4.16,12.0,14700.0,1550.0,7720.0,114.0,114.0,647.0,288.0,607.0,1.66,0.998,9.04,1.02,17.5,0.34700000000000003,0.981,0.975
5.14,15.0,21600.0,1920.0,8470.0,175.0,175.0,709.0,288.0,636.0,2.09,0.998,11.2,1.03,25.3,0.5,0.9840000000000001,0.98
1.14,3.0,414.0,1360.0,6680.0,8.01,8.01,464.0,288.0,551.0,1.1,0.998,5.97,1.02,2.85,0.079,0.951,0.976
9.3,27.0,72800.0,3560.0,9780.0,645.0,645.0,1120.0,288.0,789.0,4.5,0.998,22.8,1.05,92.6,1.83,0.95,0.975
7.15,21.0,39000.0,2680.0,9120.0,332.0,332.0,805.0,288.0,682.0,2.98,0.998,15.5,1.04,42.8,0.847,0.997,0.993
5.14,15.0,21600.0,1920.0,8470.0,175.0,175.0,700.0,288.0,634.0,2.09,0.998,11.1,1.03,24.8,0.491,0.986,0.988
4.16,12.0,14700.0,1550.0,7730.0,114.0,114.0,641.0,288.0,606.0,1.66,0.998,8.99,1.02,17.3,0.342,0.9840000000000001,0.98
6.18,18.0,29800.0,2310.0,8830.0,246.0,246.0,775.0,288.0,669.0,2.5,0.998,13.2,1.03,34.2,0.6779999999999999,0.9670000000000001,0.99
4.16,12.0,14700.0,1550.0,7790.0,114.0,114.0,650.0,288.0,611.0,1.66,0.998,8.94,1.02,17.6,0.348,0.9590000000000001,0.983
5.14,15.0,21600.0,1920.0,8500.0,175.0,175.0,717.0,288.0,642.0,2.08,0.998,11.1,1.03,25.6,0.506,0.9570000000000001,0.986
4.16,12.0,14700.0,1550.0,7750.0,114.0,114.0,622.0,288.0,601.0,1.66,0.998,8.82,1.02,16.3,0.32299999999999995,0.99,1.0
9.3,27.0,72800.0,3560.0,9740.0,645.0,645.0,1060.0,288.0,772.0,4.54,0.998,22.8,1.05,88.3,1.75,0.993,0.9840000000000001
1.14,3.0,411.0,1340.0,6650.0,7.09,7.09,455.0,288.0,545.0,1.1,0.998,5.91,1.02,10.7,0.082,0.973,0.988
1.14,3.0,829.0,1330.0,6630.0,6.31,6.31,466.0,288.0,544.0,1.12,0.998,5.96,1.02,18.3,0.105,0.988,0.996
9.3,27.0,72800.0,3560.0,9730.0,645.0,645.0,1070.0,288.0,774.0,4.55,0.998,23.1,1.05,89.2,1.77,0.993,0.975
2.09,6.0,4320.0,1340.0,6820.0,22.3,22.3,560.0,288.0,568.0,1.24,0.998,6.72,1.02,23.4,0.209,0.9570000000000001,0.986
6.18,18.0,29800.0,2310.0,8820.0,246.0,246.0,764.0,288.0,665.0,2.51,0.998,13.1,1.03,33.6,0.6659999999999999,0.977,0.995
6.18,18.0,29800.0,2310.0,8780.0,246.0,246.0,775.0,288.0,665.0,2.52,0.998,13.4,1.03,34.5,0.6829999999999999,0.998,0.975
8.21,24.0,51000.0,3090.0,9310.0,438.0,438.0,902.0,288.0,726.0,3.58,0.998,18.3,1.04,58.7,1.16,0.987,0.9990000000000001
3.14,9.0,8380.0,1390.0,7040.0,60.3,60.3,582.0,288.0,578.0,1.39,0.998,7.53,1.02,12.2,0.24100000000000002,0.9890000000000001,0.983
2.09,6.0,4270.0,1340.0,6820.0,22.4,22.4,558.0,288.0,568.0,1.24,0.998,6.72,1.02,22.9,0.207,0.958,0.986
4.16,12.0,14700.0,1550.0,7790.0,114.0,114.0,636.0,288.0,607.0,1.66,0.998,8.85,1.02,17.0,0.336,0.9690000000000001,0.9940000000000001
3.14,9.0,8380.0,1390.0,7110.0,60.3,60.3,572.0,288.0,577.0,1.39,0.998,7.41,1.02,11.7,0.23199999999999998,0.981,1.0
8.21,24.0,51000.0,3090.0,9310.0,438.0,438.0,914.0,288.0,731.0,3.57,0.998,18.3,1.04,59.4,1.18,0.972,0.997
7.15,21.0,39000.0,2680.0,9120.0,332.0,332.0,827.0,288.0,689.0,2.98,0.998,15.7,1.04,44.2,0.8759999999999999,0.982,0.981
7.15,21.0,39000.0,2680.0,9120.0,332.0,332.0,827.0,288.0,690.0,2.98,0.998,15.6,1.04,44.2,0.875,0.9790000000000001,0.983
9.3,27.0,72800.0,3560.0,9750.0,645.0,645.0,1060.0,288.0,773.0,4.53,0.998,22.7,1.05,88.0,1.74,0.9890000000000001,0.9890000000000001
7.15,21.0,39000.0,2680.0,9110.0,332.0,332.0,812.0,288.0,683.0,2.99,0.998,15.7,1.04,43.3,0.858,0.9990000000000001,0.985
8.21,24.0,51000.0,3090.0,9310.0,438.0,438.0,945.0,288.0,738.0,3.58,0.998,18.7,1.04,62.0,1.23,0.961,0.975
2.09,6.0,5570.0,1390.0,6800.0,31.5,31.5,564.0,288.0,568.0,1.3,0.998,6.96,1.02,0.0,0.205,0.983,0.99
2.09,6.0,2870.0,1360.0,6830.0,25.1,25.1,504.0,288.0,560.0,1.2,0.998,6.42,1.02,12.0,0.13699999999999998,0.963,0.992
1.14,3.0,4980.0,1320.0,6650.0,5.83,5.83,623.0,288.0,571.0,1.25,0.998,6.86,1.02,32.1,0.284,0.9590000000000001,0.977
2.09,6.0,3300.0,1380.0,6840.0,28.8,28.8,506.0,288.0,561.0,1.22,0.998,6.51,1.02,1.64,0.133,0.968,0.9940000000000001
8.21,24.0,51000.0,3090.0,9310.0,438.0,438.0,944.0,288.0,739.0,3.58,0.998,18.6,1.04,61.8,1.22,0.958,0.978
8.21,24.0,51000.0,3090.0,9290.0,438.0,438.0,923.0,288.0,728.0,3.61,0.998,18.8,1.04,60.7,1.2,0.993,0.976
5.14,15.0,21600.0,1920.0,8480.0,175.0,175.0,714.0,288.0,639.0,2.08,0.998,11.1,1.03,25.5,0.505,0.97,0.982
2.09,6.0,6920.0,1370.0,6740.0,26.4,26.4,607.0,288.0,570.0,1.33,0.998,7.21,1.02,14.5,0.271,0.997,0.985
4.16,12.0,14700.0,1550.0,7830.0,114.0,114.0,645.0,288.0,611.0,1.65,0.998,8.84,1.02,17.3,0.34299999999999997,0.95,0.9940000000000001
3.14,9.0,8380.0,1390.0,7060.0,60.3,60.3,584.0,288.0,579.0,1.39,0.998,7.53,1.02,12.3,0.243,0.983,0.983
1.14,3.0,3340.0,1410.0,6690.0,11.2,11.2,532.0,288.0,559.0,1.22,0.998,6.56,1.02,0.0,0.16399999999999998,0.981,0.988
2.09,6.0,4770.0,1340.0,6870.0,22.4,22.4,566.0,288.0,569.0,1.26,0.998,6.73,1.02,23.1,0.21899999999999997,0.95,0.998
7.15,21.0,39000.0,2680.0,9130.0,332.0,332.0,838.0,288.0,693.0,2.97,0.998,15.7,1.04,44.9,0.888,0.9690000000000001,0.9790000000000001
5.14,15.0,21600.0,1920.0,8460.0,175.0,175.0,696.0,288.0,632.0,2.09,0.998,11.1,1.03,24.6,0.48700000000000004,0.998,0.986
3.14,9.0,8380.0,1390.0,7080.0,60.3,60.3,596.0,288.0,583.0,1.39,0.998,7.56,1.02,12.7,0.251,0.9670000000000001,0.978
5.14,15.0,21600.0,1920.0,8470.0,175.0,175.0,691.0,288.0,632.0,2.09,0.998,11.1,1.03,24.3,0.48100000000000004,0.9940000000000001,0.993
9.3,27.0,72800.0,3560.0,9770.0,645.0,645.0,1080.0,288.0,779.0,4.51,0.998,22.6,1.05,89.4,1.77,0.971,0.9890000000000001
1.14,3.0,4850.0,1350.0,6620.0,7.6,7.6,582.0,288.0,561.0,1.26,0.998,6.8,1.02,17.0,0.24,0.997,0.9890000000000001
6.18,18.0,29800.0,2310.0,8810.0,246.0,246.0,761.0,288.0,663.0,2.51,0.998,13.2,1.03,33.4,0.662,0.986,0.9940000000000001
7.15,21.0,39000.0,2680.0,9120.0,332.0,332.0,801.0,288.0,681.0,2.98,0.998,15.5,1.04,42.4,0.84,0.998,0.997
9.3,27.0,72800.0,3560.0,9760.0,645.0,645.0,1060.0,288.0,774.0,4.52,0.998,22.5,1.05,87.9,1.74,0.983,0.995
4.16,12.0,14700.0,1550.0,7710.0,114.0,114.0,628.0,288.0,601.0,1.66,0.998,8.93,1.02,16.7,0.33,0.997,0.9890000000000001
2.09,6.0,3330.0,1380.0,6810.0,28.9,28.9,510.0,288.0,561.0,1.22,0.998,6.56,1.02,1.4,0.136,0.972,0.987
5.14,15.0,21600.0,1920.0,8480.0,175.0,175.0,702.0,288.0,635.0,2.09,0.998,11.1,1.03,24.9,0.49200000000000005,0.982,0.988
7.15,21.0,39000.0,2680.0,9130.0,332.0,332.0,822.0,288.0,690.0,2.97,0.998,15.5,1.04,43.7,0.866,0.972,0.992
4.16,12.0,14700.0,1550.0,7720.0,114.0,114.0,633.0,288.0,603.0,1.66,0.998,8.96,1.02,16.9,0.335,0.992,0.985
7.15,21.0,39000.0,2680.0,9140.0,332.0,332.0,830.0,288.0,694.0,2.96,0.998,15.4,1.04,44.1,0.873,0.9590000000000001,0.993
7.15,21.0,39000.0,2680.0,9110.0,332.0,332.0,825.0,288.0,687.0,2.99,0.998,15.8,1.04,44.2,0.875,0.99,0.978
4.16,12.0,14700.0,1550.0,7720.0,114.0,114.0,640.0,288.0,605.0,1.66,0.998,9.0,1.02,17.2,0.341,0.988,0.98
6.18,18.0,29800.0,2310.0,8810.0,246.0,246.0,765.0,288.0,665.0,2.51,0.998,13.2,1.03,33.7,0.667,0.98,0.993
7.15,21.0,39000.0,2680.0,9130.0,332.0,332.0,832.0,288.0,693.0,2.97,0.998,15.5,1.04,44.3,0.878,0.9640000000000001,0.988
6.18,18.0,29800.0,2310.0,8840.0,246.0,246.0,773.0,288.0,670.0,2.5,0.998,13.1,1.03,34.0,0.674,0.958,0.996
6.18,18.0,29800.0,2310.0,8810.0,246.0,246.0,754.0,288.0,661.0,2.51,0.998,13.1,1.03,33.0,0.654,0.991,0.998
1.14,3.0,575.0,1360.0,6720.0,8.1,8.1,451.0,288.0,547.0,1.11,0.998,5.89,1.02,0.0,0.071,0.961,0.9990000000000001
1.14,3.0,4950.0,1410.0,6730.0,11.1,11.1,585.0,288.0,569.0,1.27,0.998,6.85,1.02,0.0,0.223,0.965,0.99
2.09,6.0,4240.0,1340.0,6800.0,22.3,22.3,560.0,288.0,567.0,1.24,0.998,6.74,1.02,23.2,0.20800000000000002,0.961,0.981
8.21,24.0,51000.0,3090.0,9320.0,438.0,438.0,946.0,288.0,739.0,3.58,0.998,18.6,1.04,62.0,1.23,0.956,0.977
4.16,12.0,14700.0,1550.0,7730.0,114.0,114.0,634.0,288.0,604.0,1.66,0.998,8.94,1.02,16.9,0.335,0.988,0.986
1.14,3.0,2780.0,1330.0,6620.0,6.44,6.44,542.0,288.0,557.0,1.19,0.998,6.45,1.02,24.8,0.191,0.981,0.982
4.16,12.0,14700.0,1550.0,7760.0,114.0,114.0,653.0,288.0,610.0,1.66,0.998,9.01,1.02,17.8,0.35100000000000003,0.9670000000000001,0.976
4.16,12.0,14700.0,1550.0,7800.0,114.0,114.0,643.0,288.0,609.0,1.66,0.998,8.88,1.02,17.3,0.342,0.96,0.99
5.14,15.0,21600.0,1920.0,8500.0,175.0,175.0,704.0,288.0,639.0,2.08,0.998,11.0,1.03,24.9,0.49200000000000005,0.9620000000000001,0.997
7.15,21.0,39000.0,2680.0,9140.0,332.0,332.0,830.0,288.0,695.0,2.96,0.998,15.4,1.04,44.1,0.872,0.956,0.995
6.18,18.0,29800.0,2310.0,8830.0,246.0,246.0,781.0,288.0,671.0,2.5,0.998,13.2,1.03,34.5,0.684,0.958,0.9890000000000001
5.14,15.0,21600.0,1920.0,8460.0,175.0,175.0,702.0,288.0,634.0,2.09,0.998,11.2,1.03,24.9,0.494,0.9940000000000001,0.982
8.21,24.0,51000.0,3090.0,9320.0,438.0,438.0,922.0,288.0,735.0,3.57,0.998,18.2,1.04,59.9,1.19,0.961,0.997
6.18,18.0,29800.0,2310.0,8830.0,246.0,246.0,770.0,288.0,668.0,2.5,0.998,13.1,1.03,33.9,0.6709999999999999,0.9640000000000001,0.996
1.14,3.0,3080.0,1390.0,6640.0,9.73,9.73,537.0,288.0,559.0,1.21,0.998,6.58,1.02,4.75,0.16899999999999998,0.9840000000000001,0.975
1.14,3.0,1330.0,1360.0,6630.0,8.06,8.06,469.0,288.0,546.0,1.14,0.998,6.1,1.02,5.06,0.098,0.9940000000000001,0.992
8.21,24.0,51000.0,3090.0,9310.0,438.0,438.0,939.0,288.0,737.0,3.58,0.998,18.6,1.04,61.5,1.22,0.9640000000000001,0.9790000000000001
6.18,18.0,29800.0,2310.0,8780.0,246.0,246.0,775.0,288.0,665.0,2.52,0.998,13.4,1.03,34.5,0.6829999999999999,0.9990000000000001,0.975
3.14,9.0,8380.0,1390.0,7070.0,60.3,60.3,591.0,288.0,582.0,1.39,0.998,7.56,1.02,12.5,0.248,0.975,0.9790000000000001
7.15,21.0,39000.0,2680.0,9120.0,332.0,332.0,812.0,288.0,684.0,2.99,0.998,15.6,1.04,43.3,0.858,0.995,0.987
3.14,9.0,8380.0,1390.0,7110.0,60.4,60.4,584.0,288.0,581.0,1.39,0.998,7.46,1.02,12.2,0.242,0.968,0.992
9.3,27.0,72800.0,3560.0,9740.0,645.0,645.0,1050.0,288.0,770.0,4.53,0.998,22.6,1.05,87.2,1.73,0.995,0.993
2.09,6.0,3540.0,1380.0,6790.0,29.5,29.5,516.0,288.0,561.0,1.23,0.998,6.63,1.02,0.0,0.142,0.9790000000000001,0.982
1.14,3.0,1960.0,1400.0,6710.0,10.7,10.7,498.0,288.0,556.0,1.17,0.998,6.29,1.02,0.0,0.121,0.965,0.986
7.15,21.0,39000.0,2680.0,9120.0,332.0,332.0,822.0,288.0,688.0,2.98,0.998,15.6,1.04,43.9,0.868,0.9840000000000001,0.985
2.09,6.0,3220.0,1380.0,6820.0,28.5,28.5,506.0,288.0,560.0,1.22,0.998,6.52,1.02,2.25,0.132,0.971,0.9890000000000001
2.09,6.0,6220.0,1350.0,6830.0,24.0,24.0,614.0,288.0,577.0,1.3,0.998,7.08,1.02,21.2,0.271,0.9520000000000001,0.983
1.14,3.0,777.0,1350.0,6640.0,7.29,7.29,474.0,288.0,549.0,1.12,0.998,6.04,1.02,12.1,0.10099999999999999,0.972,0.9790000000000001
1.14,3.0,4140.0,1410.0,6680.0,10.9,10.9,544.0,288.0,559.0,1.25,0.998,6.67,1.02,0.0,0.184,0.9940000000000001,0.997
5.14,15.0,21600.0,1920.0,8500.0,175.0,175.0,718.0,288.0,643.0,2.08,0.998,11.1,1.03,25.7,0.508,0.9540000000000001,0.986
5.14,15.0,21600.0,1920.0,8470.0,175.0,175.0,705.0,288.0,635.0,2.09,0.998,11.2,1.03,25.1,0.496,0.986,0.983
4.16,12.0,14700.0,1550.0,7820.0,114.0,114.0,648.0,288.0,611.0,1.66,0.998,8.88,1.02,17.5,0.34600000000000003,0.9520000000000001,0.9890000000000001
4.16,12.0,14700.0,1550.0,7800.0,114.0,114.0,645.0,288.0,610.0,1.66,0.998,8.89,1.02,17.4,0.344,0.958,0.9890000000000001
4.16,12.0,14700.0,1550.0,7750.0,114.0,114.0,648.0,288.0,609.0,1.66,0.998,8.99,1.02,17.6,0.34700000000000003,0.971,0.9790000000000001
3.14,9.0,8380.0,1390.0,7150.0,60.4,60.4,586.0,288.0,583.0,1.39,0.998,7.43,1.02,12.3,0.243,0.9570000000000001,0.995
8.21,24.0,51000.0,3090.0,9300.0,438.0,438.0,925.0,288.0,729.0,3.6,0.998,18.7,1.04,60.8,1.2,0.9890000000000001,0.976
7.15,21.0,39000.0,2680.0,9120.0,332.0,332.0,820.0,288.0,687.0,2.98,0.998,15.6,1.04,43.7,0.866,0.987,0.985
9.3,27.0,72800.0,3560.0,9750.0,645.0,645.0,1090.0,288.0,781.0,4.52,0.998,22.9,1.05,90.6,1.79,0.972,0.977
2.09,6.0,6720.0,1360.0,6770.0,25.3,25.3,597.0,288.0,569.0,1.32,0.998,7.11,1.02,17.0,0.263,0.993,0.9940000000000001
3.14,9.0,8370.0,1390.0,7030.0,60.3,60.3,576.0,288.0,576.0,1.39,0.998,7.52,1.02,11.9,0.23600000000000002,0.997,0.986
8.21,24.0,51000.0,3090.0,9300.0,438.0,438.0,905.0,288.0,725.0,3.6,0.998,18.4,1.04,59.1,1.17,0.9940000000000001,0.992
5.14,15.0,21600.0,1920.0,8500.0,175.0,175.0,730.0,288.0,645.0,2.08,0.998,11.2,1.03,26.3,0.521,0.95,0.976
7.15,21.0,39000.0,2680.0,9130.0,332.0,332.0,805.0,288.0,685.0,2.97,0.998,15.4,1.04,42.6,0.843,0.986,1.0
5.14,15.0,21600.0,1920.0,8480.0,175.0,175.0,699.0,288.0,635.0,2.08,0.998,11.1,1.03,24.7,0.489,0.981,0.992
2.09,6.0,6820.0,1380.0,6770.0,29.2,29.2,600.0,288.0,571.0,1.33,0.998,7.2,1.02,5.78,0.257,0.992,0.987
8.21,24.0,51000.0,3090.0,9310.0,438.0,438.0,927.0,288.0,732.0,3.59,0.998,18.6,1.04,60.7,1.2,0.976,0.982
4.16,12.0,14700.0,1550.0,7740.0,114.0,114.0,635.0,288.0,605.0,1.66,0.998,8.92,1.02,17.0,0.336,0.983,0.988
7.15,21.0,39000.0,2680.0,9130.0,332.0,332.0,834.0,288.0,692.0,2.97,0.998,15.6,1.04,44.6,0.883,0.97,0.982
9.3,27.0,72800.0,3560.0,9760.0,645.0,645.0,1090.0,288.0,782.0,4.52,0.998,22.9,1.05,90.7,1.8,0.9690000000000001,0.978
3.14,9.0,8380.0,1390.0,7090.0,60.3,60.3,588.0,288.0,581.0,1.39,0.998,7.51,1.02,12.4,0.245,0.971,0.985
5.14,15.0,21600.0,1920.0,8470.0,175.0,175.0,700.0,288.0,634.0,2.09,0.998,11.1,1.03,24.8,0.491,0.987,0.987
8.21,24.0,51000.0,3090.0,9300.0,438.0,438.0,924.0,288.0,729.0,3.6,0.998,18.7,1.04,60.7,1.2,0.988,0.978
6.18,18.0,29800.0,2310.0,8830.0,246.0,246.0,771.0,288.0,669.0,2.5,0.998,13.1,1.03,34.0,0.6729999999999999,0.963,0.995
4.16,12.0,14700.0,1550.0,7700.0,114.0,114.0,631.0,288.0,602.0,1.67,0.998,8.97,1.02,16.8,0.33299999999999996,1.0,0.9840000000000001
5.14,15.0,21600.0,1920.0,8500.0,175.0,175.0,712.0,288.0,640.0,2.08,0.998,11.1,1.03,25.3,0.501,0.961,0.9890000000000001
2.09,6.0,3060.0,1350.0,6810.0,23.9,23.9,516.0,288.0,561.0,1.2,0.998,6.48,1.02,16.2,0.153,0.9640000000000001,0.987
3.14,9.0,8380.0,1390.0,7150.0,60.4,60.4,580.0,288.0,581.0,1.39,0.998,7.4,1.02,12.0,0.23800000000000002,0.963,1.0
5.14,15.0,21600.0,1920.0,8490.0,175.0,175.0,699.0,288.0,636.0,2.08,0.998,11.0,1.03,24.7,0.488,0.973,0.996
6.18,18.0,29800.0,2310.0,8820.0,246.0,246.0,761.0,288.0,664.0,2.51,0.998,13.1,1.03,33.4,0.662,0.9790000000000001,0.997
8.21,24.0,51000.0,3090.0,9300.0,438.0,438.0,920.0,288.0,729.0,3.6,0.998,18.6,1.04,60.2,1.19,0.986,0.983
6.18,18.0,29800.0,2310.0,8840.0,246.0,246.0,769.0,288.0,669.0,2.5,0.998,13.0,1.03,33.8,0.669,0.9590000000000001,0.9990000000000001
4.16,12.0,14700.0,1550.0,7740.0,114.0,114.0,633.0,288.0,604.0,1.66,0.998,8.92,1.02,16.9,0.335,0.986,0.988
9.3,27.0,72800.0,3560.0,9780.0,645.0,645.0,1090.0,288.0,783.0,4.5,0.998,22.5,1.05,90.3,1.79,0.961,0.988
9.3,27.0,72800.0,3560.0,9760.0,645.0,645.0,1090.0,288.0,782.0,4.51,0.998,22.8,1.05,90.7,1.8,0.966,0.981
2.09,6.0,4570.0,1390.0,6790.0,31.4,31.4,541.0,288.0,565.0,1.27,0.998,6.81,1.02,0.0,0.174,0.982,0.985
7.15,21.0,39000.0,2680.0,9140.0,332.0,332.0,820.0,288.0,691.0,2.96,0.998,15.3,1.04,43.4,0.86,0.965,0.9990000000000001
1.14,3.0,4030.0,1340.0,6620.0,6.93,6.93,567.0,288.0,559.0,1.23,0.998,6.66,1.02,21.9,0.223,0.992,0.987
1.14,3.0,728.0,1320.0,6680.0,6.12,6.12,469.0,288.0,546.0,1.11,0.998,5.92,1.02,19.6,0.107,0.9690000000000001,1.0
2.09,6.0,5510.0,1350.0,6770.0,22.8,22.8,565.0,288.0,563.0,1.28,0.998,6.86,1.02,22.1,0.228,0.995,1.0
8.21,24.0,51000.0,3090.0,9320.0,438.0,438.0,941.0,288.0,740.0,3.57,0.998,18.4,1.04,61.5,1.22,0.9520000000000001,0.9840000000000001
9.3,27.0,72800.0,3560.0,9720.0,645.0,645.0,1060.0,288.0,772.0,4.56,0.998,23.1,1.05,88.8,1.76,0.997,0.976
6.18,18.0,29800.0,2310.0,8800.0,246.0,246.0,755.0,288.0,661.0,2.51,0.998,13.2,1.03,33.1,0.6559999999999999,0.995,0.995
6.18,18.0,29800.0,2310.0,8850.0,246.0,246.0,776.0,288.0,672.0,2.49,0.998,13.1,1.03,34.2,0.677,0.95,0.997
6.18,18.0,29800.0,2310.0,8780.0,246.0,246.0,769.0,288.0,664.0,2.52,0.998,13.4,1.03,34.1,0.675,0.997,0.981
8.21,24.0,51000.0,3090.0,9300.0,438.0,438.0,920.0,288.0,728.0,3.6,0.998,18.7,1.04,60.4,1.2,0.991,0.98
5.14,15.0,21600.0,1920.0,8470.0,175.0,175.0,701.0,288.0,635.0,2.09,0.998,11.1,1.03,24.9,0.49200000000000005,0.983,0.988
9.3,27.0,72800.0,3560.0,9780.0,645.0,645.0,1080.0,288.0,781.0,4.49,0.998,22.3,1.05,89.2,1.77,0.963,0.997
8.21,24.0,51000.0,3090.0,9310.0,438.0,438.0,935.0,288.0,735.0,3.59,0.998,18.6,1.04,61.3,1.21,0.9690000000000001,0.9790000000000001
9.3,27.0,72800.0,3560.0,9750.0,645.0,645.0,1070.0,288.0,775.0,4.53,0.998,22.7,1.05,88.7,1.76,0.985,0.986
2.09,6.0,6590.0,1390.0,6780.0,30.1,30.1,593.0,288.0,570.0,1.33,0.998,7.16,1.02,2.75,0.245,0.9890000000000001,0.988
1.14,3.0,7090.0,1340.0,6700.0,7.27,7.27,657.0,288.0,576.0,1.32,0.998,7.14,1.02,20.7,0.325,0.961,0.992
6.18,18.0,29800.0,2310.0,8820.0,246.0,246.0,785.0,288.0,671.0,2.51,0.998,13.3,1.03,34.9,0.691,0.966,0.981
5.14,15.0,21600.0,1920.0,8470.0,175.0,175.0,692.0,288.0,632.0,2.09,0.998,11.1,1.03,24.4,0.483,0.995,0.991
9.3,27.0,72800.0,3560.0,9750.0,645.0,645.0,1050.0,288.0,771.0,4.52,0.998,22.5,1.05,87.0,1.72,0.991,0.998
6.18,18.0,29800.0,2310.0,8840.0,246.0,246.0,767.0,288.0,668.0,2.5,0.998,13.0,1.03,33.7,0.6659999999999999,0.9620000000000001,1.0
9.3,27.0,72800.0,3560.0,9770.0,645.0,645.0,1090.0,288.0,782.0,4.5,0.998,22.6,1.05,90.3,1.79,0.9640000000000001,0.986
6.18,18.0,29800.0,2310.0,8810.0,246.0,246.0,758.0,288.0,662.0,2.51,0.998,13.2,1.03,33.3,0.659,0.9890000000000001,0.995
1.14,3.0,3810.0,1420.0,6710.0,11.4,11.4,543.0,288.0,562.0,1.24,0.998,6.62,1.02,0.0,0.17800000000000002,0.976,0.9940000000000001
8.21,24.0,51000.0,3090.0,9300.0,438.0,438.0,899.0,288.0,724.0,3.59,0.998,18.3,1.04,58.5,1.16,0.9940000000000001,0.998
1.14,3.0,3490.0,1410.0,6680.0,10.8,10.8,522.0,288.0,555.0,1.23,0.998,6.53,1.02,0.0,0.159,0.998,0.9990000000000001
2.09,6.0,4620.0,1340.0,6760.0,22.3,22.3,542.0,288.0,559.0,1.25,0.998,6.71,1.02,22.3,0.2,0.9990000000000001,0.998
3.14,9.0,8380.0,1390.0,7080.0,60.3,60.3,578.0,288.0,578.0,1.39,0.998,7.47,1.02,12.0,0.237,0.983,0.991
7.15,21.0,39000.0,2680.0,9140.0,332.0,332.0,844.0,288.0,698.0,2.96,0.998,15.5,1.04,45.0,0.892,0.951,0.985
9.3,27.0,72800.0,3560.0,9760.0,645.0,645.0,1100.0,288.0,784.0,4.51,0.998,22.9,1.05,91.3,1.81,0.9640000000000001,0.976
5.14,15.0,21600.0,1920.0,8470.0,175.0,175.0,712.0,288.0,638.0,2.09,0.998,11.2,1.03,25.5,0.504,0.9790000000000001,0.9790000000000001
6.18,18.0,29800.0,2310.0,8840.0,246.0,246.0,784.0,288.0,672.0,2.5,0.998,13.2,1.03,34.8,0.688,0.955,0.987
7.15,21.0,39000.0,2680.0,9140.0,332.0,332.0,847.0,288.0,698.0,2.96,0.998,15.6,1.04,45.3,0.8959999999999999,0.951,0.982
3.14,9.0,8370.0,1390.0,7040.0,60.3,60.3,573.0,288.0,575.0,1.39,0.998,7.49,1.02,11.8,0.23399999999999999,0.9990000000000001,0.9890000000000001
8.21,24.0,51000.0,3090.0,9320.0,438.0,438.0,939.0,288.0,738.0,3.58,0.998,18.5,1.04,61.4,1.22,0.9590000000000001,0.982
5.14,15.0,21600.0,1920.0,8500.0,175.0,175.0,711.0,288.0,640.0,2.08,0.998,11.1,1.03,25.3,0.501,0.9620000000000001,0.9890000000000001
1.14,3.0,2050.0,1320.0,6630.0,5.61,5.61,524.0,288.0,554.0,1.16,0.998,6.27,1.02,28.9,0.174,0.9740000000000001,0.987
1.14,3.0,1080.0,1350.0,6630.0,7.32,7.32,475.0,288.0,547.0,1.13,0.998,6.07,1.02,12.3,0.106,0.9840000000000001,0.986
4.16,12.0,14700.0,1550.0,7730.0,114.0,114.0,632.0,288.0,603.0,1.66,0.998,8.92,1.02,16.8,0.33299999999999996,0.988,0.9890000000000001
8.21,24.0,51000.0,3090.0,9310.0,438.0,438.0,908.0,288.0,727.0,3.59,0.998,18.4,1.04,59.2,1.17,0.986,0.9940000000000001
4.16,12.0,14700.0,1550.0,7730.0,114.0,114.0,623.0,288.0,601.0,1.66,0.998,8.87,1.02,16.4,0.325,0.997,0.995
