0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
3,64.17263953,78.70759272,56.67733631,71.66437182,0.9947725540000001,0.43353019,65.9248414,66.04828499999999,27.57010927,26.23295564,666.9333333,651.14,662.7485161000001,649.7341997000001,1.0923415859999999,0.6779140509999999,182.8,459.7,74.66499998,42.4545451,147.0,178.35,142.9395477,174.4700136,1.069641531,0.537569483,80,142.25,36.17549815,34.06358026,5531.0,7233.65,4975.465098,6642.264914,1.0014302959999999,0.420212119,5870.0,6161.35,2400.926627,2373.330809,84.03333333,80.525,77.44284096,77.55645811,1.0248129240000001,0.601927306,76.5,59.675,31.33265957,19.60247115,23.1,23.83,20.89209044,22.49568422,1.0133106109999999,0.5406502910000001,21.1,18.51,9.002592219,6.6536531320000005,116.33333329999999,90.5,91.31405398,72.84780238,0.85774124,0.8130238390000001,181.0,44.0,83.94574968,72.26167726,4.0,4.55,3.9148676410000003,4.46431421,1.077556327,0.563874169,2,3.55,0.8164965809999999,0.804673847,19.7
5,90.30468,85.92509,70.97001973,64.31362755,1.44015738,1.261005254,128.2426,43.60001,48.23880427,51.65665062,735.74,782.64925,688.0195406,728.2454326000001,1.536196189,1.373357295,781.6,291.81825,299.4298355,317.931816,160.6,151.165,142.1734364,130.9658621,1.519040806,1.392134513,171,55.98,61.62661763,64.89578395,5058.0858,5274.73975,1095.658066,802.9330795,1.310961896,1.088234242,8958.571,2312.94275,3260.679783,3491.829033,74.38600000000001,86.740575,49.45752024,66.39425261,1.3510117430000002,1.218491934,135.97,34.955675,49.72527711,46.96038454,6.7844,6.86475,3.905413823,3.462282717,1.363359428,1.170504419,12.878,3.2195,4.151598902,4.5855428730000005,92.605316,109.94664499999999,9.30047059,7.785076182999999,0.532343723,0.384081457,399.97342000000003,99.99335500000001,154.1144237,167.75230380000002,2.6,2.465,2.491461879,2.395850065,1.56495725,1.462633915,2,0.785,0.8,0.619495763,20.0
4,64.0178125,42.28419487,53.04950984,31.51517792,1.253352808,1.344811613,72.90645,7.452904762,29.50622058,30.77241775,805.625,1025.17326,758.221295,965.1548767999999,1.322091628,0.868033306,764.1,690.8289377,301.35038060000005,330.51032430000004,156.0,106.3882784,134.07484509999998,85.23339448,1.270690368,1.351188445,171,16.55677656,68.72044819,70.09650184,4015.85725,2682.99867,622.9446286,52.97290176,0.9787130479999999,0.764921196,8958.571,1968.4299010000002,3266.835175,3595.052789,75.0075,109.44945049999998,43.15954966,78.11372114,1.038426892,0.694829707,135.97,78.90586081,57.41866133,51.36060613,8.1805,5.0108644689999995,4.035568999,1.227366551,1.1120981970000001,1.048614014,12.878,2.754703297,4.948155288,5.615470594,113.00664499999999,94.30061077,8.918318606,1.012323817,0.430245101,0.28227143,399.97342000000003,87.89719143,166.1565478,162.7049161,2.25,2.073260073,2.213363839,2.06029996,1.3689223609999999,1.175804582,1,0.9010989009999999,0.433012702,0.260562919,70.0
4,104.3656,75.34845,72.74686486,44.63397013,1.129462665,1.199587696,184.5906,26.3885,70.39249621,68.55350459,891.65,1001.05,838.584885,930.6303224,1.328084582,1.018630731,810.6,563.425,301.5128397,344.99839130000004,154.25,126.75,131.72902209999998,97.88051891,1.2601752640000001,1.240279952,205,45.125,73.15522879,85.85998777,6501.35725,3689.9645,883.1172780999999,94.25614343,0.9778615959999999,1.062649051,13532.571000000002,1691.0355,5164.791227000001,4732.3918380000005,69.8375,90.2875,25.08496201,45.29010822,0.894571102,0.632625265,141.0,71.0625,62.07678083,62.11481682,5.903,4.03475,2.701701941,1.21223643,0.9637197820000001,1.000423939,12.878,1.889,5.037900059,4.674633348,106.581645,55.55079,6.313081433,0.925204795,0.27071761699999997,0.37468040700000005,399.97342000000003,49.986709999999995,169.52455759999998,130.398318,2.0,2.0,2.0,2.0,1.386294361,1.213007566,0,0.75,0.0,0.0,87.0
4,79.86415,74.35314,78.01968873,72.93248012,1.363891709,1.313922468,45.225,19.861639999999998,16.6672557,14.473272199999998,741.15,787.04,727.4849674,771.8653142999999,1.36797162,1.202743416,397.2,307.45,141.6342561,149.29322290000002,166.75,154.0,162.2644536,149.2210677,1.35995895,1.3293368909999999,105,29.0,37.93003427,39.29122039,7150.25,6416.0,6188.879265,5824.486139,1.259097323,1.258024341,9740.0,1836.2,3543.5823950000004,2690.611157,51.5075,48.54600000000001,30.95283751,31.25988192,1.03103399,0.941355353,96.27,30.494,40.66472879999999,36.40673103,18.8,19.39,16.74347089,17.40070896,1.284320709,1.123164155,19.7,9.48,8.192374503,8.180764023,71.0,62.7,63.82070488,58.29185321,1.283749865,1.293438721,85.0,16.7,32.41141774,25.02019185,4.0,3.9,3.6628415010000004,3.637018435,1.305096372,1.20239752,4,1.6,1.58113883,1.374772708,13.5
3,85.36113333,84.833986,52.80121306,61.19043078,0.702056742,0.740867356,176.2176,52.926363,76.67036874,68.96241624,946.3333332999998,809.8981,908.4906784,784.6915922000001,1.057765866,1.055207131,655.3,193.0854,273.1847523,222.88469759999998,134.66666669999998,159.22799999999998,114.99407659999999,147.67797919999998,0.97528848,0.788060495,132,94.12799999999999,61.30434097,44.91160224,9022.809667,9057.431059999999,525.7181376,2316.276511,0.45086234399999997,0.597981361,22558.571,6474.51994,9747.364912000001,8698.965637000001,101.3666667,68.9318,58.26065552,30.03746266,0.806326891,0.842542043,143.4,38.5532,65.36998972,69.37777619,14.974,18.20818,4.76126817,11.04973869,0.7075639420000001,0.688474134,25.778000000000002,10.68402,10.84861367,7.928016829,57.34219333,55.65972120000001,4.4431363280000005,14.89992506,0.38383978700000004,0.5356844620000001,149.97342,43.046278799999996,66.13022329,60.30611524,4.0,4.294,3.634241186,4.078063493999999,1.011404265,0.87955339,4,2.012,1.6329931619999998,1.273406455,5.5
3,65.50859333,72.35804,50.68944015,58.9792853,0.918525893,0.806306744,76.90698,42.453340000000004,35.07474516,32.6101682,841.9,797.325,782.0937964,750.6210254,1.022991132,1.0330786220000001,764.1,194.55,336.457397,301.4356928,155.0,165.75,127.6782283,142.48000880000004,0.952572396,0.8637970340000001,171,87.0,76.14459928,68.52143825,3733.809667,4942.85725,318.16783030000005,724.8320783,0.546238773,0.392839082,8568.571,4284.64275,3584.122308,3744.307375,78.87666667,81.0575,43.35881296,51.69327702,0.772355882,0.772571207,135.97,42.1675,55.851187,48.51581617,11.674000000000001,15.4555,3.6240366839999996,5.9762414779999995,0.5741200129999999,0.40855233799999996,26.578000000000003,13.3445,11.15709723,11.67303905,29.67552667,35.756645,3.6898235089999996,7.216932364,0.672705047,0.558178374,53.97342,26.993354999999998,22.35389644,22.03888643,3.0,3.5,2.714417617,3.16227766,0.99502699,0.79631164,3,2.0,1.4142135619999998,1.5,11.5
4,160.55875,129.5070211,156.7212146,127.16663799999999,1.362927836,0.9455424809999999,80.266,80.78661486,34.294168299999995,27.09800134,708.575,599.7428571,690.3383054999999,591.6034582999999,1.3606814619999998,0.898590366,328.0,393.1148,159.6504835,109.7302909,174.5,163.5525714,174.1347812,163.130494,1.3842447469999999,0.8747689129999999,29,110.316,11.05667219,12.02242342,14502.25,9392.88,12402.557270000001,8475.962139,1.245270316,0.9854641,15871.0,5086.6,7516.214153,5360.490511999999,110.3,51.19845714,83.82533499,41.34913962,1.157405218,1.101720506,176.4,20.4144,72.34386636,43.15878567,13.69,6.790857142999999,9.826433247999999,4.718162917,1.120313897,1.029435707,22.74,3.425142857,9.581403864,7.786745283999999,78.5,81.07485714,55.67228366,66.77419348,1.1571210379999999,0.687544422,139.0,58.12514286,49.33811914,36.76348494,4.75,3.571428571,4.559014114,3.4512302210000003,1.3474848769999999,0.9855253829999999,3,2.1051428569999997,1.299038106,1.049781318,0.429
6,110.79006670000001,54.7510125,78.41975593,35.63460709,1.5341477,1.676546114,191.2006,13.280875,75.58723525,54.87158448,811.8666667,990.1475,770.0240561,925.7754373,1.7378666930000002,1.113644722,810.6,643.14,273.2329145,338.59364139999997,160.83333330000002,117.43125,144.2142095,93.53022817,1.707080191,1.6088198219999998,205,28.7375,61.54515054,75.7210854,6482.5715,3117.952,1484.236292,82.66137171,1.4107268240000002,1.2823128670000001,13532.571000000002,1679.2855,5076.5237210000005,4194.796708,53.30333333,96.898125,19.56475018,53.18451743,1.201034387,0.709539825,141.0,71.184375,56.61312765,59.29844314,6.153666667,4.824375,3.5982196,1.381810089,1.5052200219999998,1.244814598,12.878,2.3668125,4.269703412,5.167148063,110.22109669999999,103.28266500000001,14.93977078,1.6362983469999999,0.9747635029999999,0.712257081,399.97342000000003,74.98671,146.4728358,156.20235,2.333333333,2.0375,2.2449240969999997,2.026162663,1.7478680969999998,1.43240498,2,0.925,0.745355992,0.27128168,130.0
3,39.641259999999996,52.95754,25.00248805,34.71353214,0.676349493,0.45728205,80.89568,43.450515,37.67294131,39.95507251,1050.266667,953.6,1003.2359949999999,904.7506913999999,1.055548984,1.092865095,737.9,78.95,302.2865565,310.7510338,107.0,129.75,90.56825635,110.1281396,0.929662393,0.7109132709999999,142,85.0,64.50322989,68.36071606,3610.417,4850.31275,289.36690350000003,675.0436374,0.513305445,0.360546,8568.749,4284.68725,3626.1627479999997,3804.446953,83.83333333,84.775,48.72943195,56.42473631,0.7793119490000001,0.79117279,146.9,41.675,60.0307884,52.01376621,44.05333333,39.74,10.04327909,12.83631444,0.5224272560000001,0.6542774579999999,104.64,26.16,44.42702281,39.19355559,64.67527667,62.006457499999996,5.80161271,10.1335121,0.592631124,0.685787044,139.97417,34.9935425,57.64062928,50.13182019,4.0,4.25,3.9148676410000003,4.16179145,1.077556327,0.9586918590000001,2,1.75,0.8164965809999999,0.829156198,17.9
5,82.84008,87.03548571,61.5019532,70.49364379,1.372982599,1.203720516,141.2506,37.80492857,55.08937131,47.82210485,748.84,735.1571428999999,703.3744422999999,698.7127712,1.54143581,1.343294046,810.6,298.23571430000004,292.719023,257.1214991,174.6,173.1785714,151.4179919,154.32498280000002,1.503381118,1.268290254,205,65.42857143,73.26281458,69.26865585,4384.4858,5744.954143,887.4261518999999,1821.746113,1.214741045,0.9012299640000001,8958.571,3839.795857,3501.754543,3419.9726619999997,66.64399999999999,81.81321429,35.01193754,55.29702822,1.213787166,0.988399435,138.63,51.2475,55.46363803,52.16841204,7.9724,9.308142857,4.567035901000001,6.079772505,1.393899351,1.029977224,12.878,5.582571429,4.261339583,4.3031802169999995,125.80531599999999,184.8966543,13.33097859,27.70203735,0.8250843959999999,0.327900646,399.97342000000003,171.4247743,155.7627125,189.5224605,2.2,2.107142857,2.168943542,2.0888002759999997,1.594166699,1.3922567769999998,1,0.7857142859999999,0.4,0.309294787,80.0
6,91.70659167,59.82571077,68.31849212,36.84013222,1.5517494859999998,1.5424130919999999,188.3839,19.27747692,63.21288856,60.099239100000005,725.7166667,990.4153846,686.8573547999999,918.9215896,1.7305866890000001,1.004713282,810.6,688.1184615,272.2399396,355.11807539999995,168.0,114.55384620000001,149.7954625,89.82248232,1.704681889,1.6200719959999998,205,32.4,64.43342818,78.69005035,5057.238167,3039.907923,1243.177667,64.54911662,1.4114951969999998,1.257175023,11848.571000000002,1377.692077,4122.530347,4066.120865,55.58666667,100.28169229999999,29.48949747,68.66913459,1.318875832,0.726402058,138.63,76.55215385,54.45544713,56.47606953,7.577000000000001,4.433692308,4.603142062,1.208686845,1.571277597,1.418282136,12.878,1.895846154,4.315192348,5.033723127,113.50443,77.61431231,17.62060045,1.04012376,1.042961075,0.732240384,399.97342000000003,61.52414923,144.5853075,143.7326165,2.333333333,2.1076923080000003,2.289428485,2.0892656769999998,1.772139388,1.421106294,1,0.984615385,0.471404521,0.30999141,95.8
4,74.7668405,73.61934268,64.95092001,66.44799635,1.252351191,1.248312423,106.35323799999999,23.12907332,39.33721927,34.54208054,804.75,791.72,777.2554313999999,770.5122782999999,1.354248855,1.300560342,508.7,203.14,197.52765,173.504846,155.25,156.36,144.9085503,148.4023764,1.315423652,1.260457489,155,48.68,60.28007548,53.02141454,4733.5,5595.84,4121.488522,5024.707536999999,1.264339012,1.077018273,6051.0,2894.38,2281.323355,2223.3822649999997,46.1625,40.79,35.17956917,30.65771975,1.158558489,1.186245523,64.05,17.58,29.94635568,29.68825357,12.535,14.4116,6.651310222,9.648939165,1.031412371,0.989841399,27.06,7.1124,9.920114667,8.990802491,36.809,48.23304,11.38139251,23.12305537,0.968065319,0.8291120999999999,78.764,31.566959999999998,30.18876352,29.74527945,3.75,3.6,3.499635512,3.39345819,1.322949511,1.296580885,3,0.9,1.299038106,1.2,30.0
2,16.9612693,26.78113321,13.68498664,26.61768399,0.506731583,0.018023353,20.0405386,26.64231321,10.0202693,1.994008414,548.55,576.627,547.8013143,576.5968392000001,0.691782646,0.051430431,57.3,566.229,28.65,5.701278015,142.5,118.49,140.378061,118.41053729999999,0.678293558,0.074062993,49,115.15,24.5,4.875438442,1617.5,2678.35,1201.873537,2656.645854,0.448482275,0.014411672,2165.0,2667.65,1082.5,215.4147801,52.55,44.17100000000001,51.84978303,44.14469919,0.679852155,0.07295009400000001,17.1,42.949,8.55,1.7014285169999999,6.85,10.623,5.66568619,10.5647969,0.5256115339999999,0.01939612,7.7,10.562999999999999,3.85,0.766140327,160.0,233.5,141.33294030000002,232.62231469999998,0.578858644,0.024076217999999996,150.0,231.8,75.0,14.92481156,2.0,2.98,1.732050808,2.967222013,0.562335145,0.022467831,2,2.96,1.0,0.198997487,1.07
3,161.3022667,141.2668,158.0910634,138.06862990000002,1.079578183,0.986507908,71.52,53.64216552,30.75513186,31.40091423,680.3333332999999,704.3655172,667.8215058,698.2146343999999,1.0807384420000001,0.848678873,306.8,393.2344828,126.79109679999999,88.41772437,182.33333330000002,163.2068966,179.8870176,161.21632319999998,1.085381259,0.96615285,72,65.06896552,29.45429605,26.73158962,13247.0,10820.482759999999,11756.84917,9618.478116,0.9781769229999999,0.9837658020000001,15280.0,3431.931034,6686.814239,6071.73513,89.3,100.6482759,84.47913634,97.91052156,1.049335845,0.76514381,57.3,64.17931034,26.73312552,19.66506829,20.0,14.03448276,16.83814086,11.15332259,0.959712756,1.054486515,24.0,3.379310345,9.899494937,10.03608235,56.66666667,64.10344828,45.34937917,58.044249,0.9322111940000001,0.7319276490000001,71.0,41.68965517,29.89239963,20.81170895,4.333333333,4.2758620689999995,4.1601676460000006,4.180803312,1.057905425,0.8851098279999999,3,2.206896552,1.247219129,0.943089264,1.8
5,72.32465,51.06795,58.63710174,34.83127327,1.44461203,1.3771523540000001,121.3276,19.8385,40.05351182,44.15777414,787.02,1003.948462,745.0910123,937.9649398,1.551741321,0.9472121579999999,810.6,689.5361538,279.1810982,342.15668910000005,162.8,114.79230770000001,142.2453388,89.83665663,1.5044598630000001,1.439274089,205,35.32307692,69.42449136,79.35011959,4963.4858,2927.400231,1096.147284,66.14465566,1.318041665,1.026103667,8958.571,1860.153615,3206.849096,3601.212869,65.23,106.79923079999999,42.65503213,82.74718159,1.253393884,0.767621002,127.05,76.33384615,54.60631465,51.30104212,9.3044,5.266461538,5.160593357,1.338526787,1.390197361,1.235014015,13.578,2.6012307690000003,4.9638692010000005,5.671934721,102.805316,88.99123538,12.07793525,1.056018318,0.713636562,0.315249082,399.97342000000003,83.06261077,151.0028713,159.77305669999998,2.4,2.1,2.352158045,2.082759488,1.589026915,1.299577295,1,1.007692308,0.489897949,0.3,50.8
5,85.85668000000001,59.349340000000005,66.93345749999999,36.49991544,1.4239064330000002,1.026051584,128.2426,37.9343,49.29507041,55.86444969,807.1,1009.2722859999999,760.4887035,936.0511822999999,1.5487381530000002,0.795950898,781.6,747.7548571000001,288.7484926,357.2141114,145.2,106.54142859999999,130.3728942,85.02653802,1.52628307,1.151985157,158,54.03714286,54.29327767,70.10868907,5960.0858,3271.595143,1337.899628,56.39802447,1.3799178,0.860348555,8958.571,1851.826286,3083.2096690000003,3824.597418,73.38,112.9331429,36.85258469,102.65425,1.306512988,0.8197930959999999,141.0,81.42428571,51.11924882,40.25059274,6.6544,3.9761428569999997,3.8397816560000004,1.062235564,1.3611441990000002,0.953208003,12.878,1.855428571,4.121567352,4.729593789,109.60531599999999,61.08661714,11.89946851,0.65687124,0.749057057,0.324246786,399.97342000000003,55.98481143,151.48820039999998,137.0712949,2.6,2.307142857,2.491461879,2.259534842,1.56495725,1.1081843470000001,2,1.137142857,0.8,0.505631551,13.0
4,76.4445625,81.45675,59.35667247,68.22961748,1.199540745,1.108189293,121.3276,36.95065714,43.82335412,40.61229287,794.0,738.3571429,741.6293489,702.4241965,1.315004308,1.282438988,810.6,231.37142859999997,311.7434923,255.4652275,164.5,171.5714286,139.0005138,153.2559871,1.256700567,1.1668323729999999,205,65.42857143,77.52580216,67.91140687,4235.85725,5481.918429,669.5565878,1780.077447,1.015407123,0.810984912,8958.571,3839.795857,3194.938946,3275.968307,77.2375,80.6,53.52796465,56.43592939,1.105182174,0.9533713840000001,127.05,46.97142857,54.83075523,52.65029507,8.1805,9.560285713999999,4.035568999,6.2296626129999995,1.1120981970000001,0.975148334,12.878,5.582571429,4.948155288,4.359650108,108.75664499999999,179.00379709999999,7.55238461,26.57863649,0.336261916,0.20196612600000002,399.97342000000003,171.4247743,168.30104680000002,191.47565490000002,2.25,2.142857143,2.213363839,2.119268045,1.3689223609999999,1.309525835,1,0.571428571,0.433012702,0.349927106,63.1
4,76.5177175,56.80881707,59.31009613,35.77343242,1.1972730329999999,0.9818797840000001,122.90607,34.83315993,44.28945853,52.53320698,787.05,1011.5407140000001,734.2196242,940.2943443,1.3130080240000002,0.7868652340000001,772.0,738.5785714,314.5059658,353.8198315,151.75,104.3714286,131.3021966,84.11083470000001,1.275273991,1.160059751,171,46.84285714,65.57962717,67.1114577,4434.35725,2961.473714,674.4847513999999,53.42701749,0.99598278,0.769628332,8958.571,1623.483429,3402.856196,3581.8489210000002,79.6075,111.77921429999999,48.47726468,98.41196213,1.096671769,0.777657156,135.97,81.28864286,54.37309692,42.55789235,6.9055,3.834714286,3.479474849,1.039211192,1.088575342,0.964031049,12.878,1.744571429,4.599064117,4.658301352,112.00664499999999,61.343759999999996,8.339818346,0.6294410229999999,0.403693221,0.283412117,399.97342000000003,57.12766857,166.7423511,138.437714,2.25,2.264285714,2.213363839,2.2262216390000003,1.3689223609999999,1.048834273,1,1.1,0.433012702,0.440952124,23.0
4,149.2849125,139.0851828,147.2999124,136.4893128,1.3725660780000002,0.873045084,68.47,82.13006471,25.14821312,28.77795962,677.8,812.2120587999999,661.2616780000001,808.1911107000001,1.3619913680000002,0.726421242,306.7,574.1426471,148.8366386,71.08082642,192.75,150.8558824,188.10350400000002,148.354859,1.36293653,0.929440795,114,88.42941176,41.07538801,29.64664142,10734.25,10442.97059,9160.53117,8923.373318,1.212257248,0.854027222,15950.0,5129.735294,6846.369781999999,6738.155809000001,78.825,102.2529412,73.93385523,101.067782,1.324881796,0.704934145,56.1,72.54264706,27.34422928,12.74658513,16.175,21.61117647,13.15175893,20.62158506,1.195789622,0.738788214,24.1,13.71794118,10.00734106,5.99126755,35.25,38.28235294,26.06337736,31.56707053,1.074176438,0.797302817,74.0,20.05,30.13614939,27.11288461,4.5,5.15,4.355877175,5.112026482,1.354885053,0.770625672,3,3.45,1.118033989,0.592477351,1.01
7,96.82284214,51.68937099,70.79216474,35.12637162,1.67824884,1.708415223,191.2006,13.44202972,71.84550972,50.57013165,751.2428571,983.3151429,720.7830857000001,922.039623,1.9002338090000002,1.085127314,764.1,655.467,242.16848240000002,335.69971539999995,152.5714286,111.29571429999999,140.48196399999998,90.78526023,1.882987486,1.6133369969999998,171,31.06857143,49.47685503,67.30223714,6461.632714,3235.271643,1805.005138,85.34509839,1.619719093,1.226891221,11848.571000000002,1906.4855,4560.078644,4183.564576,56.47142857,100.1204286,29.89271195,60.70490737,1.5147513209999999,0.749722625,138.63,71.15685714,51.31946454,57.14402935,7.861714286000001,4.995785714,4.864799806000001,1.4281071859999999,1.7016963930000002,1.2496276020000001,15.978,2.7652857139999996,5.053682157,5.269246282,116.5752257,107.4775757,27.52905282,1.855545536,1.383956316,0.7211201290000001,399.97342000000003,85.12956714,130.6235146,160.22316909999998,2.714285714,2.11,2.583416684,2.082092805,1.895419548,1.479525635,2,0.9942857140000001,0.8806305720000001,0.414952665,65.0
6,112.13362,62.27479738,86.29430043,39.72207233,1.609460594,1.70987773,184.5906,12.13901695,62.71429784,58.322585600000004,787.8666667,1001.999058,742.4520512999999,939.9252789999999,1.730217509,1.132829672,773.0,640.6215,285.6204688,332.4827133,165.66666669999998,115.47108329999999,148.8977969,92.97134599,1.7129223619999998,1.649690675,178,30.2285,59.38480913,71.22179557,6768.238167,3676.0726670000004,1730.02827,93.88390088,1.5056433,1.395491165,13532.571000000002,1492.618833,4427.341504,4573.525850999999,62.23833333,96.73833333,27.619055600000003,52.06202227,1.3717555609999998,0.7765393209999999,141.0,71.125,52.89925974,58.47338438,7.685333332999999,4.5959583330000005,4.132633499,1.303726345,1.45770511,1.348583789,16.778,2.072333333,5.856154787,5.320554153,78.38776333,74.26037333,9.033976616,1.178113343,0.605729431,0.41190311700000004,399.97342000000003,66.65337667,144.22380880000003,146.2046547,2.5,2.1389166669999997,2.40187391,2.102077766,1.7489707509999999,1.49538278,2,0.91675,0.763762616,0.480401387,72.0
4,76.5177175,56.80881707,59.31009613,35.77343242,1.1972730329999999,0.9818797840000001,122.90607,34.83315993,44.28945853,52.53320698,787.05,1011.5407140000001,734.2196242,940.2943443,1.3130080240000002,0.7868652340000001,772.0,738.5785714,314.5059658,353.8198315,151.75,104.3714286,131.3021966,84.11083470000001,1.275273991,1.160059751,171,46.84285714,65.57962717,67.1114577,4434.35725,2961.473714,674.4847513999999,53.42701749,0.99598278,0.769628332,8958.571,1623.483429,3402.856196,3581.8489210000002,79.6075,111.77921429999999,48.47726468,98.41196213,1.096671769,0.777657156,135.97,81.28864286,54.37309692,42.55789235,6.9055,3.834714286,3.479474849,1.039211192,1.088575342,0.964031049,12.878,1.744571429,4.599064117,4.658301352,112.00664499999999,61.343759999999996,8.339818346,0.6294410229999999,0.403693221,0.283412117,399.97342000000003,57.12766857,166.7423511,138.437714,2.25,2.264285714,2.213363839,2.2262216390000003,1.3689223609999999,1.048834273,1,1.1,0.433012702,0.440952124,37.9
3,106.88516670000001,68.15052667,93.95752681,63.68679543,0.975985917,0.961376039,127.5485,26.22643333,53.23600955,29.65468044,628.3333332999999,649.6383333,627.1650414,649.4156382,1.096779063,0.7551457220000001,84.5,408.4746667,37.77480054,16.4199177,195.0,182.7533333,194.22668090000002,182.02665090000002,1.0947317109999999,0.8083216,37,104.98666670000001,16.99019325,16.62625902,8643.666667,6538.29,8090.132857,6437.239797,1.0299133870000001,0.8676861090000001,7200.0,3496.566667,3303.6545760000004,1452.446201,32.06666667,47.15233333,14.93182394,42.14226631,0.7577278740000001,0.585178743,50.6,34.66833333,21.9591034,10.61329486,23.1,22.395,23.0266861,22.37090574,1.095423089,0.7656134990000001,4.5,14.095,1.849324201,1.044736809,25.66666667,28.33333333,25.40616545,28.06405404,1.0881387040000001,0.688394732,8.0,19.67,3.7712361660000004,3.7712361660000004,4.333333333,4.666666667,4.30886938,4.641588833999999,1.092830554,0.70866579,1,3.16,0.471404521,0.471404521,9.45
5,74.23165,51.48094257,60.51522055,35.113885499999995,1.453747136,1.3401154240000002,121.3276,20.65080495,39.44587456,44.24634609,816.36,1003.20031,771.8910221,937.3054491,1.552506364,0.9297723790000001,810.6,694.8882352999999,282.3952592,341.8118849,160.0,114.92260060000001,139.595299,90.0155196,1.501217585,1.387792397,205,37.84520124,69.92281459,79.29657981,4816.6858,2953.830393,1074.9034880000002,67.79446924,1.322213067,0.914648655,8958.571,1996.510164,3084.729342,3619.254124,62.09,107.86315790000002,26.18682439,82.83238897,1.130427572,0.760920446,141.0,76.30959752,57.64474304,50.57701869,8.0144,5.228037152,4.549684585,1.344628823,1.3846570530000002,1.109438216,12.878,2.851857585,4.4382146680000005,5.604939586,111.005316,94.39504129999999,13.13117315,1.109362404,0.785623847,0.271139299,399.97342000000003,89.14985034,150.6001991,164.1995146,2.2,2.0773993809999998,2.168943542,2.063760758,1.594166699,1.24259907,1,1.052631579,0.4,0.26722409399999997,53.0
4,117.8214625,105.45568329999999,115.2810406,104.8586687,1.3641881219999998,1.0642621840000002,68.34415,52.42375,25.10729506,11.17596519,680.325,732.544,675.3952247999999,728.1907701,1.378946821,1.020352361,209.3,398.779,83.03894794,78.25148857,189.75,173.855,186.5248168,172.2163651,1.369462218,1.07203206,88,83.335,34.63650531,24.37035033,7926.5,8974.145,7464.977793999999,8314.710217,1.328516688,0.873109499,7551.0,5971.995,2697.017102,3211.205709,61.65,62.677,55.69085658,56.80833938,1.28427767,1.002189424,77.7,27.3425,28.72738241,28.36725879,11.275,12.943,10.74434242,12.20603003,1.338644113,0.90567133,9.7,8.3,3.512388788,4.063736089,41.5,56.47,30.71098101,48.84440507,1.142673622,0.8513236259999999,60.0,35.445,27.61792896,22.91940444,3.5,3.75,3.464101615,3.722419436,1.376055285,1.0292215809999998,1,1.985,0.5,0.433012702,3.24
3,75.77766667,90.40331111,36.96446537,43.63116012,0.5257507220000001,0.399456176,181.40599999999998,77.31437778,82.5191322,87.17840721,801.8666667,814.8911111000001,800.0875497999999,813.2650316,1.096393725,1.049297138,130.8,202.6866667,53.41187966,51.08807133,137.33333330000002,139.15555559999999,131.43769070000002,132.4759415,1.057691718,1.003370575,93,45.06666667,38.35216929,40.9774765,8919.333333,10786.22222,4586.076816,5804.347205,0.540887022,0.43272155,20822.0,9139.111111,9649.910581,10068.35957,60.73333333,74.74888889,18.61530132,29.96405347,0.477225301,0.422120909,151.0,64.05555556,65.79799051,67.19494896,28.23333333,30.68888889,22.44678783,25.72133296,0.9074441659999999,0.858169284,41.3,15.84444444,16.93444878,15.78997181,112.33333329999999,108.48888889999999,86.53497422,82.70425733,0.916193613,0.894388541,133.0,53.73333333,60.47772776,60.64857687,3.666666667,4.044444444,3.301927249,3.6735962030000002,0.994923633,0.88719945,4,2.088888889,1.699673171,1.712120914,4.4
6,110.32061670000002,64.98616667,78.24106661,38.19547424,1.5356954859999998,1.6731939669999998,188.3839,15.6384,74.99341813,67.38374884,790.8166667,1012.273333,745.4868167999999,945.6587607999999,1.7309034669999999,1.094381873,810.6,661.06,284.50202939999997,341.0461776,161.16666669999998,113.4,144.5246856,89.71298194,1.707333894,1.695934408,205,23.33333333,61.51264549,76.07873115,6567.5715,3459.0288,1495.158598,69.51272069,1.408218385,1.432338057,13532.571000000002,1193.904533,5160.715157,4702.654348,50.65333333,95.78466667,17.7919077,52.85090818,1.138284462,0.649155747,141.0,75.9,57.69476916,60.27968501,6.058666667000001,3.933733333,3.52270398,1.117907664,1.495878434,1.413750993,12.878,1.628266667,4.305622939,4.728044719,112.05443000000001,72.70084267,15.63599653,0.9990749,1.00469685,0.8232571340000001,399.97342000000003,53.31915733,145.58601069999997,137.48980759999998,2.166666667,2.066666667,2.139826388,2.054799318,1.778233306,1.4494646230000001,1,0.933333333,0.372677996,0.249443826,35.0
