0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0.79,61.8,59.0,5.92,5.95,3.67,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2800
0.33,63.6,56.0,4.38,4.42,2.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,625
1.85,62.4,57.0,7.91,7.86,4.92,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14245
1.07,61.7,56.1,6.57,6.59,4.06,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5002
0.56,59.2,56.0,5.49,5.39,3.22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2496
0.4,60.8,59.0,4.81,4.76,2.91,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1323
0.54,60.8,56.0,5.28,5.34,3.23,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2356
1.73,61.0,59.0,7.75,7.68,4.71,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9165
0.31,61.7,55.0,4.36,4.39,2.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,424
0.71,61.2,56.0,5.76,5.86,3.54,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4007
0.34,63.3,56.0,4.45,4.39,2.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,689
1.01,63.1,54.0,6.39,6.35,4.02,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3818
0.3,60.9,55.0,4.34,4.38,2.66,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,550
0.31,61.4,61.0,4.39,4.34,2.68,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,523
0.31,61.6,57.0,4.34,4.36,2.68,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,789
1.06,61.8,55.0,6.59,6.51,4.05,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7788
0.34,62.7,59.0,4.42,4.45,2.78,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,626
0.7,63.2,57.0,5.62,5.68,3.57,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2401
0.31,61.0,55.0,4.39,4.43,2.69,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,625
1.05,59.7,58.0,6.6,6.66,3.96,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5019
0.53,61.1,56.0,5.28,5.24,3.21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1825
0.51,60.5,60.0,5.19,5.16,3.13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1882
0.9,62.3,57.0,6.18,6.21,3.86,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5160
0.4,61.7,55.0,4.73,4.76,2.93,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1053
1.03,62.4,57.0,6.52,6.47,4.05,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4764
0.75,61.5,54.0,5.88,5.82,3.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3314
1.21,62.1,58.0,6.78,6.84,4.23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6347
1.11,59.8,60.0,6.75,6.72,4.03,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9299
0.32,61.8,60.0,4.41,4.36,2.71,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1008
0.52,61.9,55.0,5.15,5.19,3.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2371
0.7,59.8,58.0,5.74,5.76,3.44,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2335
1.0,62.6,60.0,6.35,6.3,3.97,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5544
0.28,61.1,57.0,4.24,4.27,2.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,707
0.32,61.6,54.0,4.42,4.45,2.73,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,516
0.43,62.3,56.0,4.82,4.81,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1659
0.35,62.0,58.0,4.56,4.54,2.82,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1063
0.5,58.5,62.0,5.23,5.27,3.07,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2052
0.77,61.0,56.0,5.92,5.94,3.62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3827
1.6,61.6,60.0,7.55,7.49,4.63,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13942
0.43,61.0,57.0,4.85,4.88,2.97,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1827
0.72,61.6,55.0,5.76,5.8,3.56,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3133
0.53,61.9,55.0,5.2,5.21,3.22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2821
0.5,61.4,61.0,5.14,5.03,3.12,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1923
0.26,59.2,58.0,4.18,4.2,2.48,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,453
0.3,61.4,58.0,4.29,4.31,2.64,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,438
0.4,61.2,57.0,4.77,4.79,2.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1220
1.05,63.9,56.0,6.44,6.37,4.09,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3822
0.38,60.9,58.0,4.71,4.68,2.86,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,998
1.15,63.1,56.0,6.62,6.7,4.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5646
1.05,62.7,54.0,6.5,6.54,4.09,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4866
1.5,63.5,59.0,7.25,7.28,4.61,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9281
1.03,62.2,59.0,6.48,6.42,4.01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7211
1.31,62.4,57.0,6.96,6.88,4.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8227
1.01,59.2,56.0,6.63,6.59,3.91,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4751
1.12,61.6,58.0,6.69,6.63,4.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4654
0.32,60.8,55.0,4.42,4.49,2.71,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,702
0.7,60.0,57.0,5.74,5.8,3.46,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2335
0.72,59.7,61.0,5.78,5.84,3.47,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2620
2.01,60.9,56.0,8.14,8.18,4.97,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16319
2.3,62.6,57.0,8.4,8.35,5.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14215
0.34,59.3,59.0,4.55,4.59,2.71,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,687
1.57,62.8,56.0,7.42,7.36,4.64,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5170
0.7,65.3,54.0,5.58,5.54,3.63,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1974
1.29,63.2,57.0,6.89,6.96,4.38,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6760
1.03,62.3,56.0,6.43,6.45,4.01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7392
1.01,62.9,60.0,6.28,6.35,3.97,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5779
1.02,62.5,59.0,6.34,6.42,3.99,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7724
0.9,62.3,64.0,6.09,6.17,3.82,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3423
0.71,61.5,55.0,5.75,5.79,3.55,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3061
0.54,59.5,60.0,5.27,5.31,3.15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1083
0.46,56.5,61.0,5.11,5.05,2.87,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1157
0.3,62.3,59.0,4.3,4.27,2.67,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,776
0.4,62.4,54.0,4.73,4.75,2.96,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,951
0.74,62.3,56.0,5.76,5.79,3.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3226
1.13,61.7,57.0,6.59,6.7,4.13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4307
1.17,60.4,65.0,6.81,6.77,4.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5567
1.57,62.2,59.0,7.44,7.42,4.62,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9478
1.5,61.3,63.0,7.28,7.23,4.45,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8148
1.11,61.7,57.0,6.69,6.65,4.12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5395
2.08,60.2,60.0,8.28,8.32,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18128
0.4,61.6,57.0,4.77,4.71,2.92,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1050
0.51,61.1,56.0,5.16,5.18,3.16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1437
0.71,63.4,58.0,5.64,5.69,3.59,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3340
1.14,61.6,57.0,6.68,6.73,4.13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5146
0.72,61.5,59.0,5.73,5.78,3.54,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2148
1.0,63.2,60.0,6.27,6.33,3.98,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3991
1.71,60.6,58.0,7.79,7.75,4.71,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13666
1.45,62.4,57.0,7.16,7.23,4.49,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6316
0.83,62.3,58.0,5.97,6.01,3.73,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3171
0.28,61.0,59.0,4.23,4.29,2.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,487
0.31,61.9,55.0,4.37,4.36,2.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,749
0.9,63.2,54.0,6.1,6.08,3.85,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3382
1.0,61.9,59.0,6.34,6.38,3.94,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5505
0.9,61.9,62.0,6.14,6.18,3.81,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3422
1.36,60.1,56.0,7.23,7.18,4.38,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5103
0.54,61.5,55.0,5.24,5.3,3.23,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2289
0.8,59.4,55.0,6.06,6.02,3.59,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3226
0.33,60.9,56.0,4.5,4.46,2.73,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,743
0.55,61.4,55.0,5.28,5.24,3.23,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1901
0.93,61.9,57.0,6.25,6.31,3.89,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3452
0.53,61.7,56.0,5.15,5.23,3.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1631
1.06,61.4,56.0,6.55,6.6,4.04,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5459
1.3,63.3,57.0,6.98,6.96,4.41,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4106
0.52,64.3,61.0,5.01,4.97,3.21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1147
0.5,61.7,56.0,5.16,5.11,3.17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1623
0.9,62.7,58.0,6.06,6.15,3.83,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4661
1.02,61.8,57.0,6.49,6.43,3.99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4832
0.37,62.8,60.0,4.55,4.59,2.87,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,649
1.51,61.5,58.0,7.38,7.31,4.52,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8752
0.81,62.3,58.0,5.94,6.0,3.72,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4284
0.33,62.1,54.0,4.46,4.43,2.76,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,854
0.55,62.3,57.0,5.27,5.22,3.27,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1263
1.08,59.1,60.0,6.7,6.76,3.98,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5177
1.52,62.2,58.0,7.39,7.33,4.58,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8512
0.8,61.5,55.0,5.95,5.99,3.68,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4740
0.41,62.6,55.0,4.8,4.76,2.99,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,876
0.5,60.9,61.0,5.11,5.13,3.12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1838
1.09,60.9,55.0,6.72,6.69,4.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5428
0.41,61.9,57.0,4.76,4.81,2.96,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,899
0.39,61.4,55.0,4.7,4.74,2.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,919
1.0,60.4,58.0,6.47,6.44,3.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3858
1.0,63.9,56.0,6.18,6.37,4.01,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4499
1.22,59.6,56.0,7.05,7.02,4.19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5714
0.5,60.5,62.0,5.14,5.07,3.09,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1806
1.11,61.9,55.0,6.64,6.68,4.12,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9931
0.5,63.6,58.0,5.05,5.02,3.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1433
1.14,61.8,57.0,6.67,6.7,4.12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9090
0.31,62.4,58.0,4.34,4.28,2.69,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,698
1.01,62.8,58.0,6.37,6.3,3.98,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4751
0.25,63.3,59.0,3.99,4.04,2.54,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,526
2.2,62.0,57.0,8.38,8.34,5.18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18364
0.34,62.2,55.0,4.52,4.49,2.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1033
0.44,60.7,57.0,4.92,4.9,2.98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1334
0.81,60.8,59.0,5.99,5.95,3.63,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3213
0.7,59.2,60.0,5.77,5.79,3.42,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2453
0.7,63.7,59.0,5.59,5.53,3.54,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2335
0.4,62.3,54.0,4.75,4.76,2.96,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1043
0.26,61.2,57.0,4.13,4.16,2.53,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,545
1.01,61.3,56.0,6.53,6.45,3.98,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4438
0.61,63.0,58.0,5.43,5.4,3.41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1800
1.52,62.4,58.0,7.37,7.3,4.58,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13034
0.41,61.5,57.0,4.77,4.81,2.95,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,974
1.26,61.7,56.0,6.95,6.89,4.27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7424
0.4,63.0,57.0,4.66,4.7,2.95,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,720
1.02,53.0,63.0,6.84,6.77,3.66,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2856
0.32,62.4,55.0,4.38,4.34,2.72,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,756
0.31,61.5,55.0,4.39,4.42,2.71,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,547
0.71,64.9,54.0,5.63,5.53,3.62,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1435
0.46,63.4,68.0,4.88,4.8,3.07,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,911
1.71,62.3,59.0,7.57,7.53,4.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18791
1.0,63.6,54.0,6.33,6.37,4.04,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4467
1.0,60.3,59.0,6.46,6.41,3.88,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6037
0.34,60.9,57.0,4.53,4.56,2.77,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,723
0.71,61.1,57.0,5.75,5.8,3.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2332
0.38,61.3,59.0,4.62,4.68,2.85,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,513
1.41,61.6,56.0,7.19,7.22,4.44,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8275
1.13,61.7,54.0,6.74,6.71,4.15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5316
0.72,63.5,58.0,5.65,5.68,3.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1942
0.38,62.2,55.7,4.63,4.65,2.89,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,605
0.55,61.4,57.0,5.26,5.3,3.24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2026
0.5,61.0,58.0,5.08,5.15,3.12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1694
1.04,61.2,58.0,6.5,6.53,3.99,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7375
1.0,62.5,59.0,6.39,6.34,3.98,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5152
0.31,62.2,58.0,4.31,4.34,2.69,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,489
1.21,60.1,58.0,6.85,6.92,4.14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10283
0.79,61.1,57.0,5.98,5.93,3.64,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2898
0.78,59.8,57.0,5.98,6.02,3.59,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3385
1.7,61.3,59.0,7.69,7.59,4.68,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9330
1.5,64.2,56.0,7.26,7.2,4.64,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7291
0.31,58.9,61.0,4.46,4.43,2.62,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,586
0.51,61.0,58.0,5.13,5.1,3.12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1443
0.81,59.4,60.0,6.11,6.07,3.62,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2403
0.32,61.8,55.0,4.42,4.45,2.74,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,559
2.02,65.5,57.0,7.88,7.96,5.19,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15765
0.42,62.2,56.0,4.77,4.81,2.98,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1031
0.54,61.2,60.0,5.22,5.2,3.19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1013
0.71,63.0,54.0,5.69,5.64,3.57,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2443
0.3,61.1,61.0,4.32,4.36,2.65,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,622
0.92,62.4,60.0,6.25,6.21,3.89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4096
0.32,62.4,59.0,4.36,4.33,2.71,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,720
0.31,61.1,58.1,4.33,4.37,2.66,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,605
0.33,61.5,57.0,4.41,4.47,2.73,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,723
2.0,63.0,64.0,7.67,7.76,4.86,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17869
0.9,62.6,54.0,6.15,6.18,3.86,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3656
1.02,59.9,62.0,6.53,6.5,3.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4238
0.5,61.6,57.0,5.09,5.13,3.15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1923
0.27,60.0,62.0,4.21,4.22,2.53,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,583
0.31,63.8,56.0,4.33,4.29,2.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,470
0.66,61.2,57.0,5.63,5.58,3.43,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2732
0.43,62.1,55.0,4.85,4.81,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1422
0.53,61.6,54.0,5.2,5.25,3.22,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1743
0.4,62.9,56.0,4.67,4.71,2.95,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,959
0.7,62.7,58.0,5.65,5.67,3.55,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2843
1.2,62.9,55.0,6.75,6.79,4.26,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7079
0.91,62.8,59.0,6.14,6.19,3.87,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2956
1.14,63.5,56.0,6.62,6.58,4.19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4788
0.37,61.0,56.0,4.65,4.7,2.85,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,876
0.59,63.1,57.0,5.39,5.36,3.39,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2124
0.31,61.6,54.0,4.38,4.42,2.71,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,958
1.2,62.9,59.0,6.72,6.76,4.24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10891
0.51,63.5,56.0,5.1,5.07,3.23,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1793
0.32,62.3,56.0,4.4,4.37,2.73,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1080
1.2,64.9,59.0,6.61,6.54,4.27,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3011
0.38,62.4,54.3,4.6,4.65,2.89,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,899
0.35,61.5,58.0,4.55,4.53,2.79,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,772
0.51,63.1,56.0,5.1,5.13,3.23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,984
0.7,61.1,61.0,5.67,5.69,3.47,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3046
1.75,58.0,59.0,7.97,7.92,4.61,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8820
