0,1,2,3,4,5,6,7,8,9
9595.15,3263.83,0.34015,92.0761,1346099.5269999998,129.556,3645.44,86,35.6323,17.748
12560.1,4018.71,0.31995,133.563,1825226.14,172.863,4765.18,61,28.6661,17.485
10030.4,2589.14,0.25811999999999996,98.6888,1394588.6819999998,123.814,4211.27,42,33.8651,3.048
6001.6,1731.09,0.28843,55.7944,820445.0505,84.6195,2455.92,27,40.7241,12.67
4882.27,1290.6,0.26434,54.3694,642224.4361,77.0107,3182.12,23,41.1022,2.898
7269.61,2499.05,0.34376,59.2284,959008.6637,112.288,3040.29,32,37.1966,6.142
8387.19,2278.04,0.2716,91.7564,1178104.013,109.95700000000001,4083.76,125,34.6103,4.9510000000000005
11436.0,4311.49,0.37701,99.0354,1568299.26,180.188,4021.76,73,33.4339,16.497
6442.49,2075.88,0.32221,76.2119,859840.5218,101.833,2888.81,99,32.5329,1.7309999999999999
5246.86,2077.8,0.396,42.7829,714594.3359999999,78.5915,2125.13,37,42.8469,8.402999999999999
23061.7,8128.46,0.35246,265.462,3100797.6339999996,383.841,6275.97,317,19.3703,3.267
5883.5,2417.93,0.41096000000000005,56.5636,842333.7396,94.8413,2513.33,82,40.8234,14.995
7469.71,1382.79,0.18511,52.3439,1060555.061,72.6365,3295.05,32,38.917,6.772
16414.6,6460.81,0.3936,192.142,2300704.6040000003,311.828,5548.99,136,26.1474,6.642
9562.01,2901.37,0.30341999999999997,86.191,1367426.341,129.576,4056.84,3,33.5941,2.048
14560.9,6057.47,0.41600000000000004,202.77,2062066.8469999998,274.02,4514.16,146,29.1738,7.445
14014.9,4747.11,0.33871,199.354,1909176.648,246.32,4574.02,54,28.9498,2.373
9906.52,3392.53,0.34245,121.191,1397798.6830000002,161.734,4329.54,58,28.766,16.373
12092.5,3445.92,0.28496,153.173,1721685.43,184.921,4423.05,136,25.2699,8.142999999999999
13023.1,4445.07,0.34131999999999996,129.685,1856975.7580000001,171.737,5365.45,130,25.9547,16.865
6671.6,3161.39,0.47385,58.8176,919721.4535,102.169,2683.88,58,40.3961,11.058
9808.08,4127.77,0.42085,81.0731,1324854.179,150.725,5145.13,40,33.1685,18.66
22393.8,6487.52,0.2897,297.20599999999996,3111365.25,369.265,6126.28,91,17.3904,3.303
11739.8,3620.5,0.30839,147.362,1666698.8090000001,210.183,4491.41,152,34.7884,17.583
9378.53,4019.09,0.42854,64.9438,1300972.937,131.07399999999998,3572.73,68,35.4955,18.549
8809.5,2695.97,0.30601999999999996,104.44200000000001,1243926.231,112.81,4049.95,100,33.4924,3.4960000000000004
10007.8,2834.32,0.28321,122.93299999999999,1372181.108,139.637,4201.05,131,32.8763,2.392
12535.4,4675.02,0.37294,125.206,1759295.3569999998,198.702,4241.0,44,30.9333,2.3609999999999998
10115.3,2965.49,0.29316,96.7605,1357203.205,129.121,4727.4,52,31.8473,17.105999999999998
8639.19,2595.18,0.30039,96.1388,1218605.014,115.76,3568.67,93,36.6759,2.123
7025.93,2874.91,0.40918000000000004,69.8172,980299.5671,117.139,3390.59,76,37.027,15.503
19571.2,7143.76,0.36501,196.294,2660874.624,289.599,6710.89,196,21.1934,15.64
5231.6,2033.71,0.38873,35.9606,738370.4665,72.5476,2138.47,18,43.3108,13.062000000000001
12011.9,3260.83,0.27146,148.787,1615051.539,161.764,4515.74,59,30.965,2.346
8609.87,3008.38,0.34941,68.6968,1151564.7140000002,127.575,3496.09,83,37.2171,15.048
7516.9,1922.53,0.25576,76.2006,1020293.172,99.2669,3577.09,34,34.7623,6.437
13801.7,3345.9,0.24241999999999997,186.83900000000003,1891156.521,207.942,4584.55,174,29.0553,1.589
11999.2,3800.16,0.3167,139.851,1671846.895,168.173,4189.55,49,28.1887,3.141
5990.55,1574.34,0.2628,65.0403,758525.2415,88.1836,3102.63,18,39.4007,2.254
9400.36,2291.65,0.24378000000000002,85.3349,1330159.1770000001,117.54,4772.81,32,32.6751,5.154
9077.29,3302.23,0.36379,76.8086,1239755.562,136.79,4318.22,107,32.6447,15.508
10106.8,3767.46,0.37276,46.6442,1346385.8280000002,162.02700000000002,4141.19,58,35.2471,19.644000000000002
4214.24,557.34,0.13225,39.7192,573782.0462,45.3279,2214.94,32,42.508,12.872
9863.13,2511.84,0.25466,105.09299999999999,1373546.2040000001,148.351,4119.02,166,32.7756,1.6680000000000001
12250.5,4527.63,0.36958,122.29299999999999,1708813.811,205.797,5186.66,82,29.3066,4.0
12052.5,4195.91,0.34813,149.689,1684163.511,158.244,5181.11,37,27.7287,6.081
9904.64,3449.02,0.34822,99.5245,1324698.548,135.063,4146.2,113,35.9543,18.75
12709.2,4322.8,0.34013000000000004,106.219,1847431.104,173.685,4572.18,120,30.8139,18.141
6193.63,1298.38,0.20963,53.0897,854833.5279,80.8455,2831.8,17,46.5464,0.7070000000000001
6556.03,1478.72,0.22555,54.3752,861360.8508,80.4773,3313.58,45,37.9893,6.58
7957.48,2733.87,0.34355,82.4364,1063348.688,120.181,3175.43,85,38.973,8.462
6901.82,2390.01,0.34628000000000003,55.5198,958438.1505,102.118,3772.07,75,36.4289,1.422
11916.0,2804.63,0.23535999999999999,143.787,1652042.701,192.106,4147.9,66,32.2986,2.042
8143.74,2689.17,0.33021,68.3131,1144382.41,112.721,3558.39,72,38.6048,12.868
4374.82,900.43,0.20581999999999998,29.855,596671.846,47.9217,2079.16,44,44.0535,8.958
7863.06,2003.24,0.25476,84.5573,1101691.549,125.65,3129.74,4,36.9864,0.647
5712.24,1483.32,0.25966999999999996,46.9342,814464.4771,62.7283,2555.66,18,41.3697,2.863
16995.6,6481.49,0.38136,241.99400000000003,2294303.159,262.014,5417.77,139,24.0189,3.2680000000000002
5958.35,1246.14,0.20914000000000002,51.3013,818752.0775,80.358,2772.35,17,40.4863,1.3519999999999999
5317.1,1033.19,0.19430999999999998,47.0632,763558.3913,67.7691,2858.5,58,40.3916,0.935
10090.6,3951.67,0.39161,108.291,1423794.675,153.975,4278.57,98,32.505,6.897
15659.7,7792.84,0.49763,128.6,2160298.384,252.753,4530.14,67,30.8902,17.570999999999998
6907.49,2438.91,0.35308,40.2037,923624.0599,124.848,2628.26,32,42.9961,19.589000000000002
5647.87,1547.4,0.27397,68.5536,784942.7496,71.4794,2819.84,80,39.467,7.292999999999999
10434.7,3743.42,0.35874,117.76799999999999,1505711.073,184.985,4257.1,92,31.0604,20.042
17429.5,5536.58,0.31765,182.49200000000002,2432029.78,230.66099999999997,6306.04,124,25.406,18.079
13430.1,4714.91,0.35107,154.322,1896944.858,206.101,4927.28,73,28.0918,4.55
15048.1,5598.12,0.37201,191.263,2148460.857,272.606,5080.7,110,26.794,4.5
16688.6,4339.25,0.26000999999999996,184.362,2296020.624,219.247,4117.13,130,31.7841,2.5180000000000002
14512.4,4516.43,0.31121,172.02200000000002,2006272.1409999998,229.81900000000002,4805.78,115,28.434,4.696000000000001
9273.46,2275.47,0.24536999999999998,105.016,1306271.6979999999,156.06,3835.34,15,34.2317,0.534
19960.2,6210.23,0.31113,249.81900000000002,2762689.155,325.725,5494.5,78,23.369,3.5980000000000003
7693.78,1793.51,0.23310999999999998,75.6526,1064169.092,82.1966,3256.96,39,34.6204,15.565999999999999
5955.39,1503.78,0.2525,59.103,850423.7769,80.7812,3473.1,49,39.6143,13.272
9119.81,3279.53,0.3596,86.5984,1320335.663,136.381,3845.12,30,36.9101,2.9360000000000004
5151.85,1732.33,0.33625,48.2766,715073.0882,73.6707,2646.17,26,41.0921,4.67
12343.7,4191.11,0.33953,163.583,1707602.945,221.674,4858.24,156,28.5796,19.864
7089.45,1819.51,0.25665,61.3076,985490.0623,101.28399999999999,2956.35,94,38.6287,2.1390000000000002
7558.74,1708.0,0.22596,71.2303,1027713.391,93.3283,3822.64,81,33.7252,16.531
22373.9,5712.04,0.25529,155.56799999999998,2983669.82,321.678,5022.5,190,26.5549,16.864
7920.53,3655.11,0.46147,42.6618,1108391.054,123.381,4032.74,71,35.6014,14.3
6719.7,1420.85,0.21144000000000002,60.568999999999996,914352.4934,75.0777,3062.23,33,39.4291,2.951
7590.65,2370.23,0.31225,79.7482,1037124.6640000001,112.664,3325.12,41,38.466,18.497
5368.89,2443.31,0.45508000000000004,37.9041,751454.8048,81.9786,2135.23,38,44.2223,13.465
5035.01,1978.14,0.39287,44.9488,737302.1832,69.2833,2488.61,44,43.2212,11.706
16170.0,4107.71,0.25403000000000003,179.794,2249372.06,214.017,4223.03,145,31.2849,1.631
5129.01,1654.35,0.32254,34.4522,690993.5489,78.2385,2531.85,49,41.5738,11.780999999999999
8404.13,1848.65,0.21996,89.7506,1178095.227,124.571,3861.75,44,35.5025,4.406000000000001
8408.98,2369.12,0.28173000000000004,89.3125,1147646.577,110.84200000000001,3806.03,30,36.1592,14.163
7041.81,2425.81,0.34448,62.3732,968507.9368,96.9814,2875.5,47,39.6838,5.3389999999999995
8120.7,2136.86,0.26313000000000003,88.7036,1107579.515,128.347,3530.89,44,33.8348,4.285
8145.19,2584.26,0.31727,84.3246,1149251.121,136.173,3609.81,13,36.1355,1.911
10041.8,3383.32,0.33692,125.15299999999999,1414316.8369999998,135.764,3899.07,60,34.6846,3.6889999999999996
11068.1,3621.02,0.32715,92.9843,1582669.6819999998,146.002,4298.32,85,32.6269,7.5760000000000005
15358.1,4835.89,0.31487,182.428,2134674.28,262.998,4622.52,25,29.0657,3.0869999999999997
9327.8,3147.62,0.33744,96.9184,1308657.0729999999,132.917,3513.0,97,36.3068,10.085
8603.05,1392.3,0.16183,82.7532,1230750.9540000001,105.915,4056.19,101,35.0848,2.88
13120.6,4118.52,0.31389,110.979,1855327.155,157.16299999999998,5000.84,144,28.2977,19.269000000000002
17674.6,4973.83,0.28141,251.41400000000002,2406098.849,321.119,5716.51,325,21.2083,3.904
4279.02,1181.71,0.27616,45.0411,586335.2923,70.4937,2159.97,58,43.3883,4.4110000000000005
9932.36,4137.22,0.41653,90.3779,1371328.686,163.28,3914.59,59,37.7008,13.352
8057.66,2565.38,0.31837,69.1339,1110280.095,121.477,4146.88,63,34.4803,17.096
8118.64,2296.18,0.28281999999999996,88.8141,1120242.245,112.43799999999999,3116.87,21,37.6608,0.67
5793.09,1419.29,0.24499,53.2759,749112.1795,95.4382,3764.4,15,40.4925,1.649
8135.07,2361.14,0.29024,69.1183,1156328.029,96.9489,3089.97,16,38.6451,6.399
6346.61,1377.83,0.21709,69.9863,895429.8372,76.8567,2859.14,74,39.4901,6.893
10060.2,2886.43,0.28691,113.835,1431321.6909999999,151.255,4246.05,52,33.2393,3.912
7156.23,2373.62,0.33168000000000003,67.4284,961417.5065,98.8316,3122.11,18,40.1836,1.7180000000000002
12056.6,2613.62,0.21677,164.065,1694283.73,179.364,4599.22,45,30.0366,1.168
7850.19,2172.47,0.27674,56.3419,1071354.87,95.9153,3524.4,81,36.9604,2.343
8263.0,1958.07,0.23696,98.6422,1119571.084,120.39299999999999,3455.69,9,35.7695,1.4269999999999998
12674.6,5999.7,0.47336000000000006,104.15799999999999,1764860.6819999998,224.327,4104.02,45,30.1247,18.253
13153.8,4148.32,0.31537,159.596,1865962.907,234.90900000000002,4303.89,92,30.656999999999996,2.354
8336.41,2306.88,0.27671999999999997,90.117,1159023.77,111.85,4038.04,42,35.4523,3.653
15808.7,4769.15,0.30167,151.179,2136340.651,266.749,5037.89,90,22.19,17.237000000000002
5161.29,1333.06,0.25828,41.7115,709432.1904,79.0111,2641.07,27,42.3329,12.42
13698.8,4549.0,0.33207,131.846,1925372.086,180.157,4943.16,155,24.9973,18.179000000000002
19437.6,6550.06,0.33697,265.709,2627031.517,331.086,5816.11,314,20.7069,4.0280000000000005
22990.0,5356.68,0.233,319.133,3168455.15,405.399,6216.66,165,19.8248,0.972
6708.19,2351.8,0.35058,63.6161,950741.1178,96.0422,3611.78,75,37.2468,12.109000000000002
15929.5,5564.55,0.34931999999999996,238.704,2177652.281,258.305,5533.36,119,23.3127,2.553
9069.78,2359.06,0.2601,75.3451,1244000.399,122.26299999999999,3850.72,46,34.6196,7.063
7593.52,2592.49,0.3414,62.5705,1065839.866,116.26899999999999,4594.0,65,37.1957,12.203
16539.5,4418.48,0.26714,231.96900000000002,2366937.9469999997,272.527,5553.59,113,22.1043,2.476
14579.6,4228.85,0.29005,194.454,2024559.167,213.887,5618.58,143,26.5626,0.86
7778.85,1637.35,0.21048000000000003,71.0273,1079001.4170000001,98.3403,3562.47,22,38.1836,3.103
27657.0,11182.1,0.40431,273.678,3873500.019,392.93199999999996,6174.64,206,23.8144,19.957
10210.3,3182.99,0.31174,129.863,1370823.062,161.317,4044.51,26,33.5269,1.7109999999999999
18120.2,5361.66,0.29589,120.094,2575397.293,233.87900000000002,7258.71,126,27.4023,18.102999999999998
16944.0,4493.46,0.26519000000000004,168.16400000000002,2351868.426,230.38299999999998,6135.49,53,46.5464,0.0
8596.2,2388.47,0.27785,85.0989,1207982.562,114.654,4106.61,51,34.9584,2.0069999999999997
8898.95,3052.55,0.34302,92.9212,1255885.969,130.787,3766.6,17,34.99,4.133
13354.6,3934.72,0.29463,161.511,1874122.85,233.138,4327.21,85,30.3655,1.75
10087.2,2331.58,0.23114,89.8425,1409691.3059999999,116.77799999999999,4855.02,28,32.3206,5.175
12757.3,5088.17,0.39884000000000003,146.09799999999998,1856077.45,300.971,4525.94,193,54.7551,20.531
10517.2,3228.81,0.307,105.964,1447960.315,150.735,4536.86,36,33.4747,4.104
8647.05,2600.18,0.3007,93.0759,1221221.598,122.994,3562.84,87,36.871,2.0140000000000002
9542.9,4044.53,0.42382,97.6308,1345270.583,142.70600000000002,3936.96,76,35.6511,18.009
7940.51,2870.3,0.36146999999999996,69.1227,1111650.135,110.193,3500.76,23,33.724000000000004,13.695
10904.1,3177.0,0.29135,95.6651,1496195.93,140.79,4466.65,104,32.0273,13.73
5910.85,2016.97,0.34123000000000003,55.9897,807685.5021,85.3402,3193.36,14,39.3245,7.926
10448.8,2006.44,0.19202,102.285,1483765.875,143.662,4380.83,49,33.8556,0.887
6203.64,1565.1,0.25228,67.7452,872600.8918,79.4623,3168.43,17,38.47,2.043
14461.3,4584.73,0.31703000000000003,164.0,2008619.905,222.356,5218.6,182,29.8811,1.672
11361.2,2534.9,0.22311,147.889,1601541.96,185.019,4583.53,39,30.1474,1.13
8203.08,3096.21,0.37744,87.2263,1146140.645,123.09899999999999,3112.44,68,37.158,14.499
8802.43,2147.63,0.24398000000000003,81.5952,1254482.153,113.06700000000001,4001.02,44,35.6923,2.412
11192.7,4096.48,0.36599,100.68799999999999,1538087.8190000001,181.16400000000002,3996.11,71,33.3257,18.662
9456.08,3075.65,0.32525,97.0906,1334812.814,122.23100000000001,3495.85,81,36.504,13.149000000000001
13219.1,3914.28,0.2961,149.496,1786237.0469999998,190.72400000000002,4825.87,68,30.6133,2.7289999999999996
7023.84,1980.74,0.282,88.1384,963026.9587,106.932,3502.53,93,37.6551,2.478
11039.2,2856.06,0.25871,153.126,1562816.747,164.72,4701.34,28,29.2482,2.022
19144.3,6180.22,0.32282,227.65400000000002,2654991.642,330.251,4981.28,148,26.0001,7.947
5558.04,1263.5,0.22732,55.0994,732400.3273,86.3178,3406.63,17,39.8168,1.944
9448.28,2724.3,0.28833000000000003,100.444,1296268.5320000001,163.486,4141.21,72,33.082,0.569
12115.6,3412.5,0.28165999999999997,135.153,1675209.8059999999,174.049,4493.51,96,30.8725,6.263
12066.1,2835.62,0.235,143.475,1655349.6719999998,175.24,4448.03,17,30.7236,1.5919999999999999
8993.56,2576.93,0.28653,91.3136,1207323.082,123.648,3740.1,34,35.1094,1.755
6438.03,1696.88,0.26356999999999997,57.6152,918699.7385,80.0519,2562.86,57,41.4481,3.0
8363.47,2139.94,0.25586,67.2692,1211227.3909999998,93.3226,3062.74,69,39.2502,19.320999999999998
9276.13,3742.63,0.40346,94.6043,1346548.054,140.11,3976.07,38,33.7821,17.025
16577.8,5160.77,0.3113,207.666,2171688.161,258.242,6101.63,235,21.5282,2.492
14607.3,4047.62,0.27709,187.708,2030371.835,223.58,5613.65,140,23.5468,2.387
7838.9,3271.9,0.41739,68.1046,1107353.07,115.583,2464.4,80,39.6934,13.404000000000002
8740.97,3043.12,0.34814,78.5501,1195612.93,111.6,3298.08,6,37.6857,13.122
10848.7,2387.68,0.22008000000000003,105.741,1523845.94,136.407,4314.08,48,33.3253,1.325
9103.55,3070.52,0.33728,93.5366,1303196.895,128.60399999999998,3959.01,73,37.2465,4.645
21116.9,5908.5,0.27979,297.512,2874043.608,315.676,6575.03,288,18.6689,1.286
6542.72,1796.49,0.27457,52.4227,884477.9785,87.6264,2522.4,28,40.2964,14.544
10402.5,3344.38,0.32149,91.51299999999999,1441520.7769999998,145.203,3786.05,24,36.0033,3.3339999999999996
16754.8,5298.82,0.31625,185.24200000000002,2417917.91,268.811,5996.57,148,22.3793,1.975
7107.87,2079.9,0.29261,66.1888,1032958.317,89.7315,2718.15,33,39.576,15.31
9766.5,3907.02,0.40004,92.9014,1386440.858,143.546,3565.61,60,34.5773,16.145
13112.5,3618.96,0.27599,154.42700000000002,1827131.187,209.729,4942.95,189,28.7416,2.267
8123.1,2273.16,0.27983,87.8733,1103965.969,130.325,3536.58,52,35.7003,2.8569999999999998
8295.6,3117.27,0.37577,79.9935,1133873.959,122.25200000000001,3489.36,14,37.3169,13.005999999999998
13339.7,3300.02,0.24738000000000002,187.812,1818067.233,209.535,4575.92,182,29.0509,1.4869999999999999
9460.41,2516.11,0.26596,56.3287,1254353.027,136.477,3250.69,25,34.3599,14.774000000000001
15038.2,3240.95,0.21550999999999998,186.84900000000002,2095418.895,242.218,4711.32,30,28.485,1.3459999999999999
10246.2,3669.29,0.35811,100.074,1444979.9880000001,157.227,3687.02,18,35.2361,6.237
11979.1,3897.62,0.32536,153.08100000000002,1666327.757,190.94299999999998,4060.48,88,31.9182,18.317
10392.1,3960.06,0.38106,76.9708,1441601.7040000001,150.915,4699.98,107,31.6804,17.878
7417.24,2500.34,0.33709,59.7122,1045242.6579999999,104.15700000000001,4326.11,53,36.7442,10.995999999999999
9868.72,4137.74,0.41927,94.1253,1418322.5380000002,146.425,3447.04,38,35.1816,16.588
7030.2,2271.52,0.3231,58.5453,922446.0727,118.085,2933.98,9,37.579,11.445
7233.71,2313.21,0.31978,43.1347,978813.3332,112.60700000000001,3870.65,28,37.2714,10.909
21517.1,6266.91,0.29125,176.642,2988377.3989999997,280.622,5809.39,83,22.4252,20.061
14299.9,5184.48,0.36255,200.109,1967045.475,241.345,4690.79,25,28.5377,2.5540000000000003
15194.8,5711.07,0.37585,199.265,1999345.2119999998,268.094,5265.98,209,23.7927,17.137999999999998
18936.6,6303.03,0.33284,259.249,2551543.403,328.42900000000003,5776.72,318,20.9981,2.905
6758.44,1888.49,0.27942,62.3815,930273.1482,88.1857,2820.92,4,40.2399,5.2589999999999995
5773.6,1632.43,0.28274,36.6808,798801.4903,75.1195,2001.35,24,41.2062,8.032
5433.08,1117.09,0.2056,52.0941,775377.1646,67.5353,2858.26,58,40.4463,1.275
4268.49,1111.72,0.26044,33.1997,588668.7357,55.9493,1874.96,47,44.9913,5.452999999999999
8074.99,2251.28,0.27879,72.0787,1099466.748,111.435,3815.24,100,34.4545,10.574000000000002
6902.4,1517.22,0.21980999999999998,89.4131,951799.4102,84.4356,2984.31,27,38.5487,15.828
10504.3,2979.5,0.28364,120.413,1454422.638,165.49900000000002,4700.42,76,29.5095,1.923
7479.31,1652.5,0.22094,85.8521,1042160.083,103.795,3916.98,29,35.9623,1.43
9555.74,2261.78,0.23669,116.079,1330528.509,130.78,4204.23,54,33.9164,1.81
5249.67,1659.43,0.3161,54.4337,715214.8775,72.2145,3120.11,10,39.7941,8.208
16276.6,4586.12,0.28176,252.01,2234395.518,259.811,4839.53,291,27.3417,3.968
15774.1,6939.01,0.43988999999999995,186.358,2171863.429,270.15,4351.08,107,25.3005,15.779000000000002
6439.8,3056.62,0.47463999999999995,62.8456,873777.2885,93.1076,2748.51,42,40.4561,12.915999999999999
9604.43,2800.07,0.29153,74.6886,1356682.386,116.545,3936.24,38,33.7705,16.489
8379.01,3031.74,0.36182,73.5768,1184366.422,106.73700000000001,3695.94,25,36.029,15.038
8875.38,2676.21,0.30153,51.7075,1202415.752,120.02799999999999,3937.9,26,35.9085,15.350999999999999
9341.47,2336.44,0.25011,115.95100000000001,1297073.669,150.352,4161.69,55,33.944,2.9610000000000003
8840.55,2928.28,0.33123,53.408,1236471.388,126.00299999999999,4562.72,16,33.6024,18.895
12565.9,5369.54,0.42731,140.55,1759343.3169999998,210.172,4933.41,75,27.654,19.67
10958.1,3193.38,0.29141,127.579,1511528.455,145.882,4907.07,69,29.3976,3.35
6213.1,2002.97,0.32237,54.2725,865883.4512,85.6002,2707.49,43,40.8574,2.495
22825.5,5279.66,0.2313,327.54200000000003,3147965.1010000003,402.11199999999997,6221.46,162,19.8421,1.0290000000000001
10586.0,4044.48,0.38205,91.6655,1464809.674,165.878,5051.94,102,28.7643,16.55
12457.8,4460.62,0.35805,151.946,1734474.825,205.437,4513.43,147,30.9962,16.579
9018.04,3525.81,0.39097,68.0776,1272476.623,129.546,4247.03,29,33.9388,19.861
12840.1,4011.72,0.31243000000000004,83.5593,1803277.8630000001,183.593,5077.8,69,33.1966,17.33
13756.5,6186.76,0.44973,107.976,1879506.0869999998,208.176,4958.11,44,29.6552,19.701
7021.54,1647.68,0.23465999999999998,64.2898,972562.6692,88.6381,2862.19,78,38.9359,5.525
8702.5,2452.99,0.28187,99.4687,1196367.543,113.11,3869.44,27,33.9124,2.394
5162.77,1403.62,0.27187,43.6567,723649.2768,61.0308,1882.78,28,44.0145,4.926
22838.3,6397.91,0.28013000000000005,303.703,3120666.2660000003,373.50800000000004,6315.45,93,17.6179,3.247
15050.5,4641.8,0.30841,191.30700000000002,2072754.24,267.382,5141.71,93,23.8098,7.171
9026.57,1857.13,0.20574,92.0092,1264677.855,105.23700000000001,4788.56,24,32.7784,2.533
3724.79,1434.09,0.38500999999999996,25.2318,512632.7369,49.3873,1450.48,6,45.7251,6.08
7526.04,2477.07,0.32913000000000003,84.8798,1065109.4070000001,120.74,3392.42,68,38.0357,4.448
6020.43,1459.22,0.24236999999999997,54.0961,863556.3718,70.3864,2543.26,67,41.5467,3.7230000000000003
8806.46,2084.4,0.23668000000000003,84.9697,1241508.923,110.348,4630.57,32,33.3931,1.891
13468.3,3932.27,0.29196,175.65200000000002,1866527.052,228.65400000000002,4320.46,69,30.4422,1.6680000000000001
10621.5,3125.51,0.29425999999999997,118.609,1471511.835,169.035,3811.02,22,32.8233,3.2310000000000003
16016.6,3100.78,0.19359,170.63299999999998,2234723.417,210.99,4084.79,175,31.9757,1.943
8880.49,2274.18,0.25608000000000003,77.0515,1259121.044,120.03399999999999,3739.21,17,35.5595,3.57
9380.99,2781.09,0.29646,101.184,1275116.848,129.862,3937.27,28,34.5367,3.0989999999999998
9101.99,3170.98,0.34838,117.764,1261484.687,141.929,3925.05,60,34.5785,2.54
10939.5,2833.81,0.25904,120.556,1502379.167,164.94400000000002,3601.59,22,34.7942,2.477
16096.6,4884.33,0.30343000000000003,221.028,2242593.68,245.699,5408.79,291,24.6509,2.165
7455.08,2443.59,0.32777,64.527,984580.6974,116.11,4192.1,50,36.9509,8.64
12095.6,3173.77,0.26239,146.48,1725066.9430000002,166.699,4708.78,28,29.1482,1.4269999999999998
8457.32,3311.96,0.3916,91.4671,1139536.576,110.704,3745.0,53,34.9728,14.522
6220.32,2235.31,0.35935,68.5677,848165.2513,102.46799999999999,3024.13,47,40.302,1.642
6111.11,1514.4,0.24781,55.4437,857090.2026,87.6443,2845.31,49,40.5305,6.542999999999999
8334.41,2150.84,0.25806,80.5478,1169196.798,113.932,3316.81,9,36.5736,2.2
13382.2,3769.82,0.2817,114.04700000000001,1966247.505,174.075,4493.03,142,33.3161,18.837
15569.3,5520.71,0.35458,194.922,2116315.962,242.859,5372.99,103,24.9785,7.627000000000001
5206.0,1766.84,0.33938,31.7382,733921.1003,67.2417,2547.99,64,42.4963,11.876
14101.6,4217.36,0.29906,148.657,1924250.3269999998,214.275,5348.05,10,30.8518,5.522
9034.63,2933.39,0.32468,79.9414,1270433.129,126.139,3755.78,23,36.0599,15.029000000000002
17176.5,4638.41,0.27004,229.294,2390938.335,278.948,5638.13,176,22.5247,2.6919999999999997
7196.98,2130.89,0.29608,69.9109,970503.0732,105.79,3385.86,76,37.0031,3.2089999999999996
7058.07,1758.19,0.2491,62.9724,955059.2023,78.5961,3256.09,43,38.5107,3.1210000000000004
6995.73,2103.57,0.30069,65.7913,980631.7156,90.6417,3639.09,31,37.7168,1.8119999999999998
12103.2,2930.4,0.24211,147.293,1611985.783,169.74099999999999,4568.83,60,31.1207,3.022
12082.7,3163.48,0.26181,156.96200000000002,1721649.966,162.491,4735.39,29,29.1932,1.556
11943.5,3294.08,0.2758,148.516,1611634.821,169.007,4995.72,60,29.3369,12.88
13354.4,4263.56,0.31926,111.10600000000001,1858177.149,174.585,5304.29,73,32.451,11.533
9878.86,2653.64,0.26861,112.67299999999999,1399308.3569999998,155.64,4415.27,150,32.8251,13.712
7724.09,2345.07,0.3036,67.7173,1110715.5890000002,94.1131,2859.66,36,39.641999999999996,16.878
6034.8,1896.56,0.31427,38.7512,833097.3162,84.1005,2385.2,10,41.2062,14.817
8100.35,2339.68,0.28883000000000003,70.7254,1100479.8059999999,109.655,3687.87,95,35.8498,13.511
13530.2,5287.22,0.39077,125.76299999999999,1862372.471,207.93200000000002,4456.19,80,30.5366,19.972
6500.75,1171.27,0.18017,63.9273,890778.1156,82.5918,3164.85,19,39.0316,13.015
19170.5,6011.42,0.31356999999999996,265.873,2593072.872,314.798,5793.48,339,21.6225,3.042
10394.8,2892.8,0.27829,87.0789,1447021.812,124.81700000000001,4488.7,114,31.8549,15.002
8682.53,2706.1,0.31167,99.4376,1196329.291,125.008,3854.49,19,33.5161,3.127
6483.53,1767.67,0.27264,62.083,900355.5849,86.7362,3128.85,68,39.4292,11.802999999999999
14131.8,3932.12,0.27824,128.269,1990429.6230000001,182.396,4748.65,83,29.5432,3.737
11978.2,4115.75,0.3436,78.8931,1646692.273,180.326,3982.67,63,34.3622,15.333
15236.1,4182.73,0.27452,148.166,2089783.394,248.417,4660.36,109,30.8606,18.147000000000002
6655.71,2254.2,0.33868000000000004,65.6171,958024.2047,85.1674,3226.45,29,38.8822,1.084
5766.57,1541.52,0.26732,61.7259,730243.3158,88.5551,3080.04,16,39.4637,2.088
6434.49,1801.87,0.28003,53.3088,922626.5312,70.7282,3158.45,16,39.3701,13.22
8039.68,2006.46,0.24956,84.0344,1132541.112,108.09200000000001,3991.04,50,35.0283,1.318
7515.33,2118.93,0.28194,77.4927,1011116.67,106.15899999999999,3621.72,73,38.1014,5.093
13338.5,3779.36,0.28334000000000004,157.993,1809191.997,233.993,4656.42,22,29.2067,3.886
7615.53,2419.25,0.31767,69.6809,1054112.54,103.46600000000001,3203.21,12,38.3823,2.677
6672.15,1601.68,0.24005,52.3634,964132.4996,75.9449,3252.63,15,39.2338,15.088
9075.23,2616.86,0.28835,84.3653,1266909.764,122.20200000000001,4091.53,76,34.1323,6.404
8406.83,1641.31,0.19523,80.1049,1208616.121,96.228,3887.44,10,34.99,1.217
14958.5,3828.99,0.25597,191.592,2114837.637,211.148,5699.27,67,27.4232,1.3230000000000002
6366.77,2122.01,0.33329000000000003,61.6348,834886.3237,99.9154,2481.54,35,40.1193,2.418
17790.6,5219.27,0.29336999999999996,210.463,2464790.99,294.649,5697.8,205,22.1812,2.275
8661.43,2380.38,0.27482,94.1739,1224371.459,130.39700000000002,4042.28,164,33.2674,1.4
12310.4,4231.05,0.34369,149.414,1715606.7480000001,160.75,5036.09,33,29.7265,3.67
